0.441,0.521,0.663,1.003,1.039,1.081,1.181,1.301,1.428,1.551,1.672,1.979,2.714,2.96,3.317,3.414,3.928,4.063,4.326,4.574,4.631,4.857,5.067,5.142,5.212,5.279,5.418,5.59,5.638,5.949,6.093,6.568,7.194,7.399,7.89,8.04,8.277,8.392,8.805,9.103,9.513,9.587,9.818,10.034,10.175,10.302,11.361,11.543,11.605,11.801,11.911,12.075,12.164,12.609,12.652,12.696,13.093,13.315,13.405,13.455,13.568,13.86,13.949,14.07,14.18,14.723,15.574,15.725,16.113,16.691,16.916,16.945,17.17,17.352,17.622,17.903,18.152,18.28,18.325,18.39,18.591,18.653,18.765,18.927,19.19,19.268,19.775,20.1,20.228,20.342,20.534,20.648,20.794,21.069,21.114,21.138,21.193,21.33,21.504,21.661,21.788,21.925,21.94,22.082,22.206,22.677,22.752,22.881,22.974,23.003,23.144,23.923,24.058,24.122,24.17,24.325,24.613,24.685,24.895,25.14,25.208,25.289,25.372,25.522,25.598,25.668,25.932,25.995,26.025,26.217,26.676,27.048,27.407,27.481,27.534,28.536,28.702,28.992,29.146,29.164,29.412,29.553,29.781,30.015,30.162,30.214,30.353,30.476,30.737,31.042,31.431,31.598,32.134,32.216,32.325,32.429,32.62,32.755,32.785,33.53,33.791,33.877,33.999,34.19,34.346,34.804,34.83,35.262,35.665,35.766,35.889,36.247,36.441,36.495,36.625,37.134,37.204,37.613,37.843,39.162,39.755,39.795,39.824,39.845,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.168,0.203,0.259,0.304,0.534,0.668,0.774,1.425,1.632,1.822,2.009,2.078,2.183,2.239,2.489,3.584,3.698,3.779,4.058,4.343,4.603,4.638,4.756,4.922,4.957,5.169,5.342,5.373,5.538,5.83,6.187,6.501,7.027,7.162,7.506,7.547,7.644,7.785,8.085,8.256,8.303,8.718,8.787,8.907,9.021,9.152,9.404,9.582,9.955,10.039,10.243,10.626,10.678,10.991,11.14,11.568,12.143,12.181,12.259,12.422,12.47,12.58,12.997,13.399,13.545,13.69,13.714,14.046,14.406,14.429,14.578,15.006,15.158,15.442,15.541,15.578,15.703,15.749,15.991,16.202,16.24,16.385,16.472,16.717,17.175,17.209,17.351,17.493,17.648,17.808,17.901,18.125,18.211,18.229,18.479,18.815,18.966,19.087,19.633,19.972,20.28,20.565,20.695,20.799,20.888,20.959,21.095,21.116,21.25,21.407,21.541,21.633,21.731,21.832,21.941,22.443,22.751,22.868,23.051,23.119,23.53,23.714,24.009,24.044,24.237,24.375,24.551,24.727,24.782,24.891,24.988,25.037,25.261,25.307,25.468,25.552,25.624,25.707,26.217,26.239,26.287,26.414,26.488,26.526,26.574,26.85,26.946,27.041,27.531,27.626,27.782,27.863,28.405,28.429,28.766,28.899,29.095,29.224,29.418,29.451,29.606,29.936,30.921,30.96,31.189,31.466,31.529,31.627,31.653,31.898,32.06,32.266,32.807,32.862,33.078,33.463,33.494,34.253,35.917,36.041,36.239,36.274,36.386,36.56,36.63,36.685,37.149,37.278,37.348,37.456,37.541,37.636,38.194,38.335,38.447,38.527,38.968,39.065,39.297,39.361,39.729,39.75,39.871,39.997,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.174,0.569,0.696,0.797,1.453,1.493,1.666,1.953,2.057,2.149,2.192,2.406,2.467,2.772,3.189,3.862,4.347,4.378,4.427,4.709,4.744,4.805,5.329,5.398,5.45,5.644,5.965,5.993,6.11,6.458,7.092,7.492,7.555,7.646,7.961,8.32,8.739,8.868,9.062,9.15,9.378,9.49,9.538,9.589,10.199,10.588,10.633,10.803,11.173,11.245,11.279,11.566,11.811,11.908,12.126,12.188,12.402,12.477,12.563,12.624,12.774,12.835,12.954,13.274,13.504,13.665,13.76,13.842,14.061,14.323,14.684,14.904,14.96,15.027,15.108,15.758,16.014,16.03,16.068,16.44,16.51,16.849,16.879,17.02,17.197,17.342,17.585,17.898,18.235,18.589,18.647,18.815,18.862,19.123,19.202,19.283,19.534,19.63,19.721,19.852,19.899,19.984,20.672,20.85,20.881,21.106,21.177,21.249,21.601,21.629,22.105,22.178,22.434,23.328,23.437,23.591,23.743,24.21,24.399,24.458,24.841,24.913,25.199,25.239,25.262,25.428,25.632,25.869,25.967,26.356,26.497,26.709,27.318,27.671,28.068,28.219,28.303,28.349,28.419,28.501,28.673,28.736,29.105,29.364,29.61,29.944,30.246,30.424,30.619,30.676,30.745,31.987,32.181,32.321,32.388,32.519,32.666,32.751,32.851,32.938,33.357,33.82,33.986,34.179,34.208,34.583,34.664,34.766,35.737,35.85,35.921,36.284,36.508,36.773,36.902,37.464,37.763,37.896,38.011,38.221,38.391,38.797,38.984,39.157,39.183,39.253,39.366,39.86,39.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.084,0.169,0.589,0.809,0.915,1.0,1.047,1.124,1.517,1.804,2.009,2.715,2.762,3.127,3.406,3.955,4.064,4.118,4.162,4.276,5.002,5.053,5.125,5.157,5.284,5.317,5.568,5.922,5.958,6.318,6.496,6.66,7.098,7.176,7.288,8.012,8.041,8.085,8.283,8.676,8.841,8.98,9.166,9.215,9.36,9.825,9.946,9.994,10.012,10.033,10.071,10.189,10.241,10.3,10.577,10.714,10.816,10.898,11.175,11.254,11.284,11.448,11.806,12.05,12.091,12.417,12.53,12.634,12.756,12.891,13.42,13.474,13.5,13.886,14.209,14.452,14.598,14.798,14.995,15.328,15.485,15.51,15.627,15.835,16.047,16.104,16.24,16.259,16.427,16.501,16.718,16.879,16.953,17.006,17.084,17.19,17.311,17.441,17.646,17.69,17.913,18.017,18.163,18.194,18.794,18.964,19.591,19.793,19.836,19.866,20.116,20.461,20.686,20.903,20.947,21.042,21.31,21.419,21.607,22.152,22.171,22.461,22.735,22.942,23.269,23.406,23.903,24.281,24.395,24.45,24.574,24.775,24.858,24.892,24.936,25.206,25.468,25.597,25.688,25.727,25.752,25.806,25.888,26.323,26.411,27.261,27.465,27.919,28.018,28.159,28.387,28.478,28.508,28.543,28.715,28.751,28.999,29.043,29.094,29.324,29.387,29.55,29.658,29.889,30.017,30.292,30.365,30.541,31.211,31.273,31.658,31.808,31.924,32.204,32.521,32.71,32.784,32.911,32.969,33.209,33.917,33.951,34.3,34.336,34.474,34.941,34.999,35.695,35.852,35.973,36.02,36.472,36.539,36.613,36.639,36.865,36.9,36.963,37.138,37.317,37.404,37.508,37.651,37.694,37.727,37.808,37.88,37.942,38.048,38.374,38.69,38.769,39.022,39.155,39.476,39.53,39.608,39.707,39.965,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.131,0.414,0.665,0.942,1.013,1.075,1.355,1.419,1.507,1.657,1.717,2.265,2.437,2.738,2.914,3.102,3.816,4.071,4.676,4.74,5.17,5.421,5.627,5.917,6.217,6.614,7.258,7.359,7.494,7.582,7.697,7.909,8.592,8.958,9.052,9.366,9.466,9.508,9.636,9.902,10.035,10.687,10.912,10.947,11.142,11.174,11.569,12.04,12.252,12.37,12.444,12.622,12.691,12.789,12.825,13.116,13.721,13.754,13.789,13.804,13.88,13.963,14.062,14.239,14.358,14.503,14.585,15.153,15.622,15.838,16.438,16.785,16.881,17.247,17.358,17.472,17.709,17.817,18.431,18.851,19.042,19.378,19.51,19.94,20.119,20.166,20.266,20.392,20.677,20.781,20.939,21.059,21.122,21.222,21.434,21.496,21.805,21.936,21.995,22.064,22.365,22.429,22.587,22.919,23.199,23.326,23.648,23.872,24.036,24.2,24.339,24.442,24.558,24.677,24.925,25.231,25.371,25.407,25.448,25.743,26.637,26.695,26.97,27.087,27.342,27.509,27.784,27.84,27.895,28.117,28.251,28.323,28.357,28.441,28.497,28.56,28.645,28.785,28.837,28.969,29.012,29.066,29.262,29.422,29.481,29.595,29.615,29.67,29.774,29.87,29.987,30.026,30.1,30.223,30.324,30.358,30.651,30.742,31.227,31.489,31.75,32.158,32.363,32.634,32.828,32.916,33.254,33.404,33.671,33.718,33.76,33.798,34.495,35.193,35.47,35.733,35.769,35.801,36.269,36.295,36.435,36.56,36.636,36.656,36.75,36.909,37.055,37.249,37.294,37.562,37.589,37.868,37.923,37.952,38.022,38.468,38.614,38.832,39.619,39.727,39.944,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.119,0.216,0.237,0.65,0.843,0.894,0.951,1.084,1.109,1.255,1.335,1.38,1.487,1.668,2.095,2.156,2.443,2.542,3.347,3.43,4.194,4.253,4.287,4.35,4.579,4.643,4.674,4.738,4.814,4.918,5.045,5.231,5.252,5.34,5.389,5.429,5.561,5.671,5.723,6.163,6.207,6.262,6.376,6.697,6.983,7.043,7.267,7.692,7.841,7.913,8.194,8.227,8.434,8.701,8.75,8.821,8.866,9.093,9.317,9.408,9.637,9.791,9.84,10.229,10.347,10.681,11.611,11.882,11.989,12.375,12.422,12.508,12.579,12.623,12.662,12.894,13.001,13.02,13.395,13.471,13.812,13.837,13.958,14.019,14.06,14.095,14.319,14.446,14.649,14.67,14.811,15.435,15.543,15.609,16.068,16.24,16.281,16.33,16.425,16.612,16.707,16.8,16.919,17.255,17.504,17.525,17.946,18.299,18.501,18.965,19.295,20.051,20.155,20.256,20.329,20.526,20.73,20.9,21.153,21.299,21.346,21.374,21.419,21.461,22.378,22.739,22.958,23.054,23.128,23.502,23.714,23.993,24.054,24.148,24.204,24.49,24.636,25.058,25.153,25.313,25.369,25.535,25.722,25.776,25.891,26.004,26.604,26.713,27.189,27.211,27.549,27.597,27.743,27.948,28.117,28.53,28.664,28.833,28.907,29.045,29.136,29.283,29.348,29.509,29.59,29.843,30.18,30.941,31.169,31.46,31.508,31.56,31.739,32.476,32.514,32.622,32.731,32.924,32.997,33.118,33.283,33.32,33.379,33.46,33.597,33.651,33.836,33.914,34.002,34.078,34.196,34.313,34.531,34.573,35.085,35.543,35.645,36.315,36.376,36.486,36.548,36.624,36.717,36.877,36.909,37.118,37.238,37.278,37.365,37.713,37.896,38.037,38.177,38.773,39.345,39.405,39.499,39.603,39.794,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.1,0.168,0.358,0.422,0.575,0.748,0.891,1.132,1.36,1.522,1.624,2.048,2.615,2.81,3.385,3.534,3.634,3.909,4.348,4.473,4.568,4.671,4.999,5.262,5.351,5.554,5.71,5.816,5.888,6.073,6.133,6.369,6.809,7.526,7.671,7.736,7.841,7.921,8.003,8.059,8.401,8.448,8.574,8.699,8.92,8.956,9.04,9.197,9.353,9.475,9.533,9.574,9.887,10.228,10.796,10.849,10.98,11.109,11.522,11.679,11.806,12.069,12.14,12.473,12.557,12.592,12.638,12.828,13.059,13.193,13.242,13.282,13.652,13.704,13.787,13.857,13.934,13.961,14.085,14.129,14.225,14.34,14.486,14.898,15.215,15.535,15.643,16.302,16.358,16.441,16.489,16.523,16.586,16.699,16.745,17.055,17.112,17.273,17.609,17.641,17.896,18.845,19.304,19.451,20.141,20.422,20.52,20.843,21.032,21.104,21.186,21.343,21.364,21.47,21.528,21.607,22.073,22.123,22.146,22.306,22.385,22.534,22.589,22.634,22.829,23.098,23.322,23.852,23.893,24.158,24.202,24.392,24.769,24.785,24.843,24.983,25.022,25.441,25.654,25.717,25.856,25.893,26.234,26.432,27.474,27.85,27.916,28.189,28.236,28.332,28.481,28.536,28.589,28.764,28.942,28.99,29.524,29.895,30.086,30.16,30.342,30.375,30.585,30.662,31.041,31.078,31.556,31.652,33.023,33.076,33.172,33.22,33.321,33.496,33.572,33.711,33.953,34.387,34.746,34.884,34.951,35.79,35.888,35.925,36.042,36.165,36.255,36.361,36.679,36.779,36.822,36.852,37.0,37.231,37.342,37.454,37.508,37.603,37.681,37.842,37.878,38.017,38.215,38.284,38.337,38.862,38.935,39.299,39.505,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.238,0.342,0.414,0.669,0.806,0.881,1.059,1.133,1.222,1.294,1.395,1.577,1.774,2.463,3.099,3.366,3.867,4.248,4.571,4.605,4.722,4.945,5.188,5.215,5.378,5.41,5.549,6.144,6.536,6.908,6.939,7.407,7.544,7.912,7.996,8.245,8.297,8.435,8.768,9.019,9.171,9.427,9.524,9.569,9.631,9.889,10.169,10.205,10.221,10.858,11.127,11.473,11.507,11.57,11.655,11.976,12.214,12.466,12.671,12.735,12.946,12.992,13.119,13.222,13.256,13.401,13.476,13.766,14.228,14.575,14.842,15.282,15.37,15.657,15.751,15.86,16.019,16.234,16.306,16.382,16.891,17.157,17.405,17.448,17.502,17.651,18.077,18.321,19.479,19.652,19.868,20.118,20.31,20.404,20.504,20.569,20.853,20.928,21.065,21.087,21.106,21.126,21.278,21.399,21.526,21.675,21.765,22.066,22.377,22.596,22.818,23.08,23.344,23.713,23.908,23.949,24.512,24.546,24.927,24.969,25.03,25.194,25.828,25.903,26.043,26.575,26.709,26.958,27.441,27.492,27.751,27.875,27.969,28.283,28.35,28.39,28.577,28.605,28.683,28.825,28.979,29.319,29.468,29.637,29.714,29.79,29.821,29.917,29.975,30.237,30.451,30.604,30.673,31.408,31.723,31.777,31.83,32.024,32.112,32.33,32.425,32.87,32.905,33.165,33.447,33.549,33.692,33.723,33.761,33.919,34.26,34.335,34.441,34.564,34.664,35.238,35.526,35.626,35.747,36.213,36.406,36.458,36.539,36.565,36.696,36.806,36.859,36.96,37.136,37.216,37.302,37.333,37.392,37.453,37.644,37.696,37.757,37.863,37.937,38.036,38.401,38.707,39.086,39.163,39.254,39.292,39.309,39.576,39.821,39.844,39.995,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.198,0.539,0.722,1.128,1.238,1.314,1.447,1.52,1.567,1.683,1.711,2.552,2.741,3.595,3.777,3.875,4.154,4.247,4.409,4.715,4.765,4.879,5.026,5.123,5.148,5.33,5.429,5.583,5.63,5.68,5.982,6.438,6.533,6.606,7.413,7.452,7.777,8.281,8.499,8.854,9.131,9.206,9.33,9.663,9.726,9.781,10.008,10.243,10.355,10.409,10.613,10.781,10.981,11.012,11.111,11.525,11.989,12.326,12.379,12.604,13.147,13.299,13.532,13.719,13.748,13.956,14.606,15.278,15.338,15.795,15.844,15.916,15.962,16.185,16.381,16.466,16.542,16.648,16.72,16.748,16.855,16.94,16.979,17.037,17.653,17.905,18.347,18.511,18.567,18.91,19.106,19.248,19.376,19.417,19.57,20.346,20.434,20.506,20.757,20.797,21.074,21.112,21.239,21.295,21.654,21.791,21.824,21.856,21.948,21.988,22.199,22.233,22.505,23.27,23.4,23.592,23.758,24.109,24.174,24.281,24.547,24.969,25.099,25.135,25.304,25.391,25.48,25.534,25.552,25.585,25.886,25.939,25.985,26.206,26.237,26.552,26.589,26.752,27.101,27.307,27.364,27.853,27.888,28.193,28.567,28.634,28.739,28.784,29.047,29.212,29.278,29.592,29.675,30.208,31.159,31.495,31.634,32.339,32.474,32.551,32.644,32.773,32.944,32.978,33.016,33.588,33.651,34.203,34.25,34.408,34.464,35.114,35.319,35.61,36.057,36.41,36.462,36.49,36.815,36.843,36.948,37.132,37.285,37.351,37.415,37.786,37.828,38.226,38.269,38.356,38.37,38.413,39.164,39.685,39.88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.159,0.323,0.653,0.983,1.225,1.339,1.429,1.473,1.575,1.789,2.011,2.06,2.11,2.564,2.822,3.17,3.396,3.433,3.619,3.689,4.116,4.359,4.457,4.706,4.769,4.805,4.825,4.854,4.889,5.079,5.131,5.177,5.306,5.377,5.456,5.553,5.584,6.079,6.181,6.493,6.785,6.913,7.221,7.258,7.363,7.805,7.855,8.3,8.444,8.6,9.045,9.306,9.464,9.519,9.966,10.034,10.193,10.232,10.775,11.214,11.511,11.684,11.912,12.002,12.06,12.167,12.345,12.675,12.813,12.859,12.936,13.035,13.102,13.156,13.481,13.506,13.561,13.714,13.905,13.981,14.524,14.611,14.903,15.01,15.306,15.368,15.805,15.947,16.082,16.131,16.206,16.433,16.582,16.999,17.405,17.444,17.486,17.513,17.603,17.655,17.796,18.07,18.281,18.759,18.861,18.908,19.031,19.193,19.956,20.052,20.215,20.56,20.584,20.629,20.699,20.713,20.755,21.051,21.129,21.283,21.327,21.524,21.578,21.897,22.041,22.132,22.184,22.422,22.566,22.729,22.783,23.075,23.349,23.402,23.44,24.294,24.726,24.744,25.117,25.167,25.42,25.634,25.657,25.682,25.732,26.222,26.437,26.636,26.903,27.709,27.79,28.6,28.636,28.757,28.904,29.066,29.194,29.518,29.562,29.816,30.226,30.621,31.027,31.32,31.66,31.72,31.815,31.898,32.009,32.048,32.102,32.172,32.271,32.506,32.677,32.762,32.883,32.984,33.057,33.08,33.34,33.772,33.926,34.031,34.073,34.388,34.745,34.799,34.895,35.497,35.958,36.03,36.159,36.419,36.633,36.667,36.712,36.732,36.825,37.084,37.245,37.545,37.979,38.263,38.378,38.562,38.602,38.802,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
