0.052,0.104,0.13,0.271,0.372,0.586,0.619,0.75,0.781,0.824,0.929,1.035,1.084,1.154,1.203,1.24,1.458,1.491,1.537,1.604,1.62,1.701,1.719,1.743,1.784,1.907,1.979,1.994,2.012,2.036,2.125,2.163,2.195,2.226,2.492,2.585,2.628,2.785,2.84,2.898,2.951,2.998,3.084,3.22,3.248,3.586,3.608,3.805,3.961,4.051,4.108,4.175,4.261,4.302,4.415,4.662,4.697,4.728,4.877,4.938,4.961,5.005,5.149,5.229,5.346,5.363,5.465,5.488,5.511,5.547,5.562,5.659,5.747,5.88,5.899,5.948,6.038,6.12,6.16,6.248,6.437,6.571,6.638,6.675,6.771,6.808,6.839,6.874,6.929,7.047,7.097,7.151,7.21,7.249,7.273,7.378,7.485,7.516,7.556,7.647,7.694,7.766,7.807,7.885,7.951,8.008,8.022,8.061,8.155,8.242,8.267,8.334,8.438,8.461,8.507,8.635,8.696,8.734,8.814,8.847,8.912,8.978,9.125,9.355,9.418,9.547,9.585,9.635,9.784,9.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.049,0.171,0.288,0.4,0.472,0.491,0.546,0.588,0.639,0.739,0.861,0.889,0.92,0.972,1.034,1.093,1.227,1.329,1.39,1.516,1.621,1.647,1.726,1.779,1.844,1.935,1.967,2.02,2.057,2.084,2.135,2.224,2.244,2.393,2.443,2.475,2.511,2.654,2.808,2.911,2.963,3.072,3.107,3.156,3.224,3.309,3.428,3.475,3.574,3.611,3.63,3.658,3.702,3.756,3.773,3.848,3.987,4.053,4.268,4.304,4.394,4.487,4.508,4.539,4.624,4.736,4.848,4.914,5.18,5.202,5.236,5.268,5.34,5.461,5.537,5.565,5.746,5.825,5.861,5.888,5.924,5.972,6.001,6.029,6.199,6.287,6.387,6.503,6.617,6.731,6.818,6.875,6.917,7.016,7.199,7.247,7.275,7.375,7.418,7.542,7.594,7.633,7.671,7.793,7.868,7.961,8.021,8.055,8.175,8.252,8.31,8.331,8.391,8.473,8.499,8.569,8.589,8.633,8.654,8.711,8.752,8.891,9.028,9.241,9.331,9.425,9.465,9.494,9.621,9.656,9.724,9.745,9.775,9.828,9.965,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.075,0.138,0.169,0.21,0.273,0.302,0.419,0.518,0.553,0.615,0.649,0.84,0.997,1.022,1.037,1.069,1.11,1.267,1.292,1.388,1.446,1.526,1.583,1.686,1.713,1.851,1.867,1.959,1.99,2.036,2.066,2.186,2.231,2.474,2.497,2.54,2.609,2.623,2.66,2.704,2.753,2.917,3.009,3.109,3.16,3.208,3.27,3.327,3.461,3.514,3.534,3.62,3.694,3.817,3.861,3.935,4.033,4.07,4.154,4.234,4.417,4.751,4.784,4.831,4.88,4.979,5.261,5.337,5.386,5.455,5.469,5.495,5.513,5.592,5.666,5.688,5.774,5.866,5.887,5.919,6.029,6.093,6.115,6.152,6.267,6.292,6.339,6.371,6.433,6.453,6.473,6.619,6.666,6.804,7.01,7.066,7.12,7.279,7.321,7.402,7.449,7.48,7.527,7.684,7.732,7.811,8.117,8.262,8.327,8.431,8.466,8.504,8.616,8.696,8.792,8.823,8.87,8.899,8.949,9.02,9.076,9.214,9.242,9.27,9.332,9.423,9.467,9.537,9.563,9.663,9.706,9.733,9.857,9.899,9.917,9.95,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.08,0.137,0.184,0.219,0.295,0.413,0.513,0.543,0.588,0.64,0.659,0.695,0.835,0.887,0.908,0.94,0.957,1.072,1.171,1.415,1.453,1.561,1.755,1.801,1.833,1.888,2.004,2.194,2.219,2.358,2.416,2.447,2.51,2.536,2.559,2.618,2.633,2.675,2.73,2.956,2.992,3.094,3.148,3.186,3.208,3.251,3.263,3.33,3.367,3.583,3.647,3.779,3.804,3.855,3.894,3.977,4.082,4.206,4.249,4.307,4.422,4.539,4.597,4.625,4.769,4.808,4.867,4.903,5.137,5.206,5.347,5.457,5.494,5.555,5.652,5.78,5.942,5.964,5.982,6.013,6.065,6.158,6.188,6.22,6.364,6.505,6.584,6.767,6.795,6.836,6.871,6.886,6.911,7.046,7.104,7.26,7.35,7.448,7.496,7.515,7.684,7.709,7.82,7.879,7.906,7.965,8.02,8.12,8.178,8.246,8.272,8.343,8.373,8.453,8.489,8.518,8.571,8.606,8.649,8.674,8.717,8.802,8.919,9.051,9.1,9.119,9.203,9.255,9.432,9.544,9.633,9.722,9.852,9.964,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.105,0.236,0.349,0.37,0.41,0.477,0.545,0.575,0.601,0.748,0.79,0.927,1.061,1.106,1.143,1.171,1.223,1.246,1.282,1.313,1.345,1.443,1.474,1.525,1.555,1.569,1.601,1.622,1.653,1.706,1.824,1.856,1.913,2.073,2.148,2.205,2.34,2.391,2.421,2.563,2.615,2.673,2.702,2.727,2.795,2.946,2.985,3.009,3.04,3.148,3.23,3.354,3.454,3.52,3.542,3.581,3.633,3.687,3.909,3.955,3.984,4.039,4.078,4.106,4.155,4.18,4.483,4.52,4.577,4.709,4.736,4.835,4.863,4.886,4.911,4.999,5.058,5.079,5.115,5.261,5.299,5.368,5.433,5.455,5.485,5.561,5.591,5.635,5.693,5.716,5.96,6.142,6.219,6.348,6.396,6.454,6.53,6.618,6.712,6.747,6.809,6.969,7.215,7.281,7.333,7.391,7.43,7.521,7.662,7.715,7.783,7.812,7.865,7.913,8.022,8.098,8.197,8.3,8.344,8.41,8.637,8.673,8.704,8.739,8.765,8.807,8.862,8.956,9.055,9.097,9.14,9.18,9.339,9.357,9.6,9.746,9.767,9.804,9.962,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.074,0.155,0.257,0.324,0.397,0.622,0.643,0.726,0.764,0.799,0.96,0.994,1.023,1.057,1.089,1.106,1.139,1.175,1.231,1.372,1.443,1.562,1.647,1.725,1.84,1.886,2.017,2.091,2.159,2.244,2.27,2.437,2.469,2.59,2.632,2.661,2.745,2.829,2.897,3.086,3.207,3.37,3.518,3.532,3.602,3.653,3.712,4.098,4.137,4.2,4.303,4.336,4.379,4.456,4.588,4.614,4.63,4.68,4.707,4.756,4.816,4.865,5.021,5.16,5.227,5.33,5.454,5.506,5.53,5.659,5.702,5.742,5.776,6.045,6.118,6.364,6.448,6.548,6.637,6.683,6.808,6.868,6.893,7.012,7.104,7.122,7.397,7.434,7.507,7.544,7.587,7.611,7.656,7.803,7.837,7.892,7.972,7.992,8.048,8.163,8.206,8.305,8.337,8.365,8.383,8.461,8.536,8.585,8.654,8.697,8.775,8.923,9.205,9.303,9.364,9.434,9.462,9.519,9.618,9.66,9.732,9.783,9.914,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.095,0.116,0.159,0.269,0.308,0.341,0.386,0.478,0.633,0.714,0.758,0.772,1.011,1.031,1.052,1.085,1.106,1.144,1.202,1.423,1.457,1.502,1.528,1.593,1.623,1.67,1.773,1.874,1.887,1.976,2.027,2.19,2.215,2.244,2.309,2.514,2.571,2.625,2.693,2.722,2.744,2.797,2.831,2.842,2.932,2.947,3.035,3.069,3.088,3.131,3.184,3.217,3.282,3.361,3.396,3.508,3.52,3.58,3.606,3.636,3.661,3.73,3.783,3.821,3.835,3.9,4.029,4.068,4.164,4.248,4.267,4.313,4.387,4.475,4.575,4.665,4.753,4.809,4.985,5.134,5.261,5.294,5.437,5.501,5.547,5.592,5.666,5.7,5.83,5.872,6.011,6.094,6.345,6.389,6.405,6.422,6.49,6.538,6.578,6.71,6.747,6.767,6.829,6.979,7.07,7.107,7.137,7.245,7.379,7.472,7.551,7.59,7.699,7.827,7.981,8.03,8.113,8.142,8.214,8.247,8.289,8.323,8.345,8.39,8.488,8.699,8.778,8.839,8.924,8.952,9.0,9.033,9.132,9.197,9.258,9.29,9.309,9.387,9.416,9.479,9.648,9.776,9.803,9.965,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.027,0.103,0.188,0.26,0.345,0.364,0.396,0.443,0.497,0.529,0.555,0.577,0.601,0.64,0.697,0.741,1.092,1.127,1.2,1.286,1.504,1.555,1.691,1.8,2.106,2.144,2.207,2.242,2.381,2.476,2.58,2.627,2.66,2.742,2.757,2.816,2.832,2.907,2.965,3.008,3.049,3.106,3.132,3.174,3.208,3.295,3.315,3.351,3.42,3.463,3.502,3.626,3.666,3.68,3.76,3.789,3.972,4.047,4.082,4.12,4.167,4.229,4.269,4.29,4.352,4.366,4.505,4.621,4.704,4.776,4.804,4.845,4.898,4.916,4.974,4.997,5.032,5.057,5.118,5.213,5.365,5.404,5.452,5.497,5.528,5.574,5.611,5.638,5.745,5.779,5.852,5.894,5.912,5.974,6.092,6.15,6.308,6.328,6.433,6.458,6.491,6.545,6.566,6.733,6.838,7.017,7.042,7.131,7.185,7.268,7.298,7.415,7.495,7.574,7.671,7.779,7.863,7.957,8.05,8.085,8.134,8.213,8.277,8.429,8.452,8.529,8.551,8.641,8.761,8.984,9.133,9.208,9.228,9.308,9.373,9.47,9.613,9.781,9.808,9.825,9.853,9.896,9.927,9.941,9.983,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.028,0.172,0.207,0.34,0.419,0.474,0.515,0.527,0.618,0.75,0.775,0.838,0.991,1.019,1.045,1.06,1.078,1.167,1.286,1.313,1.339,1.364,1.388,1.451,1.59,1.647,1.684,1.809,1.843,1.904,1.951,2.097,2.16,2.299,2.407,2.534,2.574,2.635,2.671,2.707,2.799,2.88,2.899,3.01,3.051,3.118,3.249,3.302,3.334,3.457,3.48,3.558,3.651,3.682,3.729,3.841,4.006,4.049,4.077,4.094,4.134,4.159,4.205,4.233,4.271,4.347,4.414,4.449,4.474,4.506,4.543,4.594,4.69,4.794,4.919,4.95,5.07,5.11,5.266,5.325,5.464,5.475,5.57,5.619,5.637,5.681,5.713,5.87,5.946,6.065,6.157,6.216,6.349,6.416,6.455,6.588,6.628,6.669,6.695,6.743,6.947,6.986,7.053,7.099,7.118,7.202,7.236,7.269,7.369,7.535,7.566,7.619,7.699,7.755,7.801,7.863,8.048,8.127,8.18,8.235,8.26,8.4,8.45,8.47,8.549,8.584,8.684,8.709,8.799,8.85,8.883,8.918,8.996,9.097,9.189,9.31,9.348,9.502,9.544,9.582,9.599,9.874,9.98,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.284,0.378,0.39,0.48,0.499,0.521,0.615,0.65,0.666,0.727,0.836,0.884,0.945,0.961,1.016,1.061,1.127,1.18,1.221,1.238,1.307,1.363,1.397,1.64,1.664,1.688,1.734,1.855,1.919,1.969,1.997,2.068,2.088,2.107,2.164,2.319,2.35,2.376,2.459,2.668,2.777,2.833,2.888,2.909,2.963,3.15,3.169,3.213,3.24,3.261,3.293,3.359,3.387,3.426,3.467,3.553,3.665,3.728,3.781,3.883,3.934,3.992,4.032,4.075,4.275,4.317,4.367,4.396,4.427,4.523,4.589,4.638,4.746,4.784,4.835,5.175,5.252,5.362,5.379,5.42,5.466,5.61,5.697,5.755,5.769,5.843,5.859,6.018,6.124,6.444,6.601,6.64,6.719,6.899,6.993,7.018,7.057,7.147,7.448,7.575,7.596,7.642,7.693,7.784,7.898,7.924,7.957,8.057,8.239,8.338,8.364,8.569,8.606,8.652,8.685,8.717,8.806,8.839,8.891,8.904,8.998,9.115,9.146,9.271,9.321,9.358,9.504,9.604,9.879,9.927,9.957,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.093,0.261,0.314,0.466,0.572,0.661,0.719,0.765,0.802,0.844,0.907,0.966,0.998,1.059,1.107,1.143,1.208,1.251,1.277,1.394,1.438,1.506,1.547,1.733,1.782,1.808,1.896,1.965,2.074,2.113,2.186,2.231,2.35,2.43,2.578,2.618,2.739,2.814,3.034,3.108,3.181,3.206,3.269,3.286,3.365,3.404,3.441,3.534,3.609,3.742,3.9,3.943,3.983,4.018,4.063,4.118,4.187,4.228,4.266,4.308,4.331,4.394,4.441,4.568,4.697,4.786,4.817,4.881,4.937,5.097,5.154,5.246,5.287,5.332,5.424,5.525,5.552,5.649,5.738,5.869,6.08,6.11,6.156,6.238,6.28,6.43,6.476,6.499,6.529,6.625,6.848,6.878,6.986,7.081,7.2,7.252,7.313,7.429,7.484,7.568,7.596,7.614,7.641,7.706,7.778,7.872,7.965,8.119,8.161,8.23,8.287,8.328,8.416,8.469,8.644,8.735,8.857,8.941,8.998,9.026,9.107,9.237,9.34,9.388,9.403,9.427,9.479,9.5,9.592,9.755,9.805,9.868,9.904,9.936,9.966,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.096,0.179,0.225,0.264,0.315,0.361,0.403,0.43,0.465,0.53,0.657,0.71,0.783,0.867,0.921,0.958,1.026,1.076,1.195,1.415,1.473,1.566,1.774,1.837,1.887,1.908,1.946,2.085,2.156,2.189,2.25,2.271,2.294,2.342,2.367,2.467,2.509,2.585,2.625,2.733,2.764,2.835,2.86,3.03,3.046,3.103,3.184,3.231,3.255,3.281,3.346,3.377,3.414,3.48,3.52,3.676,3.706,3.735,3.777,3.814,3.875,3.946,3.967,4.118,4.189,4.3,4.356,4.407,4.483,4.564,4.612,4.699,4.712,4.813,4.949,4.979,5.033,5.078,5.107,5.197,5.306,5.412,5.481,5.82,5.881,5.91,5.953,5.993,6.014,6.033,6.109,6.133,6.228,6.244,6.354,6.621,6.688,6.734,6.785,6.875,6.973,7.01,7.074,7.233,7.251,7.274,7.393,7.499,7.534,7.567,7.615,7.635,7.661,7.719,7.91,7.945,7.968,8.301,8.373,8.494,8.525,8.633,8.677,8.722,8.778,8.845,8.893,8.968,9.033,9.1,9.162,9.389,9.424,9.471,9.66,9.689,9.732,9.835,9.872,9.928,9.943,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.154,0.2,0.359,0.437,0.554,0.576,0.605,0.632,0.657,0.732,0.771,0.839,0.89,0.99,1.028,1.115,1.152,1.181,1.351,1.389,1.406,1.472,1.506,1.57,1.625,1.675,1.852,1.897,1.994,2.023,2.184,2.238,2.326,2.442,2.473,2.525,2.634,2.791,2.823,2.845,2.978,3.078,3.103,3.204,3.233,3.288,3.335,3.396,3.422,3.521,3.63,3.683,3.752,3.816,3.847,3.874,3.942,4.078,4.162,4.176,4.215,4.325,4.404,4.445,4.508,4.566,4.616,4.698,4.8,4.842,4.98,4.999,5.026,5.165,5.261,5.292,5.327,5.379,5.395,5.494,5.523,5.58,5.647,5.664,5.726,5.768,5.847,5.908,6.147,6.178,6.301,6.335,6.411,6.481,6.524,6.589,6.613,6.656,6.768,6.922,7.049,7.078,7.342,7.377,7.397,7.518,7.543,7.598,7.708,7.762,7.779,7.869,7.975,8.251,8.271,8.331,8.464,8.488,8.599,8.642,8.692,8.715,8.788,8.886,9.067,9.22,9.286,9.482,9.513,9.54,9.581,9.663,9.748,9.769,9.82,9.848,9.889,9.933,9.993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.032,0.15,0.204,0.234,0.313,0.4,0.452,0.503,0.547,0.655,0.705,0.758,0.899,0.968,1.0,1.111,1.134,1.306,1.402,1.424,1.482,1.528,1.578,1.652,1.67,1.775,1.855,1.95,1.963,2.067,2.166,2.204,2.356,2.422,2.457,2.522,2.659,2.69,2.76,2.816,2.938,3.044,3.145,3.181,3.223,3.256,3.292,3.387,3.53,3.576,3.613,3.777,3.818,3.834,3.996,4.02,4.066,4.193,4.214,4.239,4.286,4.351,4.389,4.481,4.5,4.535,4.596,4.626,4.657,4.714,4.892,4.928,5.027,5.161,5.353,5.394,5.433,5.452,5.518,5.616,5.703,5.737,5.929,6.19,6.315,6.488,6.533,6.615,6.652,6.762,6.841,6.931,6.974,7.039,7.084,7.1,7.211,7.256,7.325,7.415,7.448,7.526,7.602,7.637,7.684,7.723,7.842,7.91,7.977,8.012,8.08,8.109,8.142,8.177,8.277,8.415,8.478,8.815,8.87,8.884,8.922,9.07,9.149,9.251,9.331,9.403,9.437,9.6,9.688,9.771,9.815,9.85,9.879,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.041,0.275,0.343,0.498,0.552,0.693,0.735,0.882,0.95,0.977,1.052,1.164,1.211,1.324,1.413,1.59,1.633,1.674,1.736,1.798,1.858,1.899,1.934,1.967,2.032,2.073,2.171,2.235,2.27,2.293,2.328,2.368,2.452,2.548,2.596,2.654,2.734,2.83,2.892,2.952,3.004,3.023,3.049,3.074,3.114,3.161,3.214,3.239,3.304,3.349,3.416,3.493,3.514,3.599,3.621,3.682,3.721,3.893,3.931,4.047,4.318,4.393,4.436,4.493,4.508,4.583,4.678,4.7,4.738,4.8,4.854,4.881,4.921,5.071,5.137,5.177,5.21,5.239,5.283,5.304,5.401,5.497,5.52,5.81,5.849,5.88,5.992,6.079,6.126,6.149,6.168,6.24,6.349,6.379,6.51,6.543,6.821,6.853,6.904,6.931,7.045,7.176,7.223,7.291,7.351,7.51,7.536,7.563,7.606,7.667,7.849,7.866,7.887,7.905,7.935,8.268,8.308,8.383,8.507,8.593,8.822,8.842,8.97,9.015,9.063,9.197,9.411,9.461,9.494,9.559,9.632,9.682,9.896,9.987,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.135,0.165,0.185,0.334,0.363,0.489,0.606,0.639,0.733,0.795,0.832,0.954,1.109,1.136,1.328,1.458,1.531,1.582,1.621,1.67,1.783,1.839,1.868,1.933,2.004,2.104,2.246,2.297,2.357,2.417,2.556,2.654,3.132,3.232,3.283,3.299,3.329,3.35,3.383,3.426,3.607,3.696,3.865,3.983,4.035,4.068,4.1,4.143,4.224,4.349,4.387,4.457,4.509,4.622,4.646,4.674,4.691,4.714,4.808,4.948,5.037,5.186,5.289,5.365,5.454,5.554,5.594,5.64,5.67,5.793,5.877,5.893,5.943,5.971,6.02,6.11,6.174,6.241,6.292,6.47,6.564,6.589,6.67,6.775,6.986,7.073,7.117,7.167,7.224,7.249,7.274,7.333,7.382,7.446,7.467,7.553,7.592,7.628,7.662,7.699,7.738,7.765,7.857,7.926,7.944,7.966,8.039,8.223,8.3,8.369,8.461,8.601,8.67,8.69,8.747,8.78,8.826,8.922,8.962,9.139,9.153,9.217,9.269,9.377,9.39,9.441,9.577,9.723,9.756,9.886,9.944,9.975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.032,0.182,0.213,0.233,0.358,0.427,0.466,0.508,0.551,0.573,0.671,0.716,0.786,0.872,0.964,1.015,1.038,1.061,1.12,1.212,1.264,1.328,1.412,1.471,1.507,1.539,1.685,1.776,1.797,1.846,1.889,1.955,2.089,2.171,2.23,2.281,2.296,2.345,2.393,2.486,2.6,2.669,2.69,2.703,2.79,2.871,2.91,2.999,3.076,3.107,3.136,3.283,3.359,3.503,3.611,3.67,3.792,3.82,3.854,3.891,3.922,4.002,4.173,4.214,4.235,4.272,4.39,4.411,4.46,4.557,4.6,4.666,4.772,4.846,4.904,5.038,5.145,5.21,5.257,5.284,5.356,5.425,5.451,5.519,5.54,5.618,5.662,5.694,5.77,5.838,5.924,5.97,5.987,6.058,6.207,6.259,6.368,6.413,6.494,6.947,7.13,7.242,7.301,7.363,7.389,7.459,7.562,7.597,7.658,7.775,7.83,7.877,7.975,8.006,8.119,8.402,8.568,8.586,8.624,8.656,8.684,8.806,8.862,8.898,8.947,8.967,9.177,9.205,9.259,9.297,9.358,9.384,9.5,9.625,9.716,9.891,9.944,9.992,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.225,0.277,0.306,0.363,0.405,0.445,0.526,0.59,0.637,0.662,0.685,0.731,0.847,1.053,1.273,1.347,1.399,1.433,1.502,1.536,1.614,1.688,1.719,1.811,1.859,1.902,1.95,2.032,2.133,2.197,2.261,2.359,2.396,2.48,2.569,2.659,2.726,2.769,2.787,2.851,2.982,3.064,3.09,3.111,3.273,3.387,3.477,3.527,3.607,3.68,3.715,3.784,3.825,3.918,3.939,3.978,4.011,4.062,4.105,4.197,4.254,4.345,4.539,4.594,4.646,4.721,4.782,4.811,4.858,4.886,4.936,4.982,5.155,5.217,5.242,5.322,5.365,5.4,5.504,5.555,5.621,5.683,5.709,5.86,6.023,6.085,6.112,6.136,6.21,6.255,6.332,6.351,6.364,6.422,6.474,6.543,6.58,6.716,6.83,6.854,6.916,6.987,7.056,7.222,7.3,7.325,7.36,7.474,7.646,7.751,7.917,7.996,8.116,8.163,8.257,8.434,8.495,8.534,8.584,8.648,8.749,8.879,8.904,9.011,9.063,9.084,9.186,9.331,9.503,9.551,9.574,9.607,9.789,9.881,9.934,9.953,9.976,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.055,0.111,0.129,0.272,0.343,0.536,0.556,0.597,0.693,0.745,0.812,0.855,0.865,0.915,0.965,1.033,1.094,1.125,1.211,1.258,1.373,1.472,1.507,1.569,1.654,1.685,1.713,1.812,1.863,1.883,2.005,2.034,2.077,2.105,2.177,2.228,2.334,2.484,2.68,2.804,2.823,2.907,2.943,3.009,3.03,3.047,3.083,3.154,3.17,3.232,3.342,3.446,3.52,3.553,3.611,3.639,3.773,3.787,3.938,3.987,4.017,4.124,4.22,4.259,4.317,4.366,4.414,4.569,4.665,4.78,4.807,4.853,4.907,4.959,4.999,5.084,5.148,5.225,5.254,5.442,5.525,5.593,5.663,5.739,5.783,5.836,5.859,5.894,5.949,5.991,6.045,6.082,6.146,6.22,6.268,6.335,6.42,6.463,6.527,6.546,6.576,6.625,6.769,6.815,6.886,6.936,6.972,7.109,7.151,7.207,7.228,7.258,7.33,7.352,7.372,7.411,7.694,7.829,7.914,7.944,8.069,8.197,8.244,8.287,8.334,8.41,8.431,8.493,8.568,8.643,8.678,8.713,8.788,8.823,9.001,9.019,9.094,9.13,9.259,9.29,9.336,9.427,9.46,9.473,9.572,9.739,9.782,9.829,9.904,9.994,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.038,0.085,0.106,0.122,0.326,0.411,0.52,0.56,0.624,0.797,0.835,0.895,0.932,1.013,1.246,1.289,1.365,1.417,1.466,1.484,1.516,1.544,1.683,1.714,1.797,1.932,2.043,2.257,2.312,2.348,2.366,2.388,2.402,2.48,2.596,2.656,2.695,2.737,2.798,2.931,2.95,2.989,3.03,3.061,3.097,3.146,3.174,3.38,3.475,3.536,3.564,3.596,3.704,3.804,3.995,4.153,4.276,4.327,4.383,4.412,4.506,4.602,4.664,4.84,4.886,4.93,4.961,5.059,5.144,5.174,5.277,5.303,5.337,5.413,5.47,5.544,5.621,5.646,5.664,5.779,5.806,5.966,5.983,6.184,6.34,6.409,6.483,6.504,6.564,6.599,6.66,6.775,6.851,6.896,6.928,7.002,7.026,7.122,7.148,7.196,7.333,7.363,7.424,7.445,7.597,7.725,7.811,7.961,7.999,8.057,8.201,8.244,8.269,8.3,8.333,8.374,8.428,8.457,8.552,8.68,8.73,8.774,8.855,8.897,8.938,9.046,9.105,9.162,9.256,9.36,9.432,9.485,9.526,9.585,9.677,9.768,9.863,9.904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.076,0.098,0.218,0.258,0.324,0.409,0.562,0.597,0.628,0.76,0.795,0.894,0.938,1.01,1.053,1.34,1.423,1.5,1.527,1.672,1.889,1.902,1.946,2.09,2.337,2.386,2.574,2.605,2.759,2.906,2.951,2.989,3.139,3.163,3.263,3.286,3.341,3.388,3.434,3.599,3.7,3.749,3.788,3.822,3.836,3.868,3.899,3.971,3.998,4.051,4.128,4.225,4.397,4.488,4.521,4.565,4.612,4.636,4.735,4.812,4.835,4.887,4.922,5.01,5.059,5.136,5.168,5.252,5.322,5.455,5.524,5.64,5.783,5.876,5.96,5.998,6.083,6.139,6.196,6.331,6.509,6.536,6.562,6.642,6.746,6.849,6.97,7.031,7.071,7.329,7.382,7.528,7.557,7.581,7.641,7.714,7.731,7.775,7.808,7.854,7.89,7.94,8.036,8.054,8.069,8.148,8.179,8.335,8.392,8.461,8.483,8.579,8.621,8.654,8.67,8.8,8.833,8.962,9.03,9.084,9.12,9.147,9.17,9.287,9.432,9.476,9.649,9.68,9.714,9.745,9.778,9.897,9.945,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.054,0.198,0.331,0.529,0.771,0.808,0.838,0.896,1.005,1.052,1.139,1.25,1.387,1.484,1.708,1.741,1.935,1.958,2.046,2.082,2.167,2.256,2.298,2.339,2.455,2.489,2.59,2.636,2.669,2.848,2.869,2.906,2.948,3.001,3.038,3.088,3.204,3.251,3.296,3.326,3.427,3.479,3.498,3.593,3.743,3.86,3.93,4.051,4.22,4.254,4.294,4.34,4.423,4.467,4.526,4.571,4.628,4.68,4.701,4.75,4.838,4.898,4.97,5.027,5.129,5.243,5.27,5.308,5.35,5.37,5.429,5.529,5.62,5.659,5.703,5.72,5.74,5.785,5.821,5.851,5.883,5.917,5.934,5.986,6.004,6.073,6.12,6.252,6.274,6.312,6.42,6.515,6.656,6.747,6.873,6.917,6.953,6.966,7.077,7.272,7.292,7.32,7.44,7.457,7.527,7.556,7.585,7.643,7.667,7.719,7.775,7.796,7.94,7.99,8.085,8.157,8.229,8.393,8.421,8.498,8.539,8.757,8.861,8.904,9.019,9.145,9.265,9.295,9.37,9.417,9.463,9.494,9.539,9.586,9.612,9.634,9.732,9.826,9.875,9.927,9.948,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
