0.077,0.287,0.778,1.021,1.171,1.223,1.637,1.756,1.93,2.005,2.078,2.204,2.262,2.396,3.083,3.421,3.632,3.995,4.334,4.358,4.558,4.595,4.77,4.869,5.188,5.456,5.553,5.599,5.628,5.709,5.904,6.048,6.103,6.579,7.071,7.79,7.988,8.024,8.289,8.393,8.514,8.737,8.857,9.056,9.174,9.548,9.93,10.304,10.699,11.254,11.391,11.689,11.77,11.981,12.603,12.714,12.859,12.946,13.033,13.085,13.162,13.238,13.719,13.88,14.487,14.92,15.076,15.174,15.56,15.747,15.96,16.02,16.125,16.168,16.198,16.327,16.457,16.564,16.623,16.669,16.877,16.995,17.052,17.172,17.328,17.712,17.822,18.311,18.468,19.334,19.7,19.873,20.366,20.478,20.553,20.607,20.713,20.795,20.98,21.098,21.218,21.282,21.561,21.639,21.865,23.382,23.794,23.969,24.054,24.211,24.581,24.628,24.738,24.883,24.941,24.998,25.124,25.244,25.293,25.345,25.435,25.487,25.686,25.821,25.905,25.982,26.149,26.19,26.858,27.535,27.587,27.78,28.797,28.847,28.955,29.013,29.128,29.195,29.294,29.404,29.454,29.506,29.948,30.057,30.273,30.314,30.746,31.034,31.202,31.486,31.605,31.96,32.207,32.262,32.46,32.686,32.953,33.097,33.178,33.472,33.521,33.582,33.624,33.896,33.92,33.969,34.044,34.07,35.249,35.684,36.058,36.087,36.226,36.381,36.621,36.751,36.891,37.003,37.185,37.232,37.564,37.62,37.751,37.793,37.841,37.929,38.292,38.407,38.592,38.903,39.647,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.313,0.36,0.387,0.419,0.94,0.974,1.026,1.351,1.411,1.443,1.512,1.64,1.756,2.049,2.188,2.232,2.261,2.287,2.482,2.741,2.913,3.036,3.899,3.964,4.021,4.074,4.121,4.195,4.441,4.455,4.484,4.599,4.784,5.193,5.46,5.846,5.905,6.163,6.526,6.847,6.953,7.381,7.543,7.596,7.722,7.866,8.571,8.648,8.761,8.872,8.947,9.017,9.352,9.375,9.416,9.499,9.697,9.782,10.145,10.753,11.478,12.456,12.519,12.547,12.582,12.687,12.741,12.804,12.838,13.136,13.381,13.423,13.505,13.694,13.757,13.811,13.903,14.052,14.119,14.197,14.376,14.976,15.257,15.359,15.672,15.709,15.807,15.877,16.003,16.237,16.338,16.455,16.5,16.617,16.671,16.825,17.596,17.627,17.756,17.79,18.056,18.3,18.373,18.441,18.886,18.956,19.22,19.617,19.699,19.78,19.906,19.944,20.037,20.266,20.328,20.425,20.546,20.886,21.329,21.566,21.649,21.68,21.855,22.713,23.176,23.25,23.381,23.776,23.904,24.211,24.611,24.723,24.894,24.931,24.957,25.089,25.205,25.477,25.711,26.046,26.124,26.153,26.384,26.524,26.79,27.917,28.052,28.116,28.201,28.446,28.537,28.708,28.862,29.247,29.34,29.4,29.69,30.593,30.649,30.884,31.05,31.331,32.155,32.408,32.544,32.615,32.732,32.818,33.117,33.232,33.269,33.491,33.595,33.712,33.797,34.031,34.333,34.635,34.904,35.476,35.641,35.659,36.008,36.176,36.283,36.353,36.376,36.684,36.768,36.844,36.966,37.513,37.535,37.826,38.011,38.072,38.433,38.449,38.686,38.723,39.606,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.079,0.331,0.738,0.804,0.891,1.114,1.176,1.199,1.531,1.876,2.296,2.31,2.51,3.361,4.13,4.524,4.579,4.795,4.836,4.881,5.043,5.15,5.259,5.322,5.369,5.444,5.502,5.531,5.585,5.866,5.977,6.11,6.176,6.27,6.448,6.522,7.281,7.623,7.66,7.69,8.049,8.387,8.549,8.711,8.843,9.09,9.161,9.434,9.749,9.79,9.873,10.802,11.206,11.521,11.806,11.882,12.241,12.49,12.706,12.992,13.049,13.204,13.888,14.299,15.277,15.445,15.626,16.153,16.183,16.277,16.602,16.634,16.943,17.021,17.111,17.212,17.601,17.895,18.026,18.056,18.127,18.272,18.421,19.743,19.807,19.962,20.03,20.111,20.23,20.583,20.976,21.056,21.483,21.544,21.912,21.934,22.001,22.106,22.179,22.28,22.673,23.289,23.474,23.588,23.788,23.957,24.117,24.247,24.525,24.547,24.59,24.681,24.754,24.888,24.995,25.322,25.449,25.493,25.605,25.853,26.232,26.382,26.48,26.532,26.683,27.089,27.606,28.036,28.068,28.143,28.432,28.797,28.886,29.097,29.123,29.202,29.236,29.296,29.403,29.49,29.775,29.806,29.87,31.218,31.747,31.795,31.911,31.996,32.246,32.475,32.638,32.938,33.07,33.416,33.53,33.573,33.628,33.695,33.858,34.277,34.362,35.014,35.388,35.436,36.09,36.376,36.602,36.757,36.854,37.031,37.055,37.077,37.345,37.409,37.489,37.548,37.657,37.71,37.837,38.359,38.494,38.717,38.791,38.993,39.102,39.8,39.878,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.029,0.117,0.214,0.49,0.531,0.549,0.69,0.77,0.963,1.043,1.128,1.193,1.546,1.683,1.92,1.95,2.039,2.083,2.361,2.421,2.656,2.731,3.397,3.558,4.033,4.189,4.253,4.429,4.522,4.708,4.842,4.881,4.943,4.992,5.032,5.129,5.55,5.659,5.755,5.89,5.939,6.082,6.139,6.443,6.462,7.128,7.655,7.75,7.988,8.06,8.104,8.225,8.338,8.684,9.008,9.096,9.203,9.348,9.519,9.551,9.662,9.857,9.962,9.991,10.173,10.211,11.513,11.616,11.639,12.198,12.323,12.608,13.059,13.148,13.278,13.355,13.429,13.485,13.571,13.765,14.203,14.265,14.3,14.569,14.604,14.652,15.344,15.41,15.545,15.576,15.704,16.13,16.267,16.293,16.67,16.897,17.206,17.391,17.442,17.589,17.708,17.78,17.863,17.88,18.029,18.124,18.407,18.509,18.893,19.379,19.414,19.552,20.015,20.051,20.081,20.192,20.473,20.521,20.78,20.875,21.127,21.42,21.61,21.674,21.725,21.964,22.159,22.77,22.899,23.034,23.121,23.793,23.88,24.675,24.789,24.893,25.116,25.22,25.338,25.356,25.676,25.698,25.78,25.885,26.045,26.28,26.514,26.78,27.324,27.356,27.51,27.587,27.853,28.153,28.35,28.726,28.787,29.017,29.47,29.678,29.939,30.074,30.543,30.634,30.931,30.95,31.16,31.605,31.755,31.83,32.143,32.201,32.255,32.403,32.438,32.467,32.61,32.663,32.798,32.939,33.003,33.132,33.301,33.502,34.141,34.709,34.863,35.039,35.123,35.38,35.432,35.764,36.116,36.166,36.198,36.296,36.323,36.456,36.505,37.158,37.2,37.345,37.576,37.881,37.989,38.423,38.495,39.468,39.696,39.878,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.055,0.124,0.321,0.395,0.724,0.78,0.944,0.982,1.086,1.36,1.438,1.474,1.629,2.245,2.302,3.308,3.621,4.09,4.2,4.675,5.048,5.165,5.32,5.55,5.69,5.725,5.783,5.828,5.995,6.376,6.673,6.958,7.396,8.263,8.463,8.521,8.549,8.894,8.998,9.15,9.227,9.449,9.479,9.695,9.855,9.907,9.932,10.156,10.495,10.526,10.547,10.57,10.623,10.791,10.823,10.984,11.07,11.659,11.691,11.918,11.983,12.046,12.201,12.271,12.292,12.395,12.475,12.838,13.028,13.307,13.345,13.473,13.564,13.697,13.724,13.897,14.024,14.132,14.286,14.338,14.396,14.779,14.803,14.991,15.463,15.585,15.615,15.782,15.874,16.137,16.295,16.33,16.361,16.48,16.561,16.644,17.176,17.427,17.858,18.095,18.207,18.327,19.229,19.881,20.052,20.432,20.499,20.693,20.803,20.821,20.898,20.937,21.16,21.244,21.387,21.703,21.728,21.836,22.018,22.788,22.857,23.12,23.673,23.748,23.96,24.056,24.241,24.312,24.575,24.809,25.08,25.111,25.327,25.488,25.523,25.666,25.871,25.926,26.062,26.501,26.535,26.904,27.047,27.067,27.203,27.455,28.101,28.188,28.265,28.524,28.781,28.919,28.935,29.18,29.239,29.315,29.364,29.426,29.486,29.638,29.731,30.113,30.65,30.72,30.761,30.815,31.956,32.116,32.373,32.434,32.576,32.631,32.745,32.789,32.86,32.91,33.171,33.201,33.632,33.66,33.833,33.867,33.932,34.136,34.256,34.724,35.282,35.371,35.428,35.754,35.795,35.984,36.063,36.361,36.423,36.469,36.676,36.82,36.882,37.104,37.172,37.222,37.257,37.517,37.605,37.666,37.762,38.033,38.117,38.733,38.836,39.292,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.223,0.516,0.597,0.701,0.759,0.777,0.917,1.129,1.16,1.867,2.008,2.131,2.651,3.24,3.561,3.742,3.948,4.154,4.449,4.715,4.82,5.045,5.548,5.616,5.682,5.756,6.005,6.234,6.267,6.454,6.615,7.093,7.219,7.338,7.463,7.509,7.553,7.584,7.684,7.757,7.895,8.194,9.11,9.371,9.499,9.529,9.639,9.746,9.793,9.937,10.022,10.427,10.494,11.193,11.296,11.544,11.804,11.974,12.042,12.33,12.376,12.844,12.917,13.17,13.339,13.567,13.775,13.845,14.046,14.128,14.252,14.643,15.12,15.305,15.578,15.719,15.81,15.866,15.92,16.078,16.266,16.546,16.607,16.82,16.864,16.907,17.0,17.1,18.1,18.274,18.641,19.117,19.244,19.78,19.918,20.013,20.411,20.613,20.696,20.753,21.002,21.124,21.302,21.345,21.39,21.61,22.032,22.121,22.583,22.947,23.076,23.596,23.822,24.001,24.086,24.463,24.669,24.696,24.777,24.81,24.836,24.916,24.974,25.041,25.174,25.295,25.349,25.611,25.643,25.915,26.235,26.482,26.643,27.038,27.325,27.539,27.674,27.819,27.944,28.03,28.102,28.497,28.603,28.862,28.95,28.998,29.018,29.097,29.135,29.203,29.267,29.368,29.544,29.694,29.863,29.949,29.997,30.532,31.15,31.237,31.278,31.584,31.82,32.021,32.415,32.468,32.489,32.858,32.914,32.955,33.132,33.249,33.44,33.527,33.784,33.89,33.945,34.163,34.508,34.588,34.671,35.221,35.781,35.925,36.02,36.17,36.311,36.645,36.695,36.782,36.819,36.929,36.957,37.131,37.44,37.658,37.791,37.835,38.031,38.05,38.221,38.267,38.407,38.747,38.859,39.058,39.265,39.298,39.318,39.372,39.556,39.774,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.117,0.378,0.431,0.938,1.025,1.148,1.554,1.612,1.662,1.767,1.826,1.934,2.15,2.227,3.101,3.494,3.665,3.898,4.006,4.04,4.298,4.421,4.487,4.944,5.103,5.304,5.334,5.377,5.505,5.595,5.758,5.785,5.982,6.551,6.818,6.865,6.925,7.355,7.751,7.861,8.202,8.345,8.378,8.52,8.796,8.905,9.086,9.181,9.201,9.511,9.877,10.114,10.728,10.941,11.027,11.448,11.974,12.176,12.251,12.346,12.979,13.012,13.033,13.143,13.214,13.303,13.386,13.525,13.743,13.857,13.901,14.042,14.246,14.488,14.61,14.654,14.925,15.061,15.205,15.345,15.497,15.524,15.579,15.796,15.833,15.868,16.318,16.434,16.573,16.691,16.715,17.019,17.141,17.469,17.482,17.586,17.648,18.149,18.853,18.976,19.498,19.634,20.4,20.475,20.544,20.683,20.751,20.823,20.972,21.097,21.322,21.473,21.737,21.876,22.058,22.123,22.601,22.805,23.063,23.094,23.33,23.651,23.794,23.95,24.453,24.619,24.812,25.0,25.082,25.206,25.399,25.7,25.731,26.035,26.096,26.113,26.205,26.49,26.527,26.79,26.828,27.025,27.049,27.221,27.379,27.488,27.715,27.791,27.952,27.989,28.039,28.16,28.262,28.422,28.593,28.665,28.689,28.747,28.818,28.958,29.05,29.414,29.477,29.699,29.957,30.102,30.17,30.243,30.387,30.858,31.228,31.465,31.652,31.879,32.145,32.355,32.509,32.553,32.839,32.872,33.098,33.712,34.208,34.281,34.344,34.647,34.849,35.003,35.1,35.32,35.383,36.425,36.554,36.62,36.759,37.0,37.103,37.296,37.978,38.247,38.383,38.421,38.65,38.696,38.922,39.317,39.387,39.456,39.589,39.81,39.882,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.178,0.237,0.412,0.482,0.572,0.76,1.151,1.417,1.515,1.589,1.919,2.122,2.202,2.256,2.363,2.755,3.477,3.787,3.862,3.992,4.035,4.471,4.567,4.656,4.69,4.869,4.916,5.027,5.216,5.317,5.394,5.483,5.547,5.712,5.993,6.064,6.082,6.288,6.756,6.889,6.943,7.315,7.713,8.564,8.807,8.867,9.027,9.099,9.219,9.309,9.458,9.66,9.875,10.29,10.938,10.996,11.533,11.755,12.074,12.117,12.227,12.505,12.69,12.712,12.74,12.777,12.84,12.866,12.963,13.205,13.251,13.583,13.771,13.896,13.959,14.336,14.433,14.863,15.631,15.726,16.229,16.273,16.446,16.747,16.835,17.07,17.281,17.374,17.445,17.555,17.616,17.755,19.436,20.164,20.242,20.279,20.572,20.642,20.988,21.094,21.218,21.34,21.393,21.481,21.575,22.027,22.219,22.461,22.604,23.047,23.435,23.775,23.899,23.971,24.017,24.441,24.693,25.062,25.108,25.188,25.372,25.543,25.618,25.65,25.681,25.893,26.542,26.749,27.341,27.518,27.665,27.859,28.217,28.305,28.381,28.503,28.68,28.866,28.957,29.001,29.22,29.28,29.376,29.431,29.473,29.723,29.744,29.822,29.866,29.934,30.248,30.338,30.466,30.937,31.429,31.699,31.765,31.807,31.873,32.374,32.426,32.612,32.655,32.773,32.862,33.08,33.214,33.384,33.561,34.019,34.11,35.143,35.407,35.455,35.721,36.362,36.662,37.051,37.099,37.64,37.672,37.755,37.965,38.131,38.281,38.636,38.801,39.177,39.408,39.879,39.991,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.126,0.277,0.521,0.809,1.019,1.159,1.217,1.275,1.459,1.515,1.962,2.188,2.326,3.075,3.285,3.608,3.658,4.167,4.287,4.468,4.861,4.877,4.936,4.964,5.24,5.263,5.363,5.854,5.98,6.117,6.247,6.37,6.478,7.899,8.063,8.473,8.697,9.008,9.072,9.147,9.316,9.408,9.527,9.59,9.747,9.831,10.061,10.104,10.216,10.483,10.632,10.837,11.016,11.047,11.156,11.317,11.416,11.659,11.957,12.117,12.165,12.233,12.381,12.41,12.668,12.788,13.184,13.234,13.392,13.447,13.727,14.04,14.253,14.316,14.39,14.424,14.535,14.614,15.676,15.807,15.858,16.061,16.474,16.578,16.681,16.752,16.841,16.912,17.03,17.948,18.022,18.065,18.486,18.579,18.757,18.788,19.177,19.37,19.461,20.143,20.224,20.361,20.471,20.685,20.714,20.957,21.114,21.561,21.597,22.043,22.521,22.598,22.895,23.062,23.699,23.947,24.192,24.392,24.43,24.804,25.202,25.494,25.615,25.711,26.123,26.24,26.646,26.731,26.784,27.35,27.866,28.001,28.109,28.15,28.233,28.344,28.621,28.647,28.852,28.946,29.234,29.349,29.448,29.487,29.549,29.638,29.825,29.876,29.974,29.999,30.082,30.589,30.716,30.751,31.779,31.816,32.153,32.398,32.606,33.156,33.191,33.347,33.509,33.668,33.718,33.871,34.279,34.302,34.371,35.114,35.382,35.604,35.66,36.104,36.268,37.227,37.382,37.475,37.627,37.705,37.752,37.839,37.866,38.122,38.234,38.318,38.884,39.015,39.251,39.657,39.937,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.398,0.727,0.768,0.902,1.165,1.248,1.704,1.953,2.589,2.789,3.011,3.127,3.203,3.255,3.482,3.816,3.923,4.181,4.218,4.273,4.408,4.453,4.748,4.857,4.906,4.947,5.038,5.29,5.413,6.046,6.149,6.197,6.291,6.792,7.161,7.283,7.833,8.004,8.056,8.281,8.353,8.395,8.57,8.723,8.859,9.017,9.053,9.124,9.256,9.307,9.349,9.38,9.512,9.765,9.808,10.451,11.134,11.366,11.493,11.733,11.789,11.934,12.054,12.242,12.292,12.334,12.391,12.441,12.743,12.788,12.832,13.029,13.296,13.365,13.42,13.488,13.735,14.225,14.285,14.558,14.637,15.105,15.184,15.399,15.595,15.619,16.05,16.125,16.231,16.359,16.495,16.536,16.84,16.91,16.954,17.101,17.123,17.356,17.537,17.718,17.754,18.045,18.125,18.293,18.488,18.779,19.143,19.315,19.41,19.523,19.83,20.014,20.189,20.29,20.6,20.652,20.735,21.035,21.142,21.226,21.441,21.512,21.937,21.952,22.436,22.816,23.462,24.015,24.051,24.324,24.472,24.729,24.812,24.952,25.156,25.401,25.435,25.561,25.641,25.672,25.92,26.278,26.377,26.573,26.684,26.832,27.009,27.083,27.53,27.705,28.077,28.117,28.367,29.118,29.155,29.445,29.687,29.91,30.664,31.034,31.117,31.17,31.239,32.034,32.189,32.379,32.485,32.696,32.782,33.08,33.179,33.194,33.433,33.502,33.706,34.059,34.119,34.351,35.208,35.371,36.033,36.299,36.566,36.606,36.944,37.015,37.57,37.745,37.919,38.259,39.661,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
