0.057,0.153,0.245,0.322,0.344,0.41,0.508,0.605,0.629,0.662,0.711,0.779,0.859,0.999,1.044,1.184,1.236,1.379,1.424,1.486,1.509,1.62,1.766,1.807,1.839,1.893,1.923,1.969,1.994,2.021,2.099,2.146,2.282,2.367,2.417,2.487,2.522,2.605,2.707,3.005,3.08,3.151,3.32,3.367,3.569,3.766,3.852,3.87,4.049,4.131,4.152,4.2,4.263,4.286,4.344,4.427,4.489,4.659,4.87,4.936,4.954,5.02,5.074,5.18,5.233,5.258,5.295,5.405,5.451,5.498,5.537,5.559,5.593,5.642,5.687,5.716,5.741,5.805,5.906,6.009,6.073,6.157,6.225,6.392,6.434,6.533,6.635,6.655,6.847,6.927,6.948,6.961,6.977,7.207,7.263,7.307,7.372,7.509,7.54,7.64,7.723,7.784,8.016,8.045,8.187,8.253,8.4,8.461,8.488,8.549,8.668,8.691,8.711,8.777,8.801,8.83,8.925,8.982,9.006,9.033,9.093,9.168,9.307,9.446,9.534,9.62,9.65,9.75,9.792,9.835,9.859,9.891,9.931,9.982,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.124,0.203,0.279,0.305,0.366,0.496,0.568,0.593,0.661,0.726,0.749,0.796,0.927,0.942,0.982,1.021,1.04,1.072,1.156,1.206,1.291,1.438,1.479,1.538,1.781,1.801,1.829,1.886,1.943,1.968,2.024,2.246,2.293,2.324,2.348,2.389,2.424,2.5,2.59,2.684,2.731,2.809,2.912,3.121,3.166,3.247,3.309,3.529,3.747,3.809,3.861,3.935,3.966,4.003,4.024,4.047,4.094,4.111,4.231,4.312,4.39,4.433,4.474,4.601,4.62,4.664,4.726,4.771,4.792,4.829,4.87,4.95,5.051,5.178,5.23,5.252,5.304,5.345,5.402,5.474,5.547,5.612,5.805,5.879,5.947,5.987,6.041,6.108,6.201,6.225,6.388,6.411,6.536,6.575,6.695,6.728,7.042,7.101,7.313,7.378,7.483,7.578,7.664,7.779,7.792,7.82,7.993,8.091,8.286,8.426,8.474,8.517,8.542,8.584,8.616,8.746,8.798,8.84,8.881,8.916,8.942,8.996,9.046,9.095,9.248,9.312,9.341,9.383,9.438,9.485,9.526,9.59,9.792,9.834,9.979,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.053,0.134,0.206,0.262,0.325,0.351,0.504,0.555,0.665,0.777,0.888,0.924,0.986,1.015,1.031,1.165,1.341,1.41,1.431,1.469,1.532,1.568,1.757,1.838,1.898,1.936,1.947,2.039,2.136,2.32,2.377,2.431,2.477,2.531,2.611,2.83,2.867,2.897,2.923,3.01,3.043,3.088,3.238,3.354,3.4,3.458,3.504,3.563,3.636,3.654,3.684,3.838,3.866,3.897,4.046,4.062,4.088,4.127,4.235,4.305,4.384,4.518,4.554,4.598,4.752,4.784,4.833,4.878,4.902,4.951,5.03,5.127,5.219,5.252,5.281,5.333,5.474,5.596,5.668,5.721,5.756,5.768,5.9,5.922,6.014,6.158,6.258,6.288,6.384,6.479,6.518,6.643,6.736,6.788,6.869,7.03,7.073,7.156,7.187,7.411,7.464,7.509,7.613,7.812,7.885,7.927,7.965,7.997,8.051,8.234,8.252,8.281,8.377,8.404,8.459,8.58,8.644,8.68,8.725,8.76,8.808,8.911,8.997,9.017,9.101,9.137,9.153,9.194,9.221,9.372,9.401,9.426,9.466,9.513,9.556,9.579,9.629,9.696,9.759,9.874,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.032,0.07,0.171,0.203,0.236,0.293,0.36,0.435,0.452,0.498,0.523,0.58,0.649,0.868,0.908,0.964,1.02,1.067,1.152,1.221,1.261,1.278,1.432,1.487,1.535,1.633,1.691,1.715,1.73,1.763,1.826,1.933,1.97,1.99,2.014,2.048,2.133,2.2,2.328,2.394,2.452,2.631,2.826,2.876,3.001,3.021,3.099,3.123,3.18,3.26,3.416,3.475,3.584,3.613,3.653,3.762,3.993,4.033,4.186,4.215,4.331,4.349,4.363,4.389,4.414,4.48,4.509,4.536,4.564,4.67,4.692,4.712,4.868,4.915,5.124,5.175,5.261,5.395,5.52,5.57,5.596,5.711,5.745,5.866,5.927,5.977,6.049,6.072,6.122,6.171,6.188,6.294,6.364,6.407,6.602,6.639,6.69,6.836,6.863,7.003,7.031,7.128,7.283,7.389,7.464,7.544,7.561,7.628,7.684,7.728,7.745,7.78,7.81,7.95,7.992,8.014,8.046,8.084,8.212,8.3,8.347,8.42,8.555,8.639,8.656,8.678,8.719,8.783,8.853,8.889,8.924,8.97,8.996,9.098,9.131,9.238,9.298,9.37,9.408,9.461,9.494,9.581,9.598,9.682,9.732,9.76,9.803,9.829,9.869,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.118,0.154,0.173,0.215,0.235,0.309,0.34,0.371,0.454,0.494,0.535,0.608,0.643,0.705,0.745,0.78,0.807,0.829,0.846,0.928,0.998,1.011,1.035,1.07,1.093,1.11,1.188,1.256,1.315,1.339,1.407,1.544,1.708,1.744,1.777,1.816,1.866,1.937,2.159,2.179,2.213,2.649,2.741,3.013,3.293,3.317,3.371,3.434,3.615,3.647,3.757,3.77,3.836,3.968,4.086,4.124,4.185,4.231,4.274,4.474,4.603,4.625,4.71,4.803,4.845,4.99,5.027,5.056,5.096,5.137,5.193,5.297,5.317,5.361,5.406,5.449,5.47,5.494,5.518,5.545,5.569,5.696,5.8,5.963,5.98,6.021,6.07,6.325,6.619,6.648,6.772,6.797,6.828,6.936,7.087,7.199,7.308,7.367,7.415,7.445,7.579,7.707,7.737,7.817,7.873,7.919,7.966,7.997,8.024,8.081,8.12,8.168,8.244,8.286,8.319,8.528,8.576,8.691,8.811,8.877,8.91,8.944,8.976,9.003,9.085,9.111,9.141,9.197,9.212,9.314,9.519,9.583,9.712,9.809,9.911,9.959,9.979,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.07,0.114,0.302,0.328,0.406,0.422,0.439,0.503,0.522,0.594,0.614,0.659,0.678,0.73,0.766,0.822,0.871,1.013,1.064,1.151,1.219,1.265,1.307,1.345,1.383,1.399,1.451,1.493,1.539,1.6,1.645,1.699,1.791,1.93,1.956,1.979,2.126,2.171,2.266,2.32,2.445,2.548,2.672,2.808,2.906,3.037,3.127,3.246,3.287,3.344,3.386,3.414,3.456,3.611,3.719,3.866,3.938,3.979,3.998,4.053,4.134,4.209,4.287,4.308,4.343,4.391,4.484,4.531,4.638,4.668,4.782,4.817,4.848,4.895,4.957,5.029,5.101,5.182,5.21,5.249,5.321,5.382,5.4,5.49,5.578,5.628,5.697,5.718,5.745,5.837,5.864,5.934,5.967,6.078,6.145,6.185,6.516,6.582,6.648,6.702,6.785,6.883,7.102,7.143,7.232,7.437,7.523,7.577,7.658,7.699,7.726,7.804,7.854,7.878,7.933,7.954,7.976,8.036,8.065,8.114,8.179,8.203,8.315,8.332,8.382,8.394,8.436,8.517,8.536,8.556,8.723,8.76,8.822,8.867,8.919,8.95,9.037,9.07,9.1,9.118,9.156,9.264,9.292,9.481,9.53,9.573,9.671,9.737,9.789,9.808,9.827,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.119,0.255,0.28,0.325,0.379,0.503,0.546,0.619,0.662,0.773,0.849,0.881,1.009,1.077,1.191,1.258,1.364,1.388,1.426,1.474,1.542,1.566,1.62,1.649,1.685,1.762,1.776,1.859,2.179,2.202,2.481,2.887,2.934,3.011,3.077,3.153,3.251,3.309,3.349,3.391,3.437,3.472,3.685,3.71,3.726,3.767,3.828,3.895,3.929,4.074,4.148,4.169,4.217,4.283,4.312,4.356,4.384,4.406,4.452,4.492,4.553,4.621,4.661,4.673,4.792,4.82,4.849,4.908,4.928,4.994,5.084,5.12,5.264,5.292,5.392,5.416,5.463,5.49,5.54,5.606,5.675,5.718,5.893,5.955,5.989,6.119,6.202,6.372,6.461,6.499,6.523,6.776,7.01,7.117,7.156,7.224,7.319,7.345,7.517,7.586,7.66,7.727,7.773,7.797,7.906,7.957,8.05,8.208,8.336,8.385,8.468,8.521,8.58,8.712,8.73,8.804,8.834,8.862,8.888,9.032,9.06,9.086,9.12,9.146,9.204,9.277,9.327,9.359,9.436,9.656,9.685,9.872,9.948,9.979,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.055,0.123,0.163,0.197,0.215,0.26,0.385,0.482,0.54,0.572,0.598,0.643,0.686,0.763,0.798,0.817,0.872,0.906,0.936,1.03,1.082,1.103,1.124,1.225,1.412,1.445,1.479,1.499,1.603,1.664,1.759,1.779,1.929,2.064,2.083,2.305,2.352,2.48,2.58,2.626,2.76,2.908,3.108,3.196,3.315,3.404,3.432,3.476,3.529,3.58,3.699,3.926,4.025,4.287,4.319,4.452,4.536,4.599,4.715,4.764,4.784,4.806,4.858,4.887,4.967,5.029,5.173,5.201,5.263,5.363,5.386,5.435,5.552,5.736,5.788,5.815,5.838,5.873,6.015,6.076,6.186,6.242,6.318,6.414,6.464,6.547,6.563,6.608,6.733,6.763,6.854,7.027,7.103,7.117,7.166,7.19,7.249,7.433,7.523,7.559,7.679,7.854,7.942,7.984,8.014,8.046,8.169,8.194,8.275,8.316,8.38,8.491,8.547,8.591,8.659,8.703,8.736,8.808,8.835,8.861,8.914,9.006,9.051,9.115,9.138,9.161,9.183,9.246,9.404,9.488,9.539,9.564,9.647,9.735,9.761,9.804,9.897,9.964,9.993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.104,0.132,0.168,0.292,0.405,0.463,0.505,0.527,0.633,0.667,0.689,0.722,0.759,0.798,0.867,0.91,0.944,0.98,1.063,1.128,1.165,1.19,1.226,1.287,1.388,1.443,1.532,1.675,1.699,1.762,1.823,1.874,1.887,1.917,2.038,2.179,2.204,2.272,2.362,2.689,2.746,2.781,2.895,2.971,3.018,3.165,3.194,3.243,3.354,3.421,3.622,3.706,3.808,3.83,3.862,3.983,4.026,4.097,4.129,4.16,4.193,4.259,4.279,4.3,4.316,4.364,4.433,4.498,4.541,4.591,4.661,4.747,4.768,4.788,4.824,4.868,4.899,4.938,4.961,4.989,5.071,5.105,5.226,5.256,5.279,5.396,5.458,5.615,5.628,5.683,5.795,5.955,6.036,6.141,6.221,6.248,6.308,6.408,6.538,6.581,6.708,6.739,6.756,6.896,7.168,7.21,7.283,7.422,7.451,7.49,7.532,7.643,7.689,7.712,7.8,7.833,7.899,7.981,8.006,8.135,8.169,8.234,8.29,8.308,8.416,8.45,8.496,8.559,8.6,8.641,8.742,8.79,8.872,8.887,8.944,8.979,9.004,9.038,9.083,9.104,9.126,9.18,9.197,9.214,9.26,9.308,9.367,9.392,9.501,9.552,9.57,9.679,9.725,9.857,9.96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.078,0.103,0.155,0.211,0.274,0.349,0.378,0.414,0.445,0.48,0.597,0.654,0.774,0.818,0.866,0.888,1.031,1.065,1.109,1.173,1.248,1.288,1.423,1.529,1.657,1.713,1.77,1.828,1.859,1.902,1.95,1.974,2.008,2.03,2.099,2.154,2.3,2.336,2.471,2.566,2.62,2.638,2.669,2.694,2.725,2.781,2.809,2.855,2.995,3.067,3.269,3.339,3.51,3.704,3.748,3.81,3.917,4.123,4.276,4.322,4.4,4.518,4.555,4.591,4.611,4.721,4.74,4.766,4.861,4.908,4.949,5.046,5.06,5.118,5.155,5.338,5.471,5.513,5.631,5.739,5.867,5.935,6.121,6.32,6.436,6.46,6.641,6.691,6.711,6.799,6.872,6.95,7.023,7.119,7.155,7.258,7.342,7.527,7.73,7.764,7.834,7.865,7.911,8.006,8.05,8.084,8.127,8.307,8.332,8.435,8.46,8.526,8.565,8.635,8.753,8.788,8.838,9.025,9.145,9.173,9.232,9.287,9.331,9.489,9.637,9.704,9.746,9.807,9.872,9.971,9.992,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.045,0.155,0.429,0.486,0.53,0.548,0.611,0.789,0.866,0.897,1.017,1.083,1.115,1.174,1.24,1.307,1.466,1.501,1.597,1.671,1.773,2.115,2.158,2.203,2.321,2.363,2.483,2.587,2.67,2.779,2.839,2.958,3.028,3.131,3.158,3.21,3.383,3.426,3.45,3.505,3.541,3.694,3.816,3.881,4.026,4.13,4.233,4.261,4.337,4.387,4.435,4.477,4.513,4.525,4.682,4.708,4.81,4.854,4.925,5.041,5.076,5.154,5.355,5.372,5.396,5.432,5.483,5.643,5.745,5.806,5.939,6.197,6.228,6.33,6.39,6.572,6.624,6.69,6.729,6.77,6.806,6.935,6.959,6.98,7.01,7.051,7.316,7.38,7.453,7.636,7.664,7.808,7.827,7.972,8.0,8.043,8.061,8.088,8.236,8.27,8.31,8.491,8.611,8.639,8.782,8.805,8.826,8.901,8.929,9.004,9.122,9.162,9.182,9.206,9.24,9.273,9.405,9.463,9.496,9.583,9.671,9.709,9.76,9.825,9.853,9.948,9.991,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.074,0.203,0.236,0.288,0.465,0.493,0.641,0.728,1.009,1.029,1.059,1.13,1.207,1.231,1.255,1.33,1.36,1.39,1.462,1.493,1.629,1.679,1.707,1.752,1.83,1.908,1.932,1.953,2.152,2.229,2.4,2.425,2.499,2.536,2.59,2.8,2.857,2.895,2.908,2.935,3.141,3.264,3.3,3.318,3.36,3.437,3.645,3.726,3.79,3.936,3.983,3.996,4.088,4.137,4.17,4.202,4.281,4.319,4.382,4.401,4.458,4.597,4.643,4.681,4.716,4.758,4.843,4.926,5.017,5.06,5.231,5.274,5.3,5.348,5.374,5.393,5.44,5.475,5.517,5.56,5.592,5.672,5.728,5.791,5.813,5.965,6.042,6.118,6.284,6.421,6.436,6.493,6.529,6.565,6.593,6.629,6.671,6.703,6.72,6.744,6.829,6.935,7.036,7.167,7.215,7.318,7.477,7.57,7.606,7.672,7.712,7.864,7.91,8.041,8.115,8.199,8.292,8.318,8.384,8.417,8.508,8.571,8.677,8.696,8.755,8.816,8.924,8.957,8.994,9.077,9.136,9.159,9.188,9.374,9.423,9.524,9.626,9.651,9.71,9.731,9.833,9.886,9.91,9.975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.156,0.182,0.223,0.265,0.329,0.524,0.552,0.591,0.675,0.724,0.758,0.839,0.931,0.966,0.995,1.036,1.096,1.157,1.199,1.228,1.278,1.331,1.433,1.49,1.543,1.611,1.656,1.761,1.821,1.882,1.94,2.068,2.086,2.186,2.291,2.345,2.372,2.41,2.55,2.597,2.719,2.925,2.949,3.023,3.097,3.159,3.193,3.277,3.382,3.587,3.706,3.755,3.841,3.901,3.976,4.026,4.163,4.207,4.26,4.314,4.411,4.46,4.493,4.615,4.651,4.716,4.801,4.828,4.859,4.895,4.932,4.968,5.0,5.089,5.183,5.21,5.228,5.334,5.366,5.399,5.448,5.472,5.515,5.579,5.738,5.797,5.825,5.907,6.056,6.104,6.192,6.357,6.395,6.445,6.584,6.657,6.727,6.793,6.942,7.039,7.057,7.157,7.192,7.232,7.345,7.373,7.418,7.497,7.588,7.642,7.733,7.877,7.922,7.991,8.217,8.266,8.394,8.525,8.556,8.587,8.639,8.716,8.81,8.917,8.962,9.029,9.11,9.184,9.311,9.327,9.587,9.627,9.707,9.76,9.848,9.964,9.997,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.026,0.086,0.327,0.386,0.459,0.522,0.572,0.597,0.646,0.66,0.751,0.801,0.883,0.911,0.969,1.012,1.059,1.243,1.271,1.307,1.327,1.369,1.399,1.532,1.657,1.677,1.725,1.794,1.87,2.001,2.025,2.104,2.134,2.166,2.227,2.437,3.058,3.108,3.528,3.637,3.756,3.823,3.853,3.884,3.909,4.08,4.1,4.222,4.39,4.425,4.461,4.502,4.529,4.549,4.624,4.703,4.78,4.821,4.916,4.941,4.987,5.036,5.069,5.113,5.187,5.206,5.304,5.341,5.385,5.402,5.48,5.514,5.584,5.669,5.731,5.857,5.897,5.943,6.045,6.149,6.181,6.259,6.419,6.475,6.502,6.626,6.654,6.902,6.952,7.119,7.138,7.318,7.33,7.377,7.53,7.588,7.629,7.694,7.731,7.81,7.838,7.856,7.872,8.016,8.151,8.188,8.216,8.246,8.345,8.43,8.518,8.573,8.702,8.715,8.729,8.761,9.207,9.264,9.329,9.364,9.379,9.443,9.464,9.492,9.55,9.633,9.668,9.697,9.722,9.925,9.961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.028,0.055,0.14,0.166,0.277,0.332,0.382,0.43,0.46,0.494,0.522,0.537,0.551,0.613,0.686,0.741,0.781,0.802,0.865,0.887,1.107,1.131,1.26,1.373,1.404,1.433,1.523,1.555,1.672,1.712,1.754,1.835,1.868,1.96,1.994,2.043,2.114,2.165,2.182,2.217,2.239,2.337,2.377,2.53,2.573,2.613,2.661,2.952,3.041,3.123,3.165,3.294,3.374,3.433,3.479,3.73,3.763,3.796,3.836,3.898,3.923,4.047,4.116,4.164,4.289,4.342,4.413,4.43,4.463,4.503,4.533,4.603,4.642,4.904,4.966,5.011,5.173,5.194,5.265,5.315,5.418,5.487,5.577,5.653,5.69,5.746,5.793,5.874,5.886,5.921,6.125,6.36,6.493,6.534,6.563,6.747,6.807,6.899,6.916,6.981,7.106,7.128,7.149,7.202,7.221,7.335,7.401,7.448,7.477,7.567,7.654,7.717,7.818,7.903,7.921,8.013,8.062,8.091,8.136,8.16,8.308,8.346,8.373,8.412,8.45,8.543,8.748,8.855,8.877,8.895,8.944,8.967,9.098,9.121,9.189,9.226,9.297,9.347,9.585,9.6,9.629,9.676,9.704,9.727,9.824,9.853,9.886,9.921,9.982,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.076,0.216,0.268,0.348,0.359,0.374,0.397,0.417,0.436,0.461,0.542,0.574,0.655,0.696,0.799,0.826,0.855,0.909,1.04,1.103,1.155,1.218,1.283,1.337,1.383,1.574,1.604,1.64,1.679,1.75,1.766,1.795,1.819,1.889,1.914,1.985,2.003,2.031,2.178,2.251,2.29,2.345,2.377,2.495,2.528,2.862,2.881,3.022,3.053,3.295,3.33,3.36,3.396,3.51,3.578,3.658,3.731,3.987,4.02,4.075,4.103,4.148,4.186,4.206,4.26,4.285,4.304,4.339,4.502,4.555,4.604,4.645,4.692,4.723,4.775,4.916,4.972,4.998,5.057,5.083,5.101,5.133,5.191,5.255,5.312,5.346,5.389,5.413,5.438,5.455,5.478,5.5,5.556,5.576,5.613,5.645,5.737,5.876,5.923,5.949,6.051,6.117,6.149,6.196,6.311,6.389,6.41,6.667,6.754,6.866,6.92,6.942,7.146,7.339,7.458,7.517,7.62,7.683,7.759,7.863,8.025,8.063,8.109,8.178,8.283,8.297,8.37,8.467,8.515,8.575,8.615,8.66,8.68,8.72,8.812,8.875,8.902,9.034,9.086,9.109,9.121,9.277,9.327,9.379,9.43,9.466,9.516,9.53,9.552,9.584,9.629,9.904,9.993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.05,0.07,0.29,0.399,0.446,0.515,0.599,0.615,0.654,0.744,0.78,0.806,0.835,0.872,0.898,1.038,1.054,1.099,1.141,1.164,1.221,1.259,1.284,1.326,1.47,1.499,1.532,1.593,1.606,1.76,1.867,1.911,1.961,2.031,2.074,2.513,2.573,2.697,2.736,2.786,2.95,3.071,3.142,3.224,3.337,3.402,3.46,3.525,3.791,3.831,3.861,3.969,3.998,4.071,4.26,4.43,4.499,4.581,4.607,4.682,4.843,4.882,5.03,5.055,5.11,5.164,5.189,5.304,5.332,5.367,5.393,5.411,5.465,5.569,5.642,5.669,5.696,5.722,5.756,5.846,5.986,6.024,6.133,6.303,6.323,6.357,6.487,6.527,6.704,6.921,6.962,7.006,7.033,7.053,7.157,7.461,7.496,7.559,7.671,7.697,7.735,7.82,7.888,7.979,8.033,8.08,8.101,8.155,8.192,8.236,8.276,8.382,8.407,8.437,8.523,8.567,8.752,8.766,8.804,8.915,8.981,9.155,9.195,9.261,9.297,9.315,9.339,9.416,9.473,9.542,9.554,9.592,9.764,9.912,9.986,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.047,0.086,0.123,0.295,0.397,0.469,0.499,0.536,0.625,0.671,0.697,0.718,0.774,0.805,0.866,0.945,0.978,0.994,1.03,1.076,1.108,1.195,1.29,1.332,1.356,1.374,1.393,1.413,1.439,1.565,1.619,1.773,1.791,1.862,1.89,1.919,1.952,2.076,2.103,2.21,2.235,2.341,2.379,2.491,2.587,2.679,2.754,2.79,2.818,3.008,3.046,3.072,3.126,3.173,3.245,3.371,3.421,3.47,3.567,3.643,3.678,3.75,3.81,3.838,3.89,3.98,4.012,4.053,4.074,4.128,4.156,4.222,4.263,4.297,4.347,4.402,4.447,4.481,4.515,4.561,4.615,4.646,4.696,4.732,4.787,4.821,4.853,4.915,4.938,4.987,5.015,5.117,5.143,5.161,5.197,5.225,5.252,5.297,5.37,5.404,5.462,5.505,5.547,5.631,5.676,5.722,5.769,5.804,5.845,5.887,5.931,6.071,6.094,6.147,6.219,6.255,6.28,6.338,6.374,6.413,6.529,6.613,6.63,6.649,6.696,6.751,6.981,7.0,7.048,7.089,7.396,7.421,7.443,7.476,7.553,7.61,7.698,7.785,8.099,8.155,8.186,8.286,8.405,8.546,8.566,8.581,8.646,8.755,8.811,8.861,8.893,8.919,8.952,8.977,9.012,9.029,9.111,9.133,9.196,9.224,9.261,9.313,9.392,9.54,9.569,9.616,9.644,9.788,9.822,9.896
0.037,0.12,0.15,0.275,0.309,0.337,0.365,0.455,0.488,0.524,0.546,0.612,0.675,0.693,0.706,0.748,0.79,0.81,0.863,0.899,0.939,0.967,1.003,1.087,1.152,1.194,1.216,1.241,1.272,1.298,1.332,1.421,1.466,1.49,1.513,1.679,1.812,1.911,1.954,1.994,2.016,2.108,2.203,2.253,2.303,2.467,2.542,2.581,2.641,2.724,2.779,2.8,3.024,3.234,3.345,3.467,3.496,3.548,3.706,3.82,3.852,3.916,3.984,4.025,4.062,4.127,4.162,4.186,4.397,4.423,4.473,4.539,4.6,4.633,4.694,4.729,4.834,4.93,4.967,5.083,5.099,5.217,5.278,5.318,5.409,5.49,5.513,5.57,5.641,5.692,5.735,5.786,5.913,6.081,6.196,6.487,6.526,6.566,6.647,6.676,6.718,6.912,6.956,6.978,7.014,7.057,7.105,7.144,7.252,7.271,7.304,7.406,7.421,7.482,7.601,7.666,7.725,7.744,7.848,7.94,8.149,8.226,8.391,8.495,8.553,8.58,8.611,8.731,8.853,8.89,8.92,8.97,9.114,9.15,9.162,9.224,9.26,9.317,9.348,9.392,9.422,9.452,9.483,9.511,9.559,9.586,9.64,9.744,9.76,9.85,9.944,9.998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.025,0.068,0.134,0.149,0.197,0.357,0.538,0.672,0.716,0.769,0.81,0.917,0.949,1.007,1.044,1.069,1.131,1.162,1.187,1.261,1.285,1.337,1.405,1.431,1.54,1.606,1.663,1.728,1.82,1.853,1.955,1.999,2.052,2.074,2.107,2.154,2.219,2.324,2.349,2.525,2.583,2.721,2.93,2.963,3.091,3.126,3.203,3.368,3.411,3.514,3.54,3.639,3.677,3.741,3.939,4.029,4.11,4.184,4.247,4.385,4.461,4.502,4.554,4.582,4.629,4.664,4.754,4.786,4.802,4.822,4.916,5.082,5.105,5.132,5.161,5.196,5.221,5.351,5.373,5.543,5.642,5.681,5.771,5.824,5.984,6.004,6.167,6.2,6.284,6.436,6.509,6.536,6.654,6.854,6.879,6.894,6.963,7.027,7.131,7.286,7.585,7.782,7.812,7.841,7.931,8.002,8.088,8.149,8.17,8.214,8.353,8.432,8.489,8.525,8.583,8.614,8.646,8.678,8.704,8.747,8.792,8.854,8.878,8.93,9.029,9.066,9.281,9.318,9.356,9.425,9.441,9.468,9.5,9.546,9.607,9.807,9.827,9.934,9.987,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.068,0.099,0.13,0.166,0.262,0.288,0.334,0.422,0.445,0.47,0.511,0.559,0.602,0.633,0.74,0.785,0.816,0.899,0.968,0.998,1.271,1.338,1.354,1.399,1.451,1.475,1.566,1.605,1.617,1.724,1.803,1.826,1.945,2.012,2.127,2.326,2.397,2.447,2.57,2.597,2.663,2.821,2.92,2.963,3.066,3.187,3.244,3.303,3.372,3.472,3.561,3.734,3.807,3.97,4.036,4.092,4.109,4.146,4.232,4.327,4.401,4.444,4.466,4.494,4.606,4.623,4.645,4.723,4.747,4.785,4.806,4.852,4.887,4.962,4.984,5.044,5.15,5.174,5.216,5.282,5.352,5.4,5.469,5.528,5.547,5.711,5.847,5.922,5.961,5.994,6.148,6.257,6.313,6.505,6.557,6.67,6.71,6.744,6.764,6.805,6.915,6.999,7.09,7.141,7.617,7.653,7.694,7.773,7.905,7.967,8.107,8.176,8.259,8.348,8.393,8.478,8.531,8.56,8.581,8.623,8.654,8.726,8.766,8.841,8.854,8.884,8.91,8.996,9.136,9.196,9.285,9.307,9.412,9.507,9.543,9.58,9.617,9.663,9.697,9.762,9.806,9.954,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
