0.064,0.156,0.199,0.225,0.293,0.321,0.365,0.469,0.53,0.624,0.71,0.792,0.82,0.859,0.896,0.93,1.032,1.074,1.193,1.248,1.304,1.51,1.572,1.594,1.926,1.998,2.081,2.174,2.243,2.272,2.293,2.319,2.354,2.477,2.515,2.642,2.799,2.824,2.865,2.928,2.966,3.029,3.148,3.301,3.426,3.484,3.575,3.638,3.662,3.698,3.723,3.747,3.77,3.833,3.878,3.945,4.026,4.145,4.164,4.231,4.307,4.336,4.507,4.539,4.573,4.729,4.754,4.824,4.861,4.892,4.941,5.024,5.068,5.107,5.142,5.21,5.372,5.425,5.507,5.56,5.63,5.726,5.745,5.833,5.912,5.95,5.986,6.066,6.08,6.104,6.16,6.218,6.382,6.476,6.629,6.804,6.838,7.282,7.362,7.503,7.553,7.806,7.83,7.845,7.871,7.891,7.988,8.019,8.106,8.143,8.241,8.282,8.303,8.337,8.405,8.445,8.52,8.584,8.647,8.761,8.846,8.947,9.042,9.103,9.177,9.226,9.282,9.313,9.384,9.458,9.483,9.563,9.628,9.725,9.845,9.879,9.896,9.956,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.048,0.145,0.227,0.248,0.31,0.416,0.465,0.589,0.614,0.647,0.675,0.755,0.822,0.841,0.934,0.974,1.058,1.22,1.308,1.361,1.42,1.537,1.603,1.63,1.662,1.703,1.865,1.973,2.074,2.203,2.221,2.271,2.393,2.419,2.448,2.532,2.595,2.607,2.682,2.744,2.801,2.829,2.922,2.968,3.032,3.091,3.17,3.192,3.283,3.341,3.442,3.466,3.558,3.835,3.86,3.884,3.929,3.952,4.041,4.174,4.19,4.263,4.309,4.356,4.468,4.488,4.566,4.649,4.719,4.792,4.884,4.956,4.987,5.026,5.092,5.108,5.131,5.281,5.361,5.487,5.511,5.609,5.701,5.801,5.874,5.976,6.007,6.118,6.189,6.224,6.314,6.401,6.699,6.725,6.793,6.863,6.965,7.022,7.262,7.353,7.452,7.509,7.549,7.594,7.636,7.671,7.834,7.946,8.022,8.206,8.223,8.253,8.318,8.378,8.413,8.562,8.637,8.701,8.775,8.86,8.893,8.937,8.958,9.052,9.096,9.132,9.196,9.242,9.32,9.344,9.363,9.385,9.409,9.482,9.51,9.546,9.681,9.914,9.938,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.111,0.15,0.174,0.198,0.23,0.328,0.397,0.469,0.665,0.706,0.739,0.783,0.823,0.876,0.903,0.939,0.967,0.98,1.002,1.169,1.2,1.231,1.249,1.346,1.36,1.388,1.417,1.444,1.641,1.666,1.719,1.788,1.944,2.005,2.188,2.284,2.312,2.339,2.364,2.42,2.585,2.859,2.999,3.076,3.127,3.233,3.362,3.4,3.587,3.701,3.769,3.806,3.856,4.061,4.097,4.13,4.166,4.231,4.289,4.322,4.345,4.388,4.475,4.523,4.549,4.636,4.681,4.776,4.823,4.853,4.885,4.906,4.997,5.027,5.171,5.203,5.334,5.366,5.427,5.465,5.503,5.707,5.829,5.925,6.055,6.091,6.148,6.177,6.288,6.321,6.507,6.545,6.834,6.907,6.962,7.023,7.087,7.14,7.18,7.299,7.354,7.567,7.655,7.676,7.766,7.841,7.907,7.949,8.065,8.13,8.191,8.284,8.315,8.378,8.49,8.529,8.551,8.7,8.727,8.795,8.846,8.907,8.928,8.991,9.02,9.062,9.081,9.107,9.15,9.251,9.295,9.41,9.424,9.438,9.512,9.537,9.632,9.659,9.766,9.802,9.855,9.891,9.981,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.072,0.102,0.141,0.206,0.269,0.391,0.442,0.501,0.529,0.563,0.601,0.623,0.706,0.899,1.038,1.066,1.131,1.158,1.27,1.331,1.363,1.419,1.672,1.737,1.784,1.84,1.978,2.111,2.147,2.255,2.364,2.457,2.533,2.729,2.763,2.82,2.89,3.04,3.133,3.161,3.245,3.444,3.553,3.568,3.612,3.651,3.715,3.751,3.802,3.87,3.898,3.96,4.003,4.079,4.166,4.233,4.379,4.406,4.429,4.512,4.606,4.843,4.874,4.919,4.982,5.015,5.07,5.109,5.135,5.16,5.217,5.306,5.338,5.368,5.378,5.5,5.537,5.677,5.725,5.866,5.937,5.973,6.038,6.068,6.217,6.288,6.362,6.428,6.491,6.533,6.876,6.897,7.004,7.037,7.097,7.126,7.285,7.34,7.364,7.398,7.421,7.547,7.574,7.588,7.802,7.91,7.996,8.029,8.071,8.137,8.166,8.206,8.329,8.406,8.457,8.484,8.558,8.663,8.857,8.889,8.909,8.974,8.997,9.052,9.148,9.233,9.289,9.387,9.45,9.475,9.523,9.57,9.604,9.654,9.854,9.876,9.9,9.956,9.99,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.086,0.134,0.167,0.207,0.273,0.314,0.343,0.381,0.461,0.503,0.53,0.556,0.604,0.747,0.774,0.877,0.898,0.962,1.01,1.041,1.078,1.113,1.139,1.165,1.215,1.403,1.435,1.488,1.593,1.627,1.661,1.74,1.773,1.832,1.906,2.13,2.151,2.176,2.205,2.227,2.289,2.318,2.385,2.565,2.679,2.772,2.847,2.882,3.233,3.274,3.287,3.351,3.398,3.632,3.692,3.732,3.773,3.815,3.885,4.001,4.02,4.155,4.185,4.24,4.301,4.335,4.359,4.535,4.571,4.674,4.809,4.889,4.921,4.943,4.97,4.989,5.062,5.11,5.163,5.214,5.249,5.29,5.312,5.367,5.396,5.491,5.533,5.565,5.699,5.777,5.913,6.044,6.086,6.271,6.369,6.449,6.524,6.563,6.612,6.705,6.796,6.903,6.957,6.988,7.014,7.252,7.302,7.427,7.444,7.611,7.747,7.803,7.84,7.978,8.031,8.12,8.14,8.168,8.295,8.369,8.394,8.431,8.466,8.52,8.661,8.848,8.868,8.929,9.012,9.045,9.16,9.208,9.228,9.267,9.298,9.367,9.407,9.494,9.533,9.555,9.579,9.603,9.639,9.8,9.829,9.943,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.053,0.09,0.141,0.219,0.28,0.365,0.399,0.458,0.484,0.532,0.595,0.656,0.675,0.705,0.75,0.811,0.836,1.059,1.116,1.229,1.26,1.296,1.38,1.424,1.558,1.587,1.646,1.671,1.692,1.727,1.95,2.073,2.099,2.125,2.166,2.19,2.239,2.338,2.378,2.43,2.542,2.769,2.89,2.918,3.061,3.117,3.178,3.216,3.265,3.296,3.376,3.48,3.551,3.757,3.807,3.92,3.975,4.013,4.123,4.176,4.255,4.35,4.384,4.452,4.486,4.568,4.586,4.676,4.743,4.768,4.794,4.928,4.952,4.988,5.051,5.092,5.18,5.227,5.263,5.317,5.351,5.393,5.427,5.659,5.733,5.753,5.805,5.842,5.922,6.01,6.049,6.096,6.189,6.266,6.442,6.499,6.551,6.696,6.843,6.874,7.043,7.088,7.11,7.203,7.26,7.546,7.585,7.616,7.641,7.8,7.816,7.914,8.056,8.154,8.239,8.386,8.404,8.442,8.489,8.52,8.655,8.71,8.739,8.79,8.832,8.888,8.982,9.006,9.024,9.053,9.081,9.144,9.214,9.256,9.318,9.337,9.437,9.484,9.535,9.592,9.64,9.683,9.73,9.82,9.849,9.899,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.054,0.162,0.195,0.243,0.308,0.332,0.358,0.395,0.436,0.608,0.758,0.773,0.817,0.889,1.197,1.239,1.257,1.266,1.286,1.337,1.372,1.476,1.545,1.574,1.598,1.66,1.7,1.717,1.914,1.996,2.087,2.151,2.285,2.347,2.374,2.414,2.575,2.831,2.931,2.974,3.045,3.125,3.233,3.524,3.557,3.652,3.768,3.902,3.965,4.044,4.178,4.198,4.241,4.269,4.348,4.423,4.468,4.523,4.536,4.558,4.591,4.644,4.693,4.716,4.775,4.815,4.844,4.897,4.937,4.957,4.987,5.027,5.118,5.147,5.264,5.312,5.461,5.494,5.573,5.613,5.716,5.75,5.802,5.883,5.901,6.121,6.176,6.235,6.322,6.361,6.43,6.672,6.831,6.844,6.893,6.919,6.975,6.993,7.26,7.36,7.397,7.445,7.596,7.788,7.833,7.906,7.92,7.957,7.985,8.016,8.097,8.159,8.323,8.398,8.476,8.531,8.599,8.622,8.715,8.801,8.949,8.982,9.01,9.054,9.187,9.255,9.306,9.344,9.369,9.43,9.456,9.568,9.6,9.614,9.74,9.869,9.943,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.032,0.161,0.178,0.236,0.43,0.454,0.489,0.523,0.571,0.589,0.668,0.687,0.725,0.809,0.889,0.912,0.963,0.992,1.046,1.135,1.207,1.237,1.27,1.313,1.377,1.394,1.437,1.525,1.582,1.65,1.695,1.82,1.86,1.988,2.092,2.145,2.301,2.319,2.405,2.435,2.745,2.767,2.807,2.931,2.955,3.047,3.146,3.408,3.617,3.744,3.779,3.807,3.894,3.977,4.041,4.135,4.162,4.235,4.278,4.314,4.335,4.42,4.475,4.605,4.636,4.709,4.726,4.8,4.841,4.867,4.888,4.905,4.944,5.054,5.104,5.16,5.195,5.234,5.298,5.352,5.396,5.422,5.465,5.493,5.519,5.548,5.611,5.643,5.74,5.82,5.883,6.008,6.109,6.186,6.293,6.352,6.365,6.423,6.484,6.591,6.686,6.716,6.747,6.804,6.843,6.894,6.93,6.966,6.985,7.052,7.091,7.163,7.201,7.314,7.364,7.429,7.568,7.733,7.876,8.017,8.087,8.132,8.155,8.217,8.261,8.351,8.382,8.489,8.503,8.607,8.644,8.684,8.732,8.789,8.858,8.922,8.968,8.992,9.057,9.241,9.275,9.306,9.337,9.366,9.389,9.405,9.432,9.455,9.61,9.676,9.728,9.781,9.815,9.831,9.874,9.906,nan,nan
0.083,0.12,0.207,0.235,0.323,0.341,0.403,0.457,0.576,0.635,0.671,0.797,0.812,0.837,0.906,0.966,1.024,1.041,1.063,1.094,1.183,1.234,1.306,1.363,1.39,1.402,1.58,1.615,1.66,1.684,1.795,1.813,1.886,1.959,1.979,2.011,2.054,2.078,2.17,2.253,2.297,2.403,2.443,2.51,2.602,2.643,2.695,2.95,3.147,3.293,3.308,3.372,3.596,3.707,3.973,4.093,4.126,4.154,4.234,4.264,4.33,4.393,4.483,4.567,4.614,4.682,4.728,4.833,4.884,4.904,4.932,4.956,5.014,5.188,5.219,5.283,5.346,5.373,5.401,5.436,5.517,5.566,5.595,5.679,5.805,5.959,6.032,6.283,6.306,6.35,6.42,6.474,6.553,6.579,6.699,6.741,6.762,6.799,6.837,6.856,6.912,7.116,7.148,7.22,7.271,7.32,7.493,7.609,7.685,7.772,7.804,7.837,8.128,8.2,8.217,8.257,8.304,8.371,8.391,8.507,8.654,8.677,8.706,8.742,8.857,8.996,9.107,9.183,9.23,9.258,9.287,9.326,9.342,9.465,9.514,9.546,9.587,9.616,9.703,9.759,9.831,9.864,9.914,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.106,0.168,0.29,0.337,0.407,0.568,0.669,0.734,0.771,0.799,0.831,0.91,0.992,1.009,1.049,1.204,1.233,1.265,1.284,1.34,1.427,1.453,1.503,1.566,1.612,1.686,1.763,1.819,1.92,2.198,2.33,2.46,2.529,2.547,2.593,2.628,2.656,2.68,2.78,2.894,2.914,3.006,3.027,3.055,3.08,3.112,3.178,3.205,3.25,3.27,3.3,3.362,3.425,3.499,3.559,3.609,3.69,3.771,3.837,3.952,3.973,3.996,4.04,4.077,4.126,4.165,4.241,4.298,4.417,4.473,4.492,4.583,4.624,4.674,4.786,4.841,4.895,4.932,4.954,5.014,5.088,5.107,5.168,5.194,5.304,5.341,5.423,5.484,5.511,5.653,5.763,5.787,5.816,5.86,5.922,6.011,6.077,6.133,6.345,6.412,6.444,6.496,6.637,6.672,6.745,6.944,6.965,7.22,7.25,7.356,7.446,7.593,7.738,7.783,7.805,7.843,7.903,7.947,8.04,8.098,8.209,8.246,8.33,8.582,8.646,8.698,8.775,8.8,8.858,8.896,8.964,9.03,9.135,9.205,9.279,9.316,9.391,9.449,9.541,9.569,9.616,9.638,9.663,9.686,9.89,9.956,9.984,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
