0.104,0.22,0.286,0.336,0.451,0.475,0.602,0.668,0.763,0.808,0.835,0.917,1.093,1.129,1.154,1.231,1.266,1.322,1.36,1.473,1.53,1.578,1.614,1.768,1.823,1.891,1.922,2.003,2.041,2.094,2.121,2.147,2.202,2.236,2.3,2.404,2.557,2.611,2.668,2.768,2.81,2.861,2.887,2.931,2.983,3.016,3.041,3.118,3.231,3.25,3.305,3.349,3.396,3.482,3.516,3.656,3.844,3.889,4.119,4.17,4.195,4.4,4.465,4.505,4.564,4.584,4.632,4.701,4.735,4.761,4.793,4.888,4.91,4.965,5.129,5.152,5.169,5.215,5.282,5.336,5.476,5.553,5.621,5.702,5.795,5.83,6.001,6.107,6.195,6.284,6.342,6.452,6.508,6.606,6.648,6.718,7.046,7.14,7.193,7.314,7.441,7.46,7.571,7.697,7.787,7.986,8.024,8.045,8.07,8.163,8.196,8.273,8.339,8.384,8.419,8.521,8.576,8.607,8.638,8.751,8.79,8.909,8.979,9.092,9.119,9.154,9.174,9.22,9.246,9.313,9.451,9.535,9.561,9.612,9.639,9.682,9.756,9.805,9.829,9.844,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.051,0.079,0.199,0.325,0.348,0.377,0.426,0.457,0.581,0.625,0.734,0.798,0.89,0.93,0.997,1.019,1.058,1.088,1.309,1.346,1.377,1.4,1.43,1.446,1.505,1.537,1.56,1.589,1.658,1.77,1.936,2.097,2.121,2.203,2.391,2.44,2.531,2.601,2.772,2.909,3.022,3.066,3.086,3.21,3.247,3.301,3.396,3.55,3.583,3.71,3.756,3.814,4.07,4.137,4.278,4.318,4.366,4.407,4.497,4.536,4.688,4.796,4.893,4.911,4.963,4.977,4.997,5.053,5.085,5.13,5.24,5.389,5.443,5.49,5.558,5.675,5.706,5.742,5.814,5.839,5.856,5.884,5.901,6.209,6.241,6.294,6.361,6.373,6.466,6.624,6.836,6.942,7.07,7.16,7.51,7.651,7.715,7.781,7.825,7.938,8.002,8.051,8.07,8.092,8.121,8.147,8.186,8.306,8.337,8.381,8.416,8.471,8.502,8.676,8.788,8.847,8.884,8.901,8.956,9.001,9.093,9.148,9.221,9.278,9.327,9.417,9.453,9.57,9.799,9.837,9.862,9.887,9.935,9.955,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.039,0.084,0.114,0.164,0.206,0.306,0.334,0.449,0.466,0.553,0.62,0.654,0.737,0.769,0.825,0.853,0.896,0.929,0.96,0.986,1.034,1.064,1.09,1.308,1.379,1.459,1.488,1.522,1.617,1.646,1.689,1.907,1.964,2.025,2.078,2.137,2.192,2.202,2.246,2.329,2.579,2.597,2.68,3.068,3.151,3.193,3.235,3.391,3.508,3.555,3.759,3.813,3.837,4.139,4.196,4.28,4.347,4.38,4.399,4.443,4.478,4.508,4.545,4.583,4.702,4.75,4.782,4.797,4.823,4.861,4.876,4.907,4.936,4.977,5.04,5.117,5.17,5.214,5.27,5.294,5.44,5.51,5.541,5.566,5.629,5.657,5.792,5.844,5.868,5.953,5.979,6.096,6.131,6.216,6.251,6.281,6.399,6.432,6.461,6.534,6.565,6.641,6.989,7.081,7.17,7.225,7.301,7.336,7.512,7.546,7.631,7.795,7.851,7.891,8.023,8.086,8.134,8.174,8.186,8.306,8.398,8.465,8.513,8.607,8.63,8.727,8.827,8.904,8.985,9.065,9.09,9.112,9.154,9.233,9.3,9.326,9.379,9.445,9.467,9.515,9.55,9.603,9.785,9.902,9.976,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.118,0.18,0.282,0.435,0.469,0.52,0.618,0.711,0.775,0.82,0.864,0.989,1.011,1.052,1.068,1.107,1.164,1.19,1.254,1.325,1.388,1.427,1.464,1.488,1.562,1.59,1.645,1.716,1.803,1.833,1.898,1.97,1.999,2.044,2.075,2.125,2.678,2.7,2.78,2.827,2.887,3.033,3.088,3.123,3.214,3.387,3.755,3.851,3.958,4.068,4.184,4.226,4.316,4.38,4.416,4.431,4.455,4.495,4.515,4.579,4.604,4.623,4.647,4.714,4.753,4.773,4.849,5.002,5.151,5.203,5.322,5.36,5.387,5.415,5.435,5.465,5.483,5.517,5.544,5.561,5.716,5.757,5.807,5.902,5.939,5.959,5.996,6.032,6.124,6.16,6.174,6.268,6.325,6.383,6.406,6.486,6.507,6.533,6.563,6.608,6.71,6.932,6.975,7.224,7.313,7.412,7.466,7.511,7.574,7.667,7.724,7.756,7.793,7.858,7.891,7.98,8.046,8.074,8.093,8.169,8.206,8.305,8.326,8.364,8.414,8.436,8.494,8.52,8.572,8.613,8.711,8.746,8.788,8.851,8.899,8.95,9.001,9.064,9.087,9.118,9.142,9.197,9.213,9.32,9.345,9.439,9.457,9.504,9.64,9.809,9.852,nan,nan,nan,nan,nan,nan,nan,nan
0.066,0.351,0.387,0.433,0.478,0.496,0.544,0.633,0.673,0.722,0.797,0.818,0.831,0.891,0.987,1.022,1.062,1.123,1.148,1.242,1.279,1.328,1.407,1.435,1.494,1.537,1.646,1.758,1.781,1.93,2.043,2.119,2.252,2.352,2.38,2.427,2.467,2.479,2.599,2.633,2.724,2.758,2.823,2.855,2.879,2.939,2.994,3.054,3.214,3.254,3.378,3.436,3.543,3.662,3.836,3.92,3.956,4.049,4.079,4.153,4.21,4.372,4.473,4.554,4.602,4.704,4.725,4.747,4.806,4.831,4.857,4.913,4.941,5.04,5.139,5.181,5.203,5.265,5.322,5.423,5.609,5.628,5.699,5.73,5.775,5.881,5.943,6.025,6.054,6.112,6.221,6.333,6.503,6.616,6.671,6.731,6.765,6.94,6.964,7.089,7.167,7.214,7.37,7.404,7.437,7.453,7.479,7.577,7.701,7.732,7.847,7.861,7.938,8.004,8.126,8.144,8.183,8.236,8.279,8.362,8.422,8.45,8.537,8.608,8.656,8.831,8.868,8.894,9.037,9.119,9.186,9.232,9.281,9.296,9.368,9.405,9.447,9.479,9.653,9.71,9.758,9.786,9.859,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.049,0.13,0.163,0.229,0.285,0.332,0.362,0.476,0.505,0.533,0.673,0.707,0.728,0.794,0.874,0.91,0.937,1.025,1.051,1.095,1.152,1.195,1.218,1.244,1.312,1.337,1.404,1.446,1.53,1.604,1.627,1.64,1.718,1.78,1.897,1.965,1.993,2.02,2.084,2.141,2.269,2.39,2.42,2.443,2.466,2.545,2.586,2.631,2.724,2.778,2.798,2.851,2.928,3.182,3.335,3.401,3.465,3.576,3.635,3.667,3.721,3.828,3.854,3.9,3.975,4.035,4.266,4.288,4.466,4.523,4.633,4.672,4.691,4.713,4.751,4.763,4.79,4.816,4.882,5.01,5.032,5.13,5.152,5.183,5.251,5.32,5.342,5.502,5.595,5.689,5.729,5.762,5.829,5.856,5.896,6.037,6.083,6.111,6.137,6.193,6.222,6.292,6.361,6.463,6.589,6.649,6.694,6.798,6.857,6.961,6.999,7.132,7.212,7.418,7.479,7.641,7.655,7.702,7.755,7.825,7.886,8.164,8.219,8.25,8.326,8.351,8.46,8.486,8.51,8.569,8.699,8.719,8.777,8.823,8.852,8.905,8.993,9.03,9.056,9.162,9.256,9.28,9.344,9.377,9.433,9.492,9.573,9.755,9.833,9.906,9.968,nan,nan,nan,nan,nan,nan,nan,nan
0.045,0.106,0.129,0.292,0.348,0.39,0.474,0.5,0.517,0.538,0.577,0.624,0.682,0.698,0.725,0.798,0.849,0.949,1.004,1.085,1.114,1.142,1.212,1.246,1.286,1.311,1.351,1.395,1.447,1.482,1.606,1.628,1.77,1.792,1.906,1.983,2.021,2.103,2.177,2.252,2.313,2.351,2.437,2.464,2.508,2.785,2.909,2.984,3.013,3.092,3.208,3.233,3.289,3.334,3.422,3.506,3.531,3.612,3.716,3.81,3.965,4.012,4.038,4.144,4.207,4.246,4.311,4.349,4.379,4.412,4.5,4.524,4.713,4.759,4.815,4.842,4.871,4.886,4.948,4.971,4.988,5.03,5.063,5.103,5.143,5.234,5.336,5.505,5.546,5.713,5.755,5.783,5.873,5.963,6.007,6.064,6.268,6.309,6.371,6.405,6.441,6.513,6.569,6.6,6.677,6.772,6.86,6.915,6.964,7.004,7.07,7.09,7.138,7.181,7.291,7.324,7.375,7.443,7.556,7.657,7.787,7.917,7.997,8.121,8.145,8.171,8.324,8.387,8.478,8.503,8.541,8.582,8.611,8.702,8.843,8.87,8.9,8.923,9.002,9.054,9.086,9.133,9.186,9.217,9.273,9.359,9.389,9.46,9.482,9.555,9.657,9.673,9.697,9.761,9.787,9.819,9.873,9.931,9.98
0.031,0.139,0.351,0.379,0.495,0.565,0.69,0.736,0.779,0.886,0.914,1.048,1.088,1.115,1.263,1.304,1.319,1.346,1.433,1.453,1.494,1.577,1.619,1.643,1.7,1.725,1.791,1.807,1.84,2.127,2.15,2.242,2.312,2.595,2.641,2.683,2.799,2.901,3.126,3.146,3.189,3.229,3.277,3.328,3.363,3.443,3.478,3.552,3.705,3.724,3.756,3.808,3.844,4.079,4.164,4.248,4.269,4.288,4.336,4.358,4.374,4.404,4.438,4.489,4.539,4.566,4.59,4.667,4.692,4.708,4.745,4.816,4.873,4.901,4.936,4.979,5.039,5.079,5.106,5.144,5.201,5.226,5.315,5.376,5.486,5.522,5.56,5.687,5.742,5.767,5.853,5.895,5.95,6.007,6.036,6.053,6.291,6.33,6.466,6.512,6.745,6.779,6.874,7.045,7.118,7.186,7.284,7.416,7.453,7.689,7.892,7.98,8.044,8.118,8.176,8.359,8.413,8.484,8.567,8.642,8.678,8.794,8.876,8.953,8.975,9.082,9.177,9.198,9.328,9.351,9.572,9.65,9.729,9.771,9.893,9.939,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.038,0.108,0.137,0.337,0.362,0.389,0.417,0.629,0.745,0.806,0.856,0.888,1.012,1.056,1.099,1.178,1.349,1.406,1.451,1.491,1.525,1.728,1.761,1.936,2.086,2.116,2.144,2.34,2.407,2.458,2.541,2.617,2.978,3.028,3.147,3.303,3.356,3.496,3.521,3.66,3.789,3.836,3.886,3.928,3.992,4.028,4.058,4.118,4.149,4.23,4.31,4.379,4.409,4.449,4.506,4.557,4.651,4.686,4.722,4.755,4.822,4.854,4.897,4.941,4.981,5.013,5.103,5.127,5.197,5.227,5.247,5.315,5.341,5.389,5.417,5.441,5.52,5.57,5.642,5.705,5.804,5.852,5.875,6.0,6.055,6.097,6.138,6.161,6.2,6.247,6.269,6.324,6.572,6.653,6.739,6.76,6.782,6.805,7.021,7.112,7.152,7.197,7.253,7.312,7.354,7.373,7.401,7.46,7.506,7.581,7.64,7.721,7.768,7.819,7.838,7.918,7.969,8.01,8.046,8.066,8.168,8.212,8.293,8.361,8.386,8.463,8.553,8.585,8.686,8.765,8.799,8.898,8.934,8.97,9.087,9.144,9.19,9.221,9.243,9.271,9.328,9.383,9.404,9.582,9.631,9.672,9.697,9.746,9.819,9.861,9.894,nan,nan,nan,nan,nan,nan,nan,nan
0.031,0.087,0.174,0.277,0.317,0.36,0.395,0.454,0.582,0.643,0.655,0.713,0.745,0.78,0.843,0.864,0.917,1.009,1.035,1.065,1.107,1.132,1.198,1.22,1.418,1.561,1.583,1.682,1.77,1.838,1.957,2.007,2.029,2.052,2.071,2.103,2.13,2.2,2.303,2.345,2.42,2.485,2.519,2.568,2.586,2.673,2.694,2.711,2.779,2.876,2.96,3.333,3.448,3.554,3.576,3.638,3.72,3.833,3.889,3.923,3.957,4.127,4.234,4.289,4.329,4.398,4.439,4.497,4.529,4.595,4.657,4.726,4.795,4.893,4.963,5.003,5.04,5.089,5.171,5.218,5.254,5.308,5.358,5.42,5.5,5.617,5.675,5.699,5.735,5.879,5.98,6.084,6.173,6.241,6.266,6.483,6.561,6.584,6.631,6.763,6.799,6.972,7.059,7.109,7.188,7.225,7.297,7.335,7.364,7.393,7.607,7.632,7.666,7.797,7.896,7.981,8.078,8.096,8.237,8.362,8.385,8.446,8.474,8.541,8.605,8.625,8.654,8.681,8.711,8.757,8.781,8.804,8.868,8.894,8.923,8.96,9.022,9.101,9.187,9.219,9.269,9.319,9.353,9.383,9.439,9.502,9.565,9.583,9.643,9.7,9.786,9.81,9.921,9.963,nan,nan,nan,nan,nan
