0.054,0.139,0.235,0.272,0.316,0.372,0.396,0.449,0.475,0.587,0.63,0.787,0.864,0.923,0.986,1.024,1.108,1.197,1.244,1.277,1.434,1.53,1.582,1.64,1.722,1.836,1.887,1.926,1.973,2.078,2.256,2.318,2.372,2.559,2.705,2.852,2.986,3.005,3.051,3.112,3.228,3.366,3.422,3.496,3.586,3.627,3.656,3.716,3.809,3.889,3.919,4.014,4.074,4.178,4.26,4.308,4.377,4.497,4.689,4.722,4.818,4.881,4.945,4.974,5.018,5.03,5.18,5.198,5.307,5.338,5.393,5.414,5.467,5.528,5.565,5.604,5.634,5.661,5.698,5.886,5.948,6.013,6.209,6.224,6.249,6.306,6.547,6.607,6.685,6.705,6.826,6.882,6.968,7.122,7.382,7.481,7.744,7.772,7.815,7.869,7.918,7.981,7.999,8.046,8.082,8.162,8.27,8.311,8.336,8.382,8.45,8.494,8.533,8.644,8.715,8.74,8.784,8.854,8.887,8.902,8.925,8.958,9.051,9.143,9.175,9.234,9.368,9.507,9.611,9.651,9.691,9.795,9.816,9.94,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.072,0.106,0.137,0.199,0.224,0.304,0.38,0.485,0.536,0.599,0.631,0.682,0.73,0.807,0.838,0.908,0.979,1.02,1.08,1.175,1.23,1.303,1.327,1.358,1.459,1.503,1.523,1.546,1.591,1.633,1.696,1.727,1.823,1.839,1.851,1.896,2.006,2.105,2.145,2.18,2.236,2.375,2.467,2.502,2.538,2.585,2.64,2.68,2.729,2.75,2.925,2.965,3.036,3.119,3.2,3.259,3.292,3.458,3.573,3.735,3.862,3.901,3.983,4.035,4.151,4.172,4.22,4.294,4.342,4.375,4.496,4.593,4.672,4.72,4.743,4.842,4.992,5.033,5.062,5.142,5.204,5.243,5.362,5.456,5.485,5.531,5.596,5.65,5.712,5.769,5.867,5.916,6.103,6.138,6.176,6.2,6.322,6.482,6.543,6.768,6.908,6.944,7.24,7.286,7.4,7.437,7.497,7.559,7.643,7.707,7.73,7.828,8.235,8.289,8.333,8.38,8.521,8.562,8.6,8.638,8.671,8.77,8.853,8.882,8.911,8.955,9.062,9.098,9.152,9.213,9.258,9.308,9.326,9.454,9.471,9.543,9.584,9.732,9.853,9.908,9.959,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.054,0.081,0.104,0.154,0.222,0.27,0.336,0.404,0.438,0.531,0.593,0.615,0.634,0.72,0.86,0.885,0.909,0.934,1.08,1.137,1.185,1.231,1.27,1.301,1.324,1.38,1.399,1.516,1.633,1.678,1.708,1.733,1.904,1.991,2.099,2.158,2.22,2.253,2.405,2.531,2.607,2.628,2.676,2.886,2.914,3.152,3.345,3.397,3.467,3.511,3.57,3.684,3.73,3.839,3.954,3.989,4.049,4.193,4.263,4.279,4.34,4.4,4.454,4.531,4.67,4.698,4.744,4.788,4.801,4.928,4.977,5.002,5.072,5.137,5.18,5.345,5.384,5.435,5.516,5.616,5.633,5.706,5.732,5.784,5.799,5.89,6.127,6.141,6.257,6.345,6.432,6.576,6.753,6.767,6.948,7.152,7.248,7.282,7.329,7.617,7.739,7.868,7.921,7.947,7.973,8.005,8.145,8.245,8.272,8.389,8.424,8.457,8.506,8.57,8.611,8.686,8.773,8.839,9.05,9.076,9.111,9.154,9.202,9.227,9.263,9.292,9.438,9.523,9.574,9.67,9.831,9.849,9.887,9.958,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.091,0.276,0.328,0.4,0.471,0.566,0.597,0.64,0.738,0.819,0.875,0.946,1.008,1.038,1.069,1.111,1.145,1.175,1.226,1.262,1.282,1.333,1.42,1.468,1.483,1.674,1.702,1.801,1.87,1.892,1.917,2.097,2.139,2.198,2.243,2.45,2.5,2.521,2.563,2.609,2.65,2.691,2.847,2.938,2.966,3.004,3.361,3.415,3.446,3.666,3.689,3.719,3.754,3.839,3.96,3.988,4.019,4.114,4.194,4.255,4.279,4.328,4.432,4.453,4.495,4.579,4.612,4.636,4.685,4.732,4.799,4.853,4.882,4.942,4.993,5.026,5.065,5.115,5.139,5.268,5.309,5.335,5.375,5.454,5.477,5.542,5.601,5.666,5.705,5.787,5.846,5.929,5.947,6.025,6.08,6.113,6.186,6.228,6.292,6.335,6.404,6.53,6.582,6.938,6.994,7.047,7.077,7.213,7.237,7.272,7.338,7.387,7.438,7.463,7.599,7.638,7.754,7.778,7.834,8.0,8.023,8.143,8.2,8.235,8.259,8.481,8.516,8.651,8.669,8.7,8.892,8.92,8.95,9.028,9.069,9.084,9.13,9.19,9.306,9.342,9.377,9.487,9.526,9.6,9.627,9.663,9.708,9.794,9.831,9.873,9.94,9.973,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.028,0.047,0.097,0.178,0.22,0.276,0.324,0.4,0.482,0.675,0.713,0.774,0.854,0.944,1.057,1.078,1.143,1.175,1.271,1.292,1.371,1.45,1.475,1.494,1.526,1.554,1.605,1.674,1.742,1.771,1.869,1.948,2.001,2.028,2.138,2.159,2.24,2.296,2.396,2.447,2.508,2.66,2.717,2.793,2.849,2.919,2.98,3.05,3.066,3.153,3.25,3.283,3.36,3.42,3.45,3.512,3.733,3.821,4.045,4.094,4.125,4.288,4.378,4.418,4.494,4.549,4.591,4.618,4.662,4.719,4.866,4.987,5.022,5.122,5.17,5.202,5.239,5.275,5.292,5.414,5.444,5.479,5.539,5.653,5.677,5.714,5.762,5.861,5.951,5.977,6.002,6.075,6.31,6.386,6.5,6.533,6.575,6.607,6.813,6.846,6.871,6.969,7.267,7.522,7.59,7.673,7.773,7.897,7.949,8.173,8.272,8.313,8.331,8.358,8.488,8.554,8.569,8.673,8.706,8.739,8.799,8.973,9.096,9.222,9.245,9.27,9.31,9.413,9.444,9.507,9.525,9.561,9.623,9.681,9.747,9.782,9.862,9.926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.046,0.119,0.149,0.245,0.307,0.346,0.401,0.492,0.519,0.545,0.582,0.619,0.649,0.684,0.785,0.844,0.883,0.914,0.947,1.07,1.165,1.246,1.29,1.345,1.4,1.441,1.517,1.547,1.671,1.729,1.763,1.836,1.869,1.921,1.942,2.005,2.092,2.134,2.196,2.227,2.302,2.411,2.741,2.788,2.844,3.028,3.067,3.157,3.188,3.23,3.448,3.529,3.554,3.617,3.679,3.737,3.868,3.939,4.035,4.074,4.121,4.175,4.275,4.303,4.42,4.535,4.553,4.586,4.632,4.7,4.725,4.889,4.97,4.989,5.138,5.186,5.254,5.507,5.535,5.581,5.636,5.67,5.689,5.733,5.801,5.827,5.88,5.995,6.267,6.337,6.373,6.402,6.887,6.924,6.962,7.003,7.048,7.329,7.413,7.595,7.693,7.841,7.909,7.938,7.977,7.998,8.071,8.095,8.151,8.196,8.305,8.414,8.439,8.465,8.572,8.62,8.657,8.712,8.808,8.836,8.922,8.96,8.986,9.062,9.111,9.129,9.206,9.254,9.292,9.316,9.391,9.433,9.597,9.665,9.689,9.785,9.84,9.902,9.952,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.162,0.26,0.343,0.377,0.396,0.452,0.519,0.58,0.625,0.651,0.677,0.786,0.828,0.86,0.927,0.983,1.055,1.117,1.158,1.197,1.215,1.284,1.344,1.379,1.404,1.42,1.448,1.52,1.592,1.678,1.734,1.755,1.774,1.809,1.867,1.971,2.096,2.123,2.21,2.466,2.482,2.496,2.574,2.616,2.76,2.851,2.968,3.081,3.404,3.425,3.521,3.563,3.667,3.777,3.825,3.943,3.964,4.021,4.062,4.099,4.13,4.18,4.344,4.573,4.618,4.653,4.688,4.725,4.769,4.841,4.865,4.932,5.077,5.114,5.138,5.218,5.309,5.398,5.451,5.661,5.74,5.803,5.96,5.999,6.066,6.094,6.336,6.414,6.439,6.492,6.891,7.194,7.209,7.433,7.501,7.559,7.637,7.667,7.76,7.788,7.847,7.968,7.997,8.038,8.149,8.165,8.185,8.257,8.293,8.394,8.457,8.546,8.596,8.629,8.654,8.674,8.703,8.733,8.825,9.165,9.2,9.246,9.27,9.416,9.491,9.531,9.579,9.614,9.639,9.697,9.756,9.849,9.899,9.945,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.064,0.123,0.166,0.227,0.425,0.614,0.674,0.704,0.741,0.765,0.802,0.831,0.889,0.978,1.006,1.096,1.201,1.38,1.412,1.467,1.66,1.705,1.76,1.81,1.869,1.902,2.102,2.151,2.338,2.408,2.623,2.702,2.849,2.955,3.087,3.196,3.284,3.511,3.569,3.693,3.762,3.8,3.844,3.964,3.987,4.022,4.077,4.166,4.215,4.251,4.283,4.347,4.416,4.501,4.599,4.643,4.679,4.72,4.754,4.781,4.886,4.98,5.004,5.022,5.048,5.093,5.141,5.198,5.346,5.383,5.436,5.49,5.682,5.712,5.781,5.804,5.859,5.888,5.94,5.991,6.016,6.096,6.125,6.318,6.412,6.478,6.733,6.807,6.821,6.885,6.945,6.961,7.013,7.039,7.182,7.393,7.483,7.575,7.646,7.675,7.708,7.787,7.848,7.947,8.059,8.159,8.239,8.317,8.439,8.52,8.576,8.674,8.71,8.798,8.854,8.91,8.934,8.989,9.026,9.091,9.112,9.14,9.209,9.265,9.412,9.441,9.532,9.705,9.754,9.782,9.819,9.845,9.895,9.942,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.028,0.092,0.192,0.246,0.363,0.422,0.465,0.492,0.539,0.558,0.623,0.644,0.689,0.704,0.765,0.883,0.909,0.97,0.996,1.036,1.098,1.116,1.152,1.179,1.208,1.221,1.301,1.339,1.357,1.394,1.597,1.617,1.771,1.815,1.835,1.88,1.925,1.98,2.069,2.251,2.448,2.527,2.567,2.612,2.633,2.648,2.661,2.707,2.765,2.892,3.043,3.086,3.257,3.553,3.595,3.663,3.74,3.873,3.923,4.122,4.166,4.26,4.384,4.418,4.536,4.632,4.698,4.738,4.768,4.863,4.908,4.946,4.983,5.014,5.054,5.078,5.161,5.199,5.253,5.281,5.3,5.326,5.381,5.41,5.495,5.553,5.58,5.641,5.678,5.888,5.936,5.977,6.014,6.062,6.101,6.406,6.434,6.503,6.514,6.547,6.703,6.774,6.796,6.822,6.849,6.921,6.972,7.068,7.145,7.185,7.243,7.306,7.524,7.61,7.721,7.923,7.981,8.028,8.176,8.232,8.256,8.299,8.37,8.407,8.513,8.542,8.572,8.608,8.658,8.721,8.787,8.879,8.912,8.951,8.975,8.995,9.02,9.085,9.12,9.144,9.173,9.213,9.283,9.37,9.439,9.48,9.602,9.698,9.765,9.795,9.893,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.041,0.075,0.114,0.143,0.226,0.251,0.313,0.36,0.429,0.466,0.494,0.535,0.556,0.612,0.656,0.693,0.787,0.846,0.882,0.909,0.939,1.008,1.034,1.052,1.117,1.139,1.223,1.252,1.287,1.389,1.46,1.502,1.576,1.611,1.686,1.794,1.836,1.871,1.922,1.945,2.009,2.085,2.147,2.307,2.35,2.497,2.589,2.625,2.737,2.804,2.989,3.026,3.123,3.349,3.394,3.449,3.559,3.63,3.654,3.68,3.746,3.844,3.983,4.017,4.079,4.098,4.14,4.17,4.202,4.256,4.315,4.354,4.399,4.562,4.598,4.655,4.78,4.799,4.83,4.842,4.901,4.936,5.058,5.082,5.103,5.152,5.247,5.267,5.349,5.397,5.551,5.658,5.669,5.699,5.8,5.977,6.029,6.123,6.165,6.265,6.374,6.389,6.476,6.513,6.541,6.585,6.704,6.805,6.945,6.995,7.13,7.192,7.275,7.288,7.356,7.403,7.506,7.63,7.681,7.751,7.787,7.846,7.968,8.005,8.043,8.073,8.195,8.243,8.277,8.338,8.446,8.503,8.573,8.593,8.636,8.652,8.769,8.795,8.84,8.868,8.931,8.973,9.012,9.089,9.197,9.309,9.334,9.382,9.417,9.49,9.528,9.567,9.614,9.731,9.816,9.85,9.899,9.928,nan,nan,nan,nan,nan
0.131,0.166,0.247,0.336,0.363,0.422,0.486,0.519,0.606,0.697,0.723,0.787,0.803,0.859,0.915,0.957,1.006,1.031,1.066,1.194,1.223,1.33,1.418,1.568,1.596,1.638,1.668,1.719,1.826,1.895,1.936,2.204,2.272,2.307,2.472,2.56,2.617,2.706,2.789,2.832,2.953,3.347,3.408,3.439,3.647,3.678,3.708,3.76,3.81,4.039,4.207,4.289,4.347,4.377,4.405,4.458,4.499,4.546,4.598,4.66,4.703,4.731,4.777,4.862,4.951,5.025,5.08,5.155,5.175,5.27,5.487,5.527,5.64,5.797,5.88,5.908,5.994,6.242,6.333,6.389,6.427,6.586,6.699,6.895,6.921,6.981,7.173,7.436,7.474,7.51,7.576,7.83,7.854,7.906,8.056,8.149,8.186,8.233,8.263,8.345,8.417,8.459,8.5,8.564,8.606,8.636,8.674,8.727,8.762,8.848,8.879,8.953,9.089,9.149,9.265,9.362,9.39,9.43,9.449,9.527,9.541,9.709,9.755,9.859,9.888,9.948,9.985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,0.09,0.129,0.276,0.308,0.366,0.523,0.571,0.607,0.671,0.705,0.739,0.754,0.825,0.941,1.034,1.094,1.152,1.181,1.259,1.329,1.362,1.426,1.487,1.641,1.659,1.724,1.835,1.88,1.906,1.931,1.984,2.061,2.139,2.201,2.277,2.35,2.441,2.49,2.549,2.629,2.688,2.81,2.92,2.969,3.109,3.233,3.26,3.276,3.321,3.381,3.433,3.463,3.631,3.656,3.742,3.764,3.855,3.945,3.974,4.077,4.217,4.331,4.351,4.374,4.457,4.469,4.507,4.549,4.597,4.63,4.671,4.702,4.878,4.927,4.972,5.087,5.122,5.343,5.402,5.433,5.625,5.757,5.788,5.821,5.864,5.942,5.963,6.012,6.042,6.075,6.148,6.188,6.203,6.249,6.263,6.407,6.479,6.492,6.589,6.631,6.721,6.842,7.137,7.29,7.527,7.557,7.635,7.81,7.874,8.056,8.082,8.138,8.176,8.297,8.324,8.348,8.383,8.456,8.491,8.567,8.665,8.698,8.753,8.811,8.873,8.991,9.045,9.089,9.165,9.214,9.257,9.298,9.438,9.465,9.535,9.556,9.651,9.707,9.731,9.833,9.914,9.956,9.972,9.993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.111,0.201,0.257,0.356,0.39,0.423,0.463,0.492,0.515,0.639,0.667,0.688,0.723,0.745,0.785,0.822,0.857,0.891,0.931,0.998,1.026,1.099,1.124,1.167,1.206,1.231,1.266,1.363,1.4,1.474,1.602,1.648,1.834,1.85,1.897,1.955,2.157,2.2,2.214,2.313,2.393,2.436,2.483,2.569,2.646,2.694,2.724,2.757,2.85,3.037,3.184,3.251,3.345,3.555,3.648,3.865,4.009,4.066,4.139,4.173,4.196,4.261,4.362,4.396,4.446,4.508,4.657,4.719,4.789,4.864,4.997,5.021,5.041,5.18,5.232,5.326,5.362,5.385,5.422,5.554,5.597,5.67,5.715,5.834,5.858,5.964,5.995,6.032,6.068,6.187,6.253,6.589,6.698,6.811,7.061,7.144,7.174,7.213,7.26,7.276,7.426,7.54,7.693,7.793,7.841,7.929,8.043,8.145,8.251,8.286,8.362,8.431,8.514,8.576,8.597,8.622,8.673,8.727,8.812,8.876,8.936,9.074,9.129,9.154,9.199,9.305,9.383,9.504,9.554,9.61,9.645,9.695,9.78,9.799,9.827,9.85,9.903,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.07,0.094,0.27,0.312,0.373,0.499,0.552,0.658,0.711,0.771,0.844,0.884,0.919,1.02,1.061,1.219,1.286,1.364,1.385,1.398,1.597,1.648,1.702,1.746,1.788,1.825,1.881,1.903,1.936,1.988,2.019,2.202,2.365,2.414,2.459,2.49,2.522,2.695,2.793,2.88,2.996,3.035,3.261,3.316,3.449,3.482,3.598,3.691,3.705,3.839,3.925,3.972,3.993,4.034,4.065,4.127,4.147,4.194,4.219,4.265,4.352,4.393,4.429,4.451,4.503,4.522,4.554,4.583,4.627,4.699,4.735,4.793,4.835,4.899,4.927,5.074,5.131,5.145,5.267,5.303,5.332,5.361,5.407,5.436,5.511,5.549,5.598,5.642,5.669,5.716,5.763,5.831,5.857,5.974,6.155,6.194,6.448,6.536,6.59,6.649,6.786,7.05,7.184,7.383,7.575,7.677,7.722,7.786,7.823,7.845,7.883,8.08,8.147,8.176,8.246,8.29,8.352,8.38,8.42,8.439,8.472,8.511,8.573,8.651,8.733,8.748,8.771,8.818,8.884,8.93,9.013,9.031,9.047,9.08,9.19,9.262,9.499,9.528,9.589,9.678,9.694,9.765,9.843,9.876,9.937,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.041,0.123,0.286,0.304,0.332,0.347,0.432,0.542,0.685,0.733,0.846,0.859,0.912,0.964,0.997,1.084,1.104,1.16,1.193,1.271,1.329,1.384,1.483,1.622,1.689,1.725,1.78,1.929,2.051,2.213,2.351,2.43,2.52,2.54,2.577,2.661,2.711,2.732,2.84,2.933,3.121,3.173,3.269,3.37,3.618,3.688,3.767,3.798,4.024,4.102,4.14,4.216,4.258,4.33,4.363,4.419,4.528,4.604,4.63,4.654,4.673,4.723,4.818,4.877,4.983,5.039,5.115,5.139,5.183,5.248,5.271,5.301,5.375,5.405,5.438,5.514,5.549,5.588,5.631,5.687,5.735,5.779,5.81,5.848,6.084,6.135,6.172,6.267,6.317,6.345,6.372,6.439,6.492,6.548,6.62,6.894,6.939,7.007,7.08,7.146,7.209,7.328,7.575,7.605,7.664,7.694,7.803,7.974,8.048,8.067,8.09,8.119,8.44,8.477,8.522,8.538,8.567,8.683,8.706,8.726,8.807,8.838,8.902,8.956,9.035,9.117,9.254,9.293,9.314,9.358,9.386,9.444,9.497,9.666,9.726,9.751,9.789,9.928,9.962,9.988,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.089,0.149,0.268,0.389,0.441,0.466,0.517,0.594,0.666,0.743,0.796,0.894,0.991,1.019,1.157,1.211,1.277,1.295,1.324,1.435,1.603,1.623,1.689,1.754,1.833,1.915,1.983,2.036,2.07,2.103,2.138,2.211,2.274,2.325,2.398,2.442,2.475,2.552,2.59,2.617,2.684,2.79,2.825,2.884,2.91,2.982,3.022,3.127,3.154,3.305,3.407,3.494,3.577,3.599,3.689,3.732,3.841,3.868,3.921,3.942,3.992,4.044,4.077,4.108,4.191,4.21,4.257,4.286,4.319,4.365,4.39,4.614,4.679,4.726,4.764,4.792,4.83,4.878,4.936,5.047,5.099,5.169,5.245,5.329,5.401,5.43,5.461,5.522,5.681,5.865,5.902,5.956,5.977,6.027,6.08,6.113,6.218,6.242,6.293,6.329,6.385,6.444,6.6,6.635,6.682,6.829,6.903,6.974,7.04,7.081,7.208,7.25,7.343,7.44,7.642,7.66,7.736,7.828,7.923,7.941,7.978,8.101,8.133,8.15,8.184,8.244,8.261,8.329,8.447,8.492,8.541,8.598,8.621,8.701,8.739,8.783,8.904,8.974,9.063,9.117,9.183,9.227,9.344,9.389,9.438,9.479,9.521,9.545,9.709,9.797,9.824,9.871,9.949,9.996,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.047,0.16,0.187,0.232,0.258,0.296,0.367,0.417,0.442,0.496,0.527,0.565,0.649,0.698,0.726,0.775,0.799,0.825,0.898,0.977,1.002,1.11,1.223,1.243,1.321,1.431,1.573,1.615,1.656,1.754,1.798,1.964,2.093,2.171,2.324,2.36,2.381,2.475,2.512,2.576,2.773,2.923,3.003,3.061,3.159,3.204,3.402,3.438,3.484,3.594,3.625,3.708,3.783,3.815,3.881,4.025,4.047,4.154,4.294,4.373,4.396,4.471,4.505,4.563,4.649,4.689,4.732,4.905,4.945,5.13,5.169,5.21,5.254,5.294,5.343,5.373,5.436,5.601,5.689,5.753,5.83,5.897,5.925,5.981,6.005,6.109,6.203,6.247,6.301,6.486,6.642,6.757,6.797,6.818,7.044,7.256,7.372,7.467,7.555,7.605,7.682,7.728,7.81,7.894,7.97,8.083,8.112,8.464,8.499,8.522,8.577,8.6,8.65,8.679,8.721,8.839,8.882,8.959,9.004,9.03,9.048,9.11,9.144,9.193,9.237,9.263,9.33,9.37,9.454,9.651,9.711,9.73,9.759,9.781,9.859,9.906,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.105,0.308,0.385,0.421,0.467,0.529,0.558,0.618,0.667,0.721,0.747,0.847,0.874,0.923,0.957,1.033,1.063,1.104,1.13,1.162,1.237,1.297,1.351,1.378,1.427,1.493,1.599,1.622,1.669,1.705,1.861,1.907,1.933,1.955,1.984,2.047,2.095,2.122,2.141,2.228,2.293,2.35,2.413,2.579,2.691,2.747,2.791,2.918,2.964,3.089,3.281,3.346,3.415,3.442,3.522,3.561,3.606,3.791,3.918,3.986,4.07,4.103,4.17,4.233,4.297,4.364,4.392,4.465,4.499,4.639,4.702,4.787,4.82,4.851,4.886,4.933,4.953,5.021,5.095,5.136,5.183,5.237,5.28,5.312,5.357,5.398,5.468,5.486,5.6,5.673,5.689,5.717,5.855,5.991,6.038,6.183,6.458,6.609,6.897,7.007,7.071,7.183,7.226,7.281,7.328,7.455,7.635,7.728,7.8,7.841,7.868,7.977,8.115,8.156,8.204,8.222,8.343,8.376,8.416,8.452,8.473,8.565,8.587,8.742,8.78,8.805,8.886,8.967,8.996,9.011,9.032,9.115,9.199,9.306,9.349,9.423,9.449,9.552,9.638,9.677,9.784,9.808,9.833,9.867,9.918,9.969,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.166,0.202,0.27,0.334,0.357,0.377,0.522,0.568,0.624,0.808,0.839,0.927,0.985,1.01,1.068,1.191,1.278,1.293,1.323,1.402,1.468,1.485,1.504,1.524,1.555,1.625,1.741,1.811,1.833,2.074,2.116,2.164,2.197,2.257,2.284,2.302,2.554,2.741,2.759,2.887,2.949,3.006,3.032,3.057,3.173,3.405,3.507,3.558,3.616,3.648,3.665,3.748,3.795,3.825,3.865,4.146,4.216,4.297,4.33,4.377,4.407,4.458,4.539,4.587,4.706,4.727,4.909,4.939,4.981,5.018,5.08,5.121,5.188,5.339,5.48,5.52,5.585,5.724,5.764,5.858,5.878,5.92,6.055,6.086,6.199,6.265,6.403,6.459,6.558,6.576,6.677,6.729,6.847,6.967,7.064,7.088,7.123,7.263,7.387,7.444,7.585,7.633,7.666,7.909,7.984,8.009,8.122,8.171,8.224,8.345,8.44,8.568,8.614,8.662,8.691,8.724,8.77,8.797,8.863,8.969,9.032,9.089,9.154,9.183,9.327,9.374,9.411,9.498,9.545,9.579,9.627,9.663,9.749,9.812,9.838,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.029,0.24,0.334,0.416,0.472,0.498,0.651,0.78,0.797,0.826,1.007,1.034,1.076,1.129,1.168,1.19,1.298,1.358,1.462,1.519,1.568,1.595,1.732,1.859,1.993,2.043,2.065,2.111,2.213,2.29,2.349,2.399,2.457,2.501,2.524,2.596,2.686,2.788,2.978,3.219,3.309,3.396,3.463,3.511,3.535,3.603,3.636,3.707,3.729,3.767,3.807,3.845,4.04,4.174,4.309,4.337,4.376,4.478,4.54,4.559,4.653,4.692,4.768,4.803,4.826,4.849,4.872,4.976,5.094,5.177,5.374,5.436,5.474,5.529,5.591,5.676,5.739,5.788,5.908,6.011,6.028,6.18,6.216,6.348,6.407,6.532,6.588,6.726,6.771,6.824,6.898,7.196,7.272,7.296,7.408,7.448,7.535,7.593,7.761,7.851,7.975,8.012,8.027,8.092,8.18,8.22,8.25,8.353,8.424,8.452,8.485,8.515,8.559,8.593,8.621,8.64,8.669,8.761,8.8,8.823,8.904,8.933,9.022,9.131,9.173,9.251,9.283,9.437,9.478,9.526,9.552,9.572,9.6,9.666,9.699,9.742,9.841,9.901,9.948,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.062,0.15,0.229,0.313,0.369,0.42,0.448,0.585,0.609,0.633,0.681,0.79,0.83,0.942,0.981,0.997,1.021,1.056,1.09,1.143,1.159,1.204,1.364,1.406,1.53,1.62,1.681,1.751,1.779,1.826,1.943,2.033,2.162,2.256,2.277,2.354,2.416,2.444,2.518,2.653,2.788,2.935,3.084,3.173,3.21,3.288,3.524,3.617,3.68,3.866,3.96,3.98,4.007,4.194,4.22,4.271,4.316,4.392,4.416,4.46,4.515,4.638,4.682,4.748,4.806,4.857,4.941,5.002,5.042,5.074,5.135,5.168,5.223,5.286,5.299,5.355,5.443,5.539,5.604,5.666,5.721,5.871,5.919,5.999,6.081,6.173,6.218,6.231,6.241,6.288,6.453,6.599,6.689,6.795,6.936,7.186,7.2,7.234,7.435,7.596,7.618,7.779,7.841,7.925,8.017,8.094,8.206,8.314,8.372,8.449,8.658,8.708,8.828,8.853,8.873,8.907,8.943,8.964,9.059,9.095,9.124,9.138,9.182,9.225,9.236,9.266,9.284,9.353,9.381,9.399,9.439,9.483,9.539,9.578,9.611,9.668,9.747,9.831,9.983,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.046,0.158,0.257,0.337,0.45,0.473,0.734,0.811,0.885,0.95,0.977,0.993,1.087,1.131,1.557,1.623,1.709,1.762,1.998,2.144,2.173,2.252,2.3,2.363,2.422,2.49,2.524,2.62,2.702,2.784,2.806,2.854,2.878,2.984,3.095,3.136,3.269,3.302,3.351,3.403,3.547,3.626,3.682,3.754,3.818,3.854,3.878,3.925,4.051,4.285,4.377,4.515,4.536,4.647,4.744,4.825,4.838,4.862,4.914,5.005,5.063,5.111,5.129,5.213,5.275,5.378,5.415,5.444,5.529,5.543,5.587,5.714,5.743,5.853,5.922,6.053,6.102,6.123,6.306,6.454,6.505,6.532,6.575,6.625,6.873,6.912,6.962,6.98,7.001,7.123,7.183,7.241,7.375,7.421,7.465,7.736,7.901,7.958,8.183,8.22,8.269,8.334,8.397,8.543,8.596,8.632,8.656,8.745,8.818,8.858,8.94,9.034,9.068,9.154,9.212,9.258,9.315,9.347,9.577,9.699,9.83,9.847,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
