0.062,0.165,0.223,0.35,0.393,0.831,0.947,1.095,1.161,1.311,1.343,1.612,1.713,1.822,2.76,3.42,3.909,3.984,4.114,4.201,4.394,4.66,4.895,5.24,5.278,5.418,5.462,5.609,5.794,5.846,6.375,7.333,7.512,8.003,8.13,8.152,8.418,8.533,8.711,8.942,9.0,9.279,9.32,9.598,9.822,9.933,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.15,0.612,0.705,1.147,1.201,1.313,1.354,1.38,1.472,1.552,1.575,1.668,1.706,2.209,2.31,2.448,2.912,3.291,3.804,3.831,4.374,4.585,4.797,4.907,4.987,5.033,5.163,5.28,5.316,5.41,5.527,5.599,5.921,6.025,6.415,6.509,7.242,7.318,7.365,7.415,7.736,7.751,8.032,8.628,8.907,8.963,9.274,9.312,9.371,9.414,9.457,9.541,9.649,9.719,9.824,9.847,9.96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.121,0.6,0.644,1.038,1.166,1.32,1.478,2.18,2.209,2.575,2.632,2.92,3.336,3.518,3.56,3.746,3.789,4.058,4.189,4.267,4.319,4.575,4.641,4.695,4.852,4.882,5.145,5.531,5.597,5.925,5.977,6.077,6.101,6.176,6.426,6.479,6.558,6.601,7.642,7.685,7.767,8.499,8.637,8.752,8.875,8.978,9.218,9.375,9.558,9.6,9.807,9.837,9.899,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.085,0.416,0.741,0.877,0.967,1.311,1.477,1.661,1.905,1.966,2.306,2.557,2.666,2.813,3.063,3.151,3.22,3.4,3.46,4.384,4.64,4.894,5.071,5.133,5.291,5.343,5.871,5.983,6.044,6.81,8.526,8.634,8.725,8.866,8.965,9.001,9.185,9.386,9.489,9.566,9.715,9.826,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.05,0.101,0.276,0.321,0.356,0.516,0.632,0.718,0.922,0.966,1.117,1.172,1.197,1.561,1.594,1.707,1.847,1.971,2.09,2.255,2.354,2.429,2.626,2.667,3.116,3.375,4.125,4.223,5.003,5.059,5.084,5.243,5.301,5.434,5.469,5.514,5.559,5.612,5.881,6.275,6.54,7.007,7.085,7.697,8.114,8.817,8.848,8.89,9.007,9.344,9.43,9.544,9.882,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.054,0.119,0.2,0.473,0.495,0.543,0.608,0.689,0.861,0.886,0.923,1.147,1.806,2.139,2.182,2.238,2.409,3.036,3.38,3.422,3.49,3.613,3.882,4.115,4.248,4.325,4.366,4.429,4.447,4.834,4.873,4.905,5.117,5.336,5.538,5.564,5.762,5.82,5.84,6.81,6.972,7.105,7.278,7.579,7.775,7.815,8.098,8.308,8.342,8.487,8.671,8.95,9.173,9.206,9.229,9.465,9.805,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.081,0.152,0.324,0.374,0.407,0.718,0.819,0.853,1.069,1.137,1.277,2.056,2.175,2.361,2.405,2.471,2.598,2.683,2.833,3.492,3.784,3.988,4.21,4.242,4.314,4.767,4.799,4.834,4.867,5.003,5.137,5.205,5.264,5.333,5.462,5.633,5.726,5.878,6.159,6.308,6.603,6.997,7.336,7.543,7.613,7.694,7.735,7.872,8.146,8.25,8.424,8.72,8.752,8.784,8.861,8.918,9.001,9.466,9.892,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.052,0.141,0.184,0.208,0.469,0.683,1.344,1.388,1.405,1.466,1.639,1.692,1.753,1.966,2.334,2.589,2.904,3.225,3.898,4.317,4.569,4.7,4.818,5.018,5.06,5.144,5.195,5.515,5.882,6.009,6.146,6.303,6.345,6.506,6.86,6.919,7.273,7.311,7.518,7.573,7.646,7.893,8.064,8.213,8.366,8.399,8.483,8.651,8.786,8.94,9.024,9.073,9.229,9.29,9.32,9.418,9.466,9.514,9.638,9.767,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.308,0.487,0.536,0.687,0.734,0.847,1.059,1.121,1.308,1.64,1.719,2.025,2.121,2.159,3.04,3.181,3.219,3.282,3.504,3.702,3.725,3.934,4.241,4.449,4.76,4.792,4.84,5.135,5.217,5.403,5.534,5.617,5.888,6.238,6.346,6.513,7.582,7.816,8.124,8.263,8.418,8.53,8.562,8.781,8.838,8.906,9.069,9.142,9.459,9.586,9.639,9.73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.153,0.298,0.438,0.528,0.651,0.772,0.825,0.904,0.934,1.012,1.219,1.52,1.566,1.721,1.796,1.877,2.312,2.475,2.618,2.751,2.91,3.626,3.886,3.922,4.024,4.153,4.354,4.654,4.878,5.047,5.089,5.121,5.284,5.313,5.522,5.813,5.952,6.103,6.167,6.304,6.814,7.22,7.612,7.664,7.877,7.972,8.101,8.377,8.451,8.541,8.772,9.094,9.19,9.215,9.281,9.469,9.692,9.74,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.116,0.196,0.297,0.607,0.769,1.0,1.065,1.13,1.274,1.325,1.491,1.675,1.713,1.897,2.022,2.252,2.503,2.602,2.66,2.848,3.602,3.744,3.962,3.981,4.125,4.192,4.238,4.415,4.463,4.584,5.048,5.164,5.19,5.414,5.481,5.6,5.682,5.746,5.854,6.422,6.505,6.945,7.101,7.173,7.283,7.396,7.609,7.816,8.289,8.451,8.536,8.7,8.747,8.791,8.919,9.166,9.437,9.796,9.887,9.92,9.989,nan,nan,nan,nan,nan,nan,nan,nan
0.06,0.303,0.331,0.441,0.576,0.765,0.968,1.003,1.114,1.259,1.383,1.622,1.908,2.031,2.749,2.881,3.162,3.298,3.906,4.135,4.249,4.33,4.381,4.584,4.806,4.872,4.957,5.424,5.56,5.9,5.961,6.348,6.619,7.0,7.077,7.709,7.761,8.57,8.736,8.782,8.971,9.157,9.218,9.357,9.557,9.71,9.818,9.914,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.115,0.225,0.454,0.62,0.774,1.239,1.537,1.612,1.814,1.834,2.475,2.803,3.261,3.359,3.734,3.804,4.297,4.48,4.692,4.771,4.883,4.916,5.041,5.304,5.844,5.862,5.918,5.973,6.319,6.678,6.904,7.118,7.388,7.515,7.628,8.18,8.578,8.787,8.934,8.961,9.105,9.192,9.407,9.664,9.864,9.948,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.266,0.303,0.374,0.403,0.436,0.59,0.701,1.049,1.268,1.571,1.613,1.848,1.932,1.986,2.268,2.731,3.072,3.861,4.143,4.305,4.343,4.477,4.528,4.583,4.775,4.805,5.032,5.248,5.389,5.657,5.716,5.881,6.381,6.421,6.645,6.706,6.907,6.947,7.042,7.513,7.657,8.352,8.455,8.717,8.781,9.196,9.565,9.69,9.764,9.974,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.13,0.403,0.476,0.793,0.965,0.994,1.077,1.251,1.353,1.38,1.431,1.558,2.48,2.632,3.115,3.515,3.694,4.26,4.903,4.949,5.123,5.289,5.93,6.326,6.46,6.496,6.539,6.914,7.374,7.598,7.815,7.874,7.919,7.966,8.089,8.145,8.487,8.624,8.663,8.75,8.823,8.87,9.035,9.146,9.301,9.523,9.601,9.983,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.072,0.378,0.512,0.58,0.65,0.679,0.8,1.022,1.259,1.411,1.504,1.572,1.62,1.9,2.233,2.426,2.656,2.982,3.062,3.168,3.6,3.786,3.95,4.037,4.157,4.384,4.441,4.538,4.782,5.208,5.239,5.487,5.558,5.682,5.744,6.014,6.289,6.322,6.499,6.81,6.932,7.029,8.109,8.152,8.227,8.475,8.511,8.682,8.78,8.933,8.985,9.051,9.321,9.508,9.617,9.721,9.824,9.895,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.335,0.54,0.697,0.804,0.899,1.067,1.255,1.294,1.318,1.372,1.466,1.554,1.701,1.75,1.851,2.626,2.721,2.994,3.056,3.531,3.594,3.682,3.752,3.805,3.876,4.394,4.595,4.678,4.716,4.859,4.912,5.032,5.322,5.475,5.749,5.827,6.043,6.304,6.353,6.842,6.901,6.991,7.295,7.382,7.46,8.02,8.113,8.26,8.551,8.647,8.768,8.836,8.884,9.091,9.35,9.581,9.68,9.76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.047,0.16,0.428,0.897,0.99,1.264,1.596,1.654,1.712,1.773,1.874,2.138,2.366,2.913,2.993,3.385,3.472,3.761,4.015,4.343,4.405,4.606,4.998,5.178,5.22,5.274,5.502,5.571,5.924,6.056,6.266,6.366,6.594,7.487,8.326,8.561,8.648,8.687,9.16,9.654,9.706,9.815,9.928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.094,0.685,0.793,0.911,1.028,1.485,1.659,1.687,1.928,2.901,3.008,3.134,3.177,3.357,3.503,3.805,3.962,4.165,4.355,4.49,4.581,4.749,4.903,4.988,5.02,5.085,5.128,5.296,5.489,6.127,6.474,6.516,6.606,6.923,7.025,7.158,7.254,7.659,7.761,7.863,8.49,8.553,8.576,8.617,8.657,8.706,8.863,8.964,9.156,9.521,9.625,9.732,9.926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.052,0.396,0.439,0.511,0.621,0.802,0.931,0.947,0.99,1.282,1.71,1.744,1.872,2.027,2.284,2.593,2.797,3.495,4.117,4.708,4.827,4.85,5.04,5.221,5.376,5.428,5.449,5.607,5.937,6.013,6.295,6.399,6.688,7.2,7.396,7.686,8.132,8.176,8.297,8.531,8.571,8.795,8.845,9.098,9.146,9.196,9.399,9.439,9.613,9.687,9.935,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.423,0.474,0.542,0.599,0.842,1.059,1.091,1.312,1.609,1.81,2.122,2.543,2.725,2.95,3.132,3.181,3.327,3.398,3.453,3.572,3.9,3.978,4.196,4.255,4.322,4.477,4.631,4.845,4.934,5.199,5.409,5.465,5.5,5.758,5.913,5.956,6.258,6.321,6.384,7.078,8.099,8.375,8.443,8.652,8.791,8.855,9.401,9.429,9.515,9.552,9.584,9.755,9.842,9.889,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.029,0.569,0.681,0.73,0.779,0.931,1.014,1.136,1.149,1.472,1.546,1.733,2.26,2.595,3.145,3.433,3.69,3.842,3.978,4.27,4.287,4.355,4.397,4.442,4.696,4.914,5.052,5.067,5.349,5.566,5.686,5.713,5.741,5.809,5.931,6.052,6.151,6.741,6.888,7.215,7.421,7.645,7.817,7.901,8.004,8.222,8.336,8.453,8.48,8.596,8.959,9.044,9.222,9.263,9.46,9.555,9.638,9.691,9.74,9.904,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.379,0.94,1.147,1.186,1.328,1.469,1.637,1.762,1.919,2.142,2.367,2.447,2.562,2.79,2.998,3.077,3.21,3.255,3.694,3.819,3.854,4.03,4.064,4.092,4.204,4.233,4.338,4.387,4.448,4.677,4.694,4.727,4.778,4.866,4.948,5.242,5.326,5.502,6.129,6.185,6.286,6.541,6.572,6.963,7.173,7.438,7.638,7.708,7.962,8.218,8.433,8.825,8.965,9.065,9.171,9.351,9.645,9.705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.187,0.393,0.626,0.654,0.688,0.731,0.86,0.896,1.066,1.139,1.204,1.5,1.67,2.086,2.309,2.634,3.243,3.367,3.82,3.889,4.003,4.268,4.378,4.473,4.679,5.104,5.327,5.364,5.535,5.811,5.958,6.092,6.186,6.352,6.815,6.919,7.068,7.163,7.201,7.38,7.791,7.902,8.012,8.167,8.252,8.29,8.325,8.478,8.5,8.571,9.016,9.138,9.407,9.753,9.789,9.864,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.381,0.704,0.758,0.895,1.015,1.11,1.17,1.204,1.26,1.348,1.395,1.663,2.099,2.369,2.774,2.952,3.649,3.807,4.199,4.248,4.444,4.571,4.724,4.841,5.025,5.084,5.214,5.259,5.307,5.336,5.399,5.614,5.736,5.856,6.116,6.691,6.786,6.865,7.776,7.875,8.082,8.227,8.472,8.586,9.06,9.206,9.292,9.332,9.367,9.862,9.959,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.218,0.261,0.322,0.358,0.433,0.463,0.489,0.573,0.933,1.095,1.155,1.338,1.461,1.615,1.967,2.371,2.417,2.856,2.967,3.192,3.292,3.453,4.258,4.31,4.337,4.4,4.611,4.679,4.953,4.984,5.179,5.858,6.008,6.129,6.936,7.028,7.08,7.107,7.788,7.857,7.884,8.011,8.05,8.258,8.376,8.48,8.55,8.824,8.962,9.056,9.175,9.228,9.368,9.862,9.956,9.99,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.103,0.257,0.448,0.522,0.769,0.877,0.985,1.084,1.108,1.151,1.205,1.409,1.567,1.7,1.839,1.983,2.027,2.109,2.376,2.499,2.824,3.179,3.493,3.865,4.424,4.597,4.661,4.771,4.846,5.236,5.29,5.987,6.306,6.358,6.651,6.946,7.863,8.008,8.114,8.139,8.164,8.629,8.733,8.839,8.894,9.171,9.271,9.466,9.56,9.596,9.941,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.055,0.132,0.198,0.299,0.397,0.634,0.737,0.912,0.958,1.322,1.391,1.537,1.606,1.652,1.706,1.85,1.921,2.031,2.729,2.953,2.98,3.664,3.706,3.912,4.075,4.273,4.412,4.657,4.803,4.855,4.977,5.039,5.072,5.105,5.327,5.564,5.597,5.671,5.722,6.215,6.304,6.355,6.707,6.736,7.485,7.654,8.098,8.316,8.433,8.553,8.593,8.767,8.832,8.924,8.966,9.957,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.149,0.284,0.316,0.878,0.906,1.125,1.347,1.563,1.903,2.03,2.123,2.146,2.288,2.702,3.451,3.681,4.119,4.193,4.379,4.462,4.586,4.928,4.995,5.033,5.127,5.194,5.254,5.279,5.362,5.424,5.618,5.696,5.822,6.431,6.567,6.869,6.91,7.377,7.819,7.96,7.995,8.068,8.131,8.206,8.498,8.551,8.642,8.774,8.92,8.974,9.494,9.641,9.808,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.143,0.241,0.381,1.022,1.273,1.37,1.629,1.661,1.711,1.744,1.973,2.041,2.117,2.637,2.709,3.115,3.711,4.124,4.402,4.504,4.609,4.739,4.992,5.061,5.275,5.335,5.439,5.705,5.794,5.91,5.951,6.429,6.987,7.346,7.378,7.437,7.637,8.008,8.108,8.153,8.414,8.479,8.529,8.667,8.756,8.904,8.933,9.348,9.407,9.529,9.905,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.093,0.15,0.321,0.533,0.714,0.89,0.946,1.081,1.112,1.141,1.345,1.36,1.544,1.605,1.698,1.741,1.841,1.867,1.948,2.035,2.291,2.692,2.81,2.947,3.043,3.712,3.74,4.202,4.268,4.347,4.378,5.026,5.167,5.205,5.262,5.431,5.468,5.612,5.734,5.866,5.99,6.748,6.955,7.235,7.4,7.935,7.978,8.027,8.124,8.201,8.254,8.686,8.953,9.075,9.135,9.26,9.371,9.596,9.644,9.748,9.794,9.858,9.949,9.994,nan,nan,nan,nan,nan
0.052,0.55,0.6,0.724,1.04,1.127,1.289,1.441,1.634,1.787,1.87,2.679,2.916,2.958,3.379,3.678,3.746,3.846,3.899,4.729,4.842,4.966,5.01,5.234,5.541,5.734,6.023,6.186,6.344,6.383,6.557,6.772,7.446,7.595,7.732,7.898,7.963,8.217,8.337,8.657,8.987,9.097,9.151,9.236,9.308,9.509,9.552,9.652,9.683,9.758,9.791,9.972,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.175,0.222,0.248,0.288,0.48,0.581,0.712,0.923,1.133,1.388,1.469,1.547,1.784,1.895,1.97,2.017,2.066,2.178,2.519,2.607,2.7,2.839,3.034,3.187,3.642,3.987,4.052,4.14,4.19,4.429,4.514,4.615,4.675,4.766,4.98,5.245,5.287,5.331,5.459,5.483,5.542,5.583,5.618,5.708,5.78,6.163,6.435,6.63,6.709,6.774,7.014,7.124,7.167,7.281,7.349,7.382,7.47,7.664,7.919,8.706,8.741,8.811,8.951,9.096,9.14,9.272,9.628,9.726,9.977
0.468,0.569,0.591,1.092,1.201,1.311,1.651,1.772,1.8,1.988,2.188,2.272,2.505,2.554,2.699,2.943,3.284,3.526,3.692,4.012,4.042,4.235,4.594,4.62,4.701,4.784,4.951,4.991,5.107,5.314,5.369,5.461,5.659,5.989,6.011,6.276,7.82,8.018,8.385,8.608,8.631,8.877,8.986,9.027,9.086,9.244,9.369,9.401,9.446,9.892,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.28,0.389,0.425,0.555,0.848,1.136,1.176,1.196,1.241,1.347,1.41,1.442,1.801,1.857,1.943,1.973,2.112,2.229,2.807,3.456,3.869,4.075,4.219,4.336,4.424,4.499,4.664,5.333,5.582,5.614,5.651,5.771,5.959,6.107,6.227,6.445,6.791,6.853,6.982,7.457,7.496,7.561,7.726,7.848,7.997,8.555,8.71,8.951,9.33,9.998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.206,0.351,0.454,0.58,0.782,0.939,0.969,1.033,1.18,1.263,1.628,1.815,1.87,1.911,2.069,2.25,2.425,2.922,3.277,3.695,4.009,4.602,4.661,4.854,4.923,4.999,5.023,5.353,5.652,5.75,6.017,6.15,6.222,6.271,6.381,6.65,7.336,7.413,7.46,8.454,8.719,8.777,8.828,9.004,9.068,9.113,9.216,9.283,9.32,9.646,9.803,9.824,9.951,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.344,0.488,0.835,0.898,0.976,1.033,1.124,1.156,1.173,1.629,1.798,1.943,2.757,2.993,3.161,3.379,3.443,3.487,3.876,4.01,4.309,4.397,4.476,4.531,4.614,4.719,4.885,5.192,5.321,5.383,5.443,5.495,5.604,5.648,5.72,5.889,6.119,6.305,6.615,6.662,6.692,7.059,7.159,7.531,7.81,7.971,8.221,8.461,8.661,8.819,8.873,9.077,9.404,9.668,9.738,9.903,9.955,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.044,0.255,0.292,0.358,0.404,0.604,0.909,0.94,0.992,1.079,1.225,1.277,1.438,1.709,2.519,2.746,3.073,3.11,3.27,3.396,3.522,3.585,3.617,3.784,4.273,4.416,4.446,4.473,4.574,5.101,5.254,5.313,5.337,5.496,5.757,5.778,5.837,6.092,6.557,6.817,7.055,7.223,7.529,7.722,7.857,8.054,8.093,8.188,8.413,8.627,8.869,8.976,9.096,9.243,9.398,9.511,9.618,9.671,9.73,9.782,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.438,0.544,0.595,0.636,0.681,0.743,1.469,1.751,2.085,2.583,2.932,3.512,3.934,4.03,4.15,4.227,4.486,4.517,4.629,4.699,4.851,5.096,5.162,5.202,5.234,5.447,5.534,5.797,6.75,6.885,7.006,7.103,7.613,7.786,9.029,9.602,9.663,9.755,9.809,9.95,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.107,0.329,0.411,0.642,0.693,0.974,1.125,1.283,1.362,1.413,1.724,1.828,1.962,2.006,2.907,2.996,3.252,3.558,3.828,4.334,5.171,5.234,5.442,5.733,5.757,5.954,6.023,6.061,6.188,6.237,6.297,6.372,6.404,6.936,6.978,7.669,7.841,7.992,8.271,8.344,8.399,8.591,8.829,8.929,8.983,9.075,9.235,9.432,9.707,9.944,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
