0.248,0.357,0.403,0.513,0.612,0.873,0.976,1.136,1.367,1.539,1.602,1.857,1.951,2.036,2.067,2.097,2.112,2.178,2.49,2.671,2.777,2.836,2.915,3.081,3.152,3.182,3.343,3.606,4.241,4.345,4.555,4.744,4.762,4.831,4.95,5.271,5.599,5.714,5.748,6.008,6.185,6.49,6.593,6.747,6.791,6.876,7.215,7.592,7.799,8.387,8.457,8.592,8.757,8.85,8.969,9.437,9.62,9.958,nan,nan,nan,nan,nan,nan,nan,nan
0.237,0.598,0.615,1.532,1.566,1.624,1.729,1.783,2.333,2.474,2.506,2.786,2.819,3.006,3.119,3.166,3.28,3.304,3.382,3.593,3.692,4.08,4.279,4.353,4.717,5.145,5.362,5.548,5.642,5.697,5.735,5.805,6.29,6.354,6.433,6.984,7.031,7.094,7.192,7.383,7.426,7.505,7.734,7.772,8.105,8.311,8.334,8.635,8.75,8.861,8.954,8.986,9.052,9.299,9.378,9.445,9.471,9.745,nan,nan,nan,nan,nan,nan,nan,nan
0.076,0.144,0.298,0.545,0.68,0.959,1.121,1.785,2.076,2.224,2.621,2.732,2.922,3.011,3.503,3.572,3.762,3.799,3.835,3.958,4.241,4.514,4.737,4.865,5.077,5.354,5.496,5.862,6.536,6.616,6.769,7.808,8.067,8.346,8.412,8.45,8.644,8.731,8.827,9.161,9.385,9.43,9.925,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.034,0.218,0.432,0.83,0.872,0.987,1.121,1.488,2.208,2.25,2.455,2.497,2.56,2.677,2.884,2.906,2.981,3.172,3.377,3.431,3.473,3.967,4.041,4.096,4.176,4.238,4.819,4.872,5.181,5.545,5.843,6.347,6.45,6.526,6.738,7.606,7.706,8.067,8.17,8.208,8.387,8.609,8.669,9.039,9.146,9.171,9.294,9.362,9.737,9.799,9.899,9.934,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.14,0.257,0.418,0.851,1.136,1.338,1.543,1.826,2.098,2.383,2.47,2.783,3.123,3.587,3.683,3.828,3.923,4.025,4.064,4.133,4.171,4.314,4.488,5.18,5.384,5.479,5.687,5.746,6.028,6.129,6.287,6.741,7.197,7.274,7.458,7.485,7.583,7.697,7.857,7.981,8.44,8.716,8.869,8.934,9.238,9.473,9.519,9.565,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.092,0.17,0.301,0.353,0.48,0.685,0.813,0.883,0.918,1.15,1.246,1.497,1.605,2.033,2.076,2.126,2.307,2.39,2.617,2.708,2.774,3.033,3.389,3.547,3.583,3.622,3.656,4.476,4.499,4.669,4.976,4.999,5.462,5.76,6.17,6.27,6.416,6.594,6.959,7.335,7.792,7.893,8.213,8.276,8.652,8.945,9.38,9.626,9.814,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,0.407,0.453,0.492,0.6,0.74,1.057,1.078,1.175,1.43,1.481,1.506,1.752,1.864,2.089,2.19,2.756,3.393,3.66,3.794,3.887,4.195,4.341,4.473,4.604,4.623,4.671,4.715,5.289,5.434,5.609,5.721,5.796,5.884,6.006,6.129,6.311,6.478,6.647,7.286,7.409,7.501,7.755,7.82,7.968,8.042,8.073,8.288,8.424,8.512,8.69,8.891,8.961,9.019,9.779,9.946,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.045,0.364,0.561,0.773,0.811,0.903,1.148,1.185,1.243,1.272,1.447,2.08,2.136,2.183,2.805,2.886,3.001,3.161,3.253,3.283,3.798,4.138,4.243,4.325,4.438,4.664,4.833,5.174,5.274,5.318,5.734,5.826,5.911,5.985,6.179,6.202,6.334,6.609,6.828,6.973,7.535,7.758,7.918,8.112,8.424,8.462,8.538,8.706,8.798,8.864,8.907,8.955,8.99,9.376,9.422,9.695,9.83,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.034,0.363,0.475,0.907,0.977,1.07,1.478,1.575,1.716,1.881,2.044,2.088,2.697,2.733,2.828,3.025,3.6,4.021,4.134,4.928,4.998,5.045,5.35,5.593,5.704,6.145,6.325,6.401,6.464,6.722,6.853,7.001,7.04,7.198,7.404,7.507,7.759,7.817,8.181,8.28,8.312,8.407,8.656,8.72,8.858,8.954,9.032,9.161,9.703,9.78,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.251,0.603,0.903,1.002,1.51,1.55,1.728,1.79,2.12,2.177,2.533,2.759,3.379,3.407,3.511,3.554,3.884,3.996,4.025,4.042,4.249,4.355,4.395,4.525,4.779,4.964,5.233,5.28,5.349,5.649,5.774,6.485,7.071,7.206,7.331,7.476,7.921,8.078,8.126,8.382,8.788,9.167,9.247,9.472,9.717,9.845,9.881,9.981,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.049,0.119,0.244,0.261,0.375,0.507,1.034,1.175,1.222,1.337,1.681,1.994,2.111,2.154,2.193,2.239,2.327,2.7,2.771,2.896,3.055,3.227,3.256,3.384,3.462,3.481,3.858,4.151,4.278,4.68,4.903,5.043,5.273,5.348,5.47,5.95,6.118,6.627,6.759,6.907,7.407,7.578,7.682,7.735,7.863,8.158,8.321,8.363,8.518,8.572,8.67,8.964,8.995,9.272,9.344,9.438,9.687,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.176,0.609,0.857,0.974,1.025,1.053,1.639,1.675,1.716,1.742,1.822,1.944,2.435,2.672,2.874,2.988,3.093,3.142,3.325,3.651,3.687,3.741,3.878,3.945,4.188,4.343,4.375,5.102,5.505,5.559,5.94,6.09,6.187,6.332,6.428,6.872,6.974,7.14,7.395,7.529,7.95,8.113,8.155,8.376,8.459,8.484,8.612,8.68,8.739,8.789,9.03,9.117,9.495,9.617,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.132,0.556,0.71,0.83,0.932,0.968,1.191,1.38,1.408,1.529,1.736,1.838,1.926,2.083,2.299,2.664,2.847,2.885,2.972,3.29,3.59,3.785,4.028,4.152,4.379,4.486,4.733,5.438,5.966,6.329,6.58,6.64,6.744,6.845,6.976,7.148,7.249,7.463,7.506,7.658,8.511,8.71,9.014,9.123,9.821,9.998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.066,0.187,0.316,0.464,0.635,1.056,1.103,1.247,1.339,1.373,1.491,1.729,2.076,2.134,2.229,2.302,2.486,2.78,3.061,3.258,3.5,3.948,4.328,4.458,4.495,4.671,5.203,5.245,5.353,5.432,5.478,5.505,5.909,6.364,6.618,6.841,6.88,6.999,7.076,7.165,7.619,7.796,8.11,8.305,8.451,8.516,9.072,9.098,9.242,9.313,9.49,9.568,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.24,0.487,0.829,0.913,1.232,1.44,1.545,2.172,2.257,2.738,2.798,2.848,3.782,4.014,4.083,4.275,4.375,4.581,4.725,4.876,5.034,5.124,5.277,5.349,5.619,5.866,6.107,6.148,6.408,6.686,6.715,6.776,7.433,7.692,7.719,7.763,7.886,7.931,8.093,8.58,9.129,9.19,9.432,9.798,9.912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.44,0.683,0.79,0.982,1.057,1.134,1.171,1.245,1.278,1.398,1.654,1.852,2.103,2.173,2.263,2.838,3.125,3.472,3.579,3.676,3.954,4.037,4.206,4.281,4.441,4.702,4.731,4.93,5.057,5.742,5.765,5.806,6.321,6.509,6.894,6.927,7.083,7.117,7.395,7.509,7.714,7.815,7.935,7.988,8.241,8.723,8.897,8.989,9.083,9.108,9.181,9.252,9.348,9.78,9.905,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.204,0.328,0.383,0.509,0.547,0.869,1.323,1.432,1.761,2.143,2.294,2.376,2.573,2.625,3.031,3.427,3.549,3.856,4.042,4.107,4.381,4.748,5.159,5.24,5.636,5.745,6.007,6.114,6.716,7.296,7.352,7.881,8.058,8.249,8.28,8.691,8.94,8.984,9.036,9.104,9.155,9.536,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.453,0.513,0.626,0.659,0.732,0.83,0.923,1.015,1.216,1.611,1.942,2.056,2.141,2.683,2.732,2.852,2.939,3.005,3.128,3.282,3.359,3.444,3.596,3.662,3.888,4.055,4.866,5.168,5.206,5.366,5.82,5.953,6.147,6.502,6.591,6.706,6.867,7.018,7.572,7.602,8.426,8.605,8.681,8.761,9.174,9.588,9.618,9.895,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.076,0.18,0.399,0.437,1.154,1.242,1.322,1.438,1.728,1.874,1.912,1.977,2.019,2.523,2.6,2.723,2.921,3.011,3.274,3.465,3.565,3.707,4.078,4.11,4.651,4.683,4.777,4.889,5.026,5.181,5.267,5.652,6.072,6.166,6.264,6.298,6.37,7.673,7.823,8.055,8.209,8.374,8.509,8.632,9.04,9.066,9.174,9.38,9.787,9.967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.053,0.178,0.498,0.688,0.86,1.044,1.151,1.185,1.287,1.462,1.774,1.86,2.097,2.327,2.56,2.604,2.768,3.031,3.263,3.402,3.636,3.765,3.958,3.994,4.233,4.476,4.511,4.543,4.671,4.851,4.972,5.975,6.043,6.322,6.508,6.657,6.742,6.823,6.979,7.45,7.637,8.061,8.298,8.748,8.954,9.21,9.306,9.471,9.503,9.586,9.674,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.55,1.682,1.76,2.033,2.338,2.426,2.582,2.698,2.759,2.953,3.274,3.403,4.093,4.591,4.8,5.211,5.455,5.47,5.584,5.648,5.746,5.9,6.022,6.087,6.363,7.246,7.304,7.37,7.394,7.773,7.938,8.343,8.522,8.622,8.844,8.877,9.472,9.657,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.153,0.209,0.749,0.87,1.142,1.428,1.633,1.723,1.817,1.874,2.026,2.046,2.344,2.609,2.796,3.42,3.502,3.525,3.701,4.119,4.296,4.433,4.545,4.719,4.829,4.848,5.028,5.085,5.342,5.383,5.415,5.655,5.73,5.758,5.974,6.671,6.946,7.127,7.411,7.507,7.74,7.787,7.978,8.137,8.203,8.272,8.571,8.692,9.027,9.066,9.18,9.383,9.43,9.753,9.899,9.949,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.069,0.148,0.188,0.428,0.737,0.765,0.901,1.004,1.075,1.33,1.457,1.752,2.286,2.514,2.548,2.604,2.95,3.097,3.25,3.709,3.828,4.134,4.243,4.466,4.496,5.098,5.197,5.227,5.401,5.489,5.953,6.427,6.439,6.46,6.611,6.713,6.819,6.899,6.974,7.073,8.085,8.277,8.349,8.794,8.826,9.012,9.11,9.687,9.779,9.879,9.97,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.165,0.241,0.592,0.756,0.892,0.952,1.304,1.503,1.687,1.783,2.303,2.423,2.576,2.742,2.855,2.878,3.156,3.238,3.332,3.594,3.743,3.925,4.271,4.429,4.856,5.528,5.904,6.114,6.158,6.97,7.291,7.396,7.676,7.841,8.059,8.36,8.497,8.72,8.781,9.415,9.545,9.65,9.664,9.714,9.781,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.396,0.838,1.118,1.165,1.227,1.274,1.687,1.873,1.93,2.04,2.087,2.564,2.638,2.761,2.892,3.153,3.571,3.618,3.806,4.171,4.226,4.547,4.821,5.288,5.327,5.57,5.701,6.02,6.305,6.547,6.634,6.727,6.758,6.861,6.985,7.098,7.624,7.735,7.836,7.901,7.959,8.02,8.067,8.128,8.283,8.62,8.782,9.08,9.155,9.733,9.871,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.048,0.084,0.337,0.668,0.764,1.23,1.469,1.525,1.625,2.075,2.262,2.546,2.693,2.871,2.944,3.07,3.38,3.483,3.768,4.135,4.431,4.55,4.643,5.06,5.205,5.787,6.04,6.314,6.496,6.668,6.767,7.325,7.38,7.49,7.662,8.26,8.321,8.351,8.433,8.581,8.84,9.187,9.417,9.507,9.701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.073,0.109,0.362,0.693,0.789,1.255,1.494,1.55,1.65,2.1,2.287,2.571,2.718,2.896,2.969,3.095,3.405,3.508,3.793,4.16,4.456,4.575,4.668,5.085,5.23,5.812,6.065,6.339,6.521,6.693,6.792,7.35,7.405,7.515,7.687,8.285,8.346,8.376,8.458,8.606,8.865,9.212,9.442,9.532,9.726,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.098,0.134,0.387,0.718,0.814,1.28,1.519,1.575,1.675,2.125,2.312,2.596,2.743,2.921,2.994,3.12,3.43,3.533,3.818,4.185,4.481,4.6,4.693,5.11,5.255,5.837,6.09,6.364,6.546,6.718,6.817,7.375,7.43,7.54,7.712,8.31,8.371,8.401,8.483,8.631,8.89,9.237,9.467,9.557,9.751,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.123,0.159,0.412,0.743,0.839,1.305,1.544,1.6,1.7,2.15,2.337,2.621,2.768,2.946,3.019,3.145,3.455,3.558,3.843,4.21,4.506,4.625,4.718,5.135,5.28,5.862,6.115,6.389,6.571,6.743,6.842,7.4,7.455,7.565,7.737,8.335,8.396,8.426,8.508,8.656,8.915,9.262,9.492,9.582,9.776,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
