0.053,0.135,0.206,0.262,0.325,0.351,0.504,0.556,0.666,0.777,0.914,0.987,1.017,1.041,1.166,1.343,1.411,1.455,1.533,1.568,1.758,1.839,1.898,1.939,2.039,2.136,2.32,2.376,2.43,2.476,2.53,2.611,2.829,2.853,2.89,2.92,3.009,3.042,3.081,3.221,3.282,3.353,3.382,3.404,3.457,3.504,3.562,3.635,3.653,3.678,3.838,3.865,3.896,4.046,4.062,4.088,4.138,4.236,4.306,4.384,4.52,4.555,4.599,4.753,4.833,4.886,4.951,5.03,5.134,5.221,5.278,5.334,5.474,5.596,5.668,5.727,5.757,5.769,5.9,5.923,6.014,6.158,6.258,6.287,6.383,6.478,6.517,6.635,6.734,6.786,6.869,6.899,7.028,7.066,7.136,7.169,7.189,7.252,7.301,7.395,7.463,7.508,7.612,7.806,7.884,7.927,7.964,7.996,8.051,8.234,8.252,8.282,8.377,8.405,8.46,8.581,8.644,8.681,8.759,8.912,8.998,9.102,9.137,9.194,9.228,9.373,9.402,9.426,9.467,9.514,9.56,9.597,9.631,9.697,9.759,9.874,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.032,0.07,0.171,0.203,0.236,0.294,0.362,0.436,0.454,0.499,0.523,0.582,0.65,0.869,0.916,0.965,1.021,1.068,1.152,1.222,1.268,1.303,1.433,1.488,1.535,1.633,1.698,1.718,1.732,1.763,1.827,1.933,1.971,1.991,2.015,2.048,2.132,2.2,2.327,2.392,2.452,2.624,2.754,2.825,2.876,2.997,3.018,3.034,3.095,3.121,3.164,3.259,3.415,3.475,3.545,3.584,3.613,3.652,3.761,3.993,4.033,4.187,4.215,4.336,4.351,4.367,4.392,4.415,4.505,4.534,4.565,4.671,4.707,4.869,5.125,5.176,5.262,5.4,5.531,5.572,5.596,5.711,5.746,5.867,5.927,6.049,6.072,6.121,6.17,6.187,6.294,6.363,6.406,6.437,6.548,6.601,6.639,6.689,6.835,6.855,6.942,6.98,7.028,7.126,7.19,7.276,7.31,7.369,7.392,7.463,7.543,7.56,7.626,7.684,7.727,7.744,7.779,7.81,7.95,7.992,8.014,8.046,8.084,8.213,8.302,8.348,8.421,8.559,8.64,8.657,8.719,8.789,8.854,8.89,8.925,8.977,9.004,9.099,9.299,9.372,9.41,9.461,9.495,9.581,9.599,9.683,9.732,9.76,9.803,9.83,9.871,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.118,0.155,0.174,0.216,0.236,0.309,0.341,0.373,0.46,0.495,0.535,0.609,0.757,0.784,0.809,0.83,0.848,0.999,1.031,1.071,1.094,1.112,1.199,1.258,1.316,1.34,1.409,1.545,1.709,1.745,1.777,1.816,1.867,1.937,2.159,2.179,2.213,2.648,2.705,2.741,2.827,3.011,3.152,3.258,3.293,3.316,3.362,3.434,3.614,3.645,3.757,3.769,3.836,3.968,4.086,4.124,4.185,4.232,4.275,4.474,4.604,4.626,4.711,4.846,4.992,5.029,5.098,5.138,5.195,5.299,5.32,5.362,5.408,5.45,5.471,5.495,5.519,5.546,5.696,5.801,5.963,5.98,6.021,6.069,6.324,6.447,6.583,6.619,6.648,6.771,6.795,6.827,6.935,7.085,7.196,7.221,7.308,7.365,7.415,7.444,7.551,7.585,7.684,7.726,7.816,7.846,7.918,7.966,7.997,8.024,8.082,8.12,8.244,8.286,8.321,8.54,8.58,8.692,8.813,8.878,8.913,8.945,9.001,9.092,9.113,9.143,9.203,9.219,9.315,9.519,9.713,9.81,9.911,9.959,9.979,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.07,0.115,0.303,0.329,0.407,0.424,0.44,0.511,0.595,0.615,0.66,0.678,0.766,0.835,0.891,1.015,1.065,1.307,1.347,1.39,1.412,1.452,1.494,1.54,1.601,1.645,1.7,1.792,1.93,1.956,1.979,2.126,2.171,2.265,2.304,2.444,2.487,2.546,2.671,2.714,2.807,2.847,2.905,2.925,3.037,3.087,3.127,3.186,3.246,3.278,3.309,3.344,3.385,3.409,3.453,3.597,3.626,3.719,3.866,3.938,3.979,3.998,4.053,4.134,4.21,4.287,4.31,4.345,4.391,4.486,4.532,4.666,4.817,4.849,4.896,4.958,5.103,5.183,5.212,5.251,5.322,5.384,5.403,5.491,5.579,5.631,5.699,5.729,5.838,5.864,5.934,5.967,6.078,6.145,6.185,6.515,6.565,6.589,6.647,6.698,6.763,6.882,6.951,6.988,7.1,7.134,7.231,7.377,7.436,7.522,7.576,7.657,7.698,7.725,7.804,7.854,7.878,7.933,7.954,7.976,8.036,8.065,8.114,8.18,8.204,8.316,8.333,8.382,8.395,8.437,8.518,8.537,8.558,8.724,8.761,8.823,8.867,8.921,9.039,9.099,9.118,9.157,9.265,9.481,9.533,9.575,9.672,9.768,9.795,9.821,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.119,0.256,0.28,0.326,0.379,0.503,0.547,0.621,0.663,0.774,0.853,0.887,1.011,1.078,1.259,1.365,1.39,1.434,1.475,1.542,1.567,1.621,1.649,1.685,1.762,1.776,1.86,2.179,2.202,2.33,2.48,2.669,2.725,2.886,2.933,3.011,3.076,3.151,3.25,3.308,3.349,3.391,3.437,3.47,3.676,3.695,3.719,3.733,3.768,3.827,3.895,3.928,4.074,4.148,4.191,4.308,4.356,4.384,4.407,4.453,4.493,4.555,4.661,4.674,4.794,4.831,4.858,4.926,4.995,5.085,5.266,5.293,5.392,5.418,5.466,5.492,5.54,5.606,5.675,5.719,5.893,5.955,5.989,6.119,6.202,6.227,6.372,6.457,6.498,6.523,6.77,6.855,7.008,7.116,7.155,7.223,7.289,7.321,7.345,7.516,7.576,7.612,7.66,7.724,7.773,7.797,7.906,7.957,8.05,8.337,8.386,8.47,8.521,8.581,8.724,8.805,8.86,8.889,9.033,9.084,9.121,9.148,9.206,9.279,9.327,9.36,9.446,9.657,9.685,9.872,9.949,9.98,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.055,0.124,0.191,0.207,0.26,0.386,0.482,0.571,0.599,0.645,0.688,0.764,0.799,0.873,0.935,1.032,1.093,1.122,1.227,1.413,1.446,1.48,1.5,1.674,1.759,1.78,1.929,2.064,2.083,2.22,2.305,2.348,2.479,2.58,2.603,2.654,2.737,2.906,3.106,3.179,3.2,3.313,3.404,3.431,3.476,3.528,3.577,3.692,3.926,4.025,4.287,4.32,4.453,4.537,4.6,4.716,4.765,4.786,4.859,4.888,4.968,5.03,5.177,5.365,5.389,5.436,5.742,5.788,5.815,5.838,5.873,6.015,6.067,6.093,6.182,6.242,6.317,6.413,6.463,6.544,6.562,6.599,6.733,6.761,6.852,7.025,7.066,7.103,7.117,7.157,7.176,7.246,7.284,7.432,7.473,7.519,7.557,7.678,7.853,7.942,7.984,8.014,8.046,8.17,8.275,8.317,8.382,8.493,8.548,8.593,8.704,8.738,8.809,8.836,8.862,8.914,9.006,9.116,9.142,9.172,9.19,9.405,9.489,9.539,9.736,9.762,9.808,9.897,9.964,9.993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.104,0.132,0.169,0.293,0.406,0.464,0.506,0.53,0.635,0.687,0.723,0.761,0.8,0.911,0.99,1.064,1.131,1.165,1.201,1.234,1.288,1.389,1.444,1.534,1.685,1.762,1.824,1.874,1.887,1.918,2.038,2.179,2.203,2.272,2.361,2.527,2.686,2.744,2.779,2.827,2.894,2.971,3.017,3.032,3.165,3.194,3.242,3.288,3.353,3.42,3.443,3.622,3.705,3.808,3.83,3.862,3.983,4.026,4.097,4.13,4.16,4.198,4.259,4.279,4.301,4.317,4.434,4.498,4.542,4.618,4.662,4.762,4.784,4.824,4.87,4.9,4.955,4.989,5.071,5.106,5.227,5.26,5.281,5.396,5.459,5.616,5.629,5.795,5.955,6.036,6.141,6.22,6.247,6.307,6.407,6.459,6.537,6.56,6.707,6.738,6.755,6.856,6.892,7.167,7.208,7.281,7.39,7.423,7.45,7.488,7.53,7.559,7.624,7.657,7.69,7.712,7.8,7.833,7.899,7.981,8.006,8.135,8.169,8.291,8.311,8.416,8.451,8.497,8.559,8.601,8.642,8.743,8.873,8.957,9.002,9.099,9.114,9.135,9.181,9.207,9.261,9.309,9.368,9.395,9.502,9.554,9.572,9.679,9.726,9.857,9.96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.079,0.104,0.156,0.211,0.275,0.35,0.397,0.443,0.481,0.598,0.655,0.775,0.819,0.868,0.889,1.052,1.083,1.111,1.173,1.249,1.289,1.424,1.529,1.657,1.713,1.771,1.829,1.859,1.902,1.95,1.974,2.008,2.03,2.099,2.154,2.29,2.312,2.47,2.565,2.62,2.637,2.667,2.692,2.721,2.779,2.808,2.854,2.994,3.065,3.106,3.268,3.337,3.509,3.704,3.747,3.81,3.843,3.917,4.123,4.277,4.322,4.401,4.519,4.556,4.592,4.615,4.722,4.741,4.767,4.863,4.909,5.047,5.073,5.119,5.187,5.339,5.473,5.514,5.643,5.739,5.867,5.935,6.121,6.32,6.435,6.459,6.633,6.69,6.71,6.797,6.872,6.949,6.996,7.074,7.119,7.154,7.257,7.308,7.343,7.377,7.451,7.526,7.559,7.729,7.763,7.833,7.864,7.91,8.006,8.05,8.084,8.127,8.308,8.333,8.436,8.527,8.565,8.635,8.755,8.79,8.839,9.026,9.171,9.244,9.289,9.334,9.49,9.637,9.746,9.807,9.873,9.972,9.992,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.045,0.156,0.429,0.489,0.531,0.549,0.612,0.79,0.867,1.023,1.083,1.175,1.24,1.308,1.467,1.509,1.599,1.671,1.774,2.115,2.157,2.202,2.32,2.359,2.482,2.504,2.587,2.67,2.778,2.839,2.957,3.027,3.117,3.137,3.16,3.209,3.382,3.426,3.449,3.504,3.54,3.59,3.692,3.724,3.816,3.88,4.026,4.13,4.233,4.337,4.388,4.436,4.477,4.514,4.526,4.683,4.926,5.044,5.077,5.155,5.356,5.373,5.399,5.435,5.484,5.746,5.806,5.939,6.197,6.228,6.329,6.389,6.467,6.571,6.624,6.689,6.719,6.737,6.77,6.805,6.934,6.955,6.975,7.002,7.041,7.064,7.315,7.379,7.452,7.624,7.642,7.675,7.808,7.826,7.972,8.0,8.043,8.061,8.089,8.237,8.27,8.311,8.491,8.637,8.783,8.806,8.903,9.005,9.123,9.164,9.205,9.241,9.274,9.464,9.496,9.584,9.671,9.71,9.761,9.825,9.853,9.948,9.991,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.074,0.204,0.288,0.465,0.493,0.642,0.73,1.009,1.057,1.209,1.234,1.274,1.331,1.379,1.401,1.462,1.494,1.629,1.679,1.707,1.83,1.908,1.932,1.953,2.152,2.209,2.236,2.399,2.422,2.497,2.535,2.589,2.799,2.828,2.859,2.888,2.906,2.918,2.986,3.139,3.264,3.297,3.315,3.359,3.436,3.644,3.726,3.747,3.79,3.936,3.982,3.996,4.088,4.138,4.171,4.202,4.281,4.32,4.396,4.415,4.459,4.598,4.681,4.717,4.927,5.018,5.062,5.274,5.349,5.375,5.44,5.475,5.561,5.672,5.728,5.791,5.813,5.965,6.041,6.097,6.128,6.284,6.42,6.435,6.456,6.493,6.528,6.565,6.593,6.628,6.666,6.702,6.718,6.744,6.828,6.857,6.931,7.035,7.167,7.213,7.317,7.476,7.569,7.604,7.626,7.671,7.712,7.864,7.909,8.041,8.115,8.199,8.293,8.384,8.423,8.509,8.571,8.681,8.699,8.756,8.817,8.924,8.994,9.078,9.138,9.163,9.423,9.524,9.626,9.653,9.71,9.731,9.834,9.886,9.911,9.975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.157,0.183,0.224,0.265,0.33,0.525,0.564,0.593,0.675,0.734,0.841,0.932,0.969,1.037,1.2,1.229,1.301,1.344,1.441,1.491,1.612,1.657,1.762,1.882,1.94,2.068,2.086,2.186,2.272,2.305,2.345,2.371,2.41,2.548,2.596,2.718,2.887,2.925,2.948,3.021,3.095,3.152,3.192,3.277,3.363,3.586,3.607,3.706,3.751,3.841,3.901,3.976,4.026,4.163,4.208,4.261,4.315,4.413,4.461,4.616,4.652,4.717,4.802,4.857,4.896,4.933,4.969,5.184,5.218,5.335,5.367,5.401,5.449,5.473,5.515,5.58,5.739,5.798,5.825,5.907,6.056,6.104,6.191,6.357,6.394,6.443,6.582,6.655,6.725,6.791,6.829,6.881,6.936,6.965,7.038,7.052,7.155,7.187,7.229,7.314,7.349,7.374,7.417,7.497,7.587,7.641,7.732,7.876,7.922,7.991,8.217,8.266,8.395,8.526,8.557,8.588,8.641,8.812,9.03,9.186,9.313,9.627,9.707,9.761,9.849,9.964,9.997,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.026,0.086,0.395,0.46,0.573,0.599,0.647,0.663,0.754,0.886,0.97,1.013,1.06,1.244,1.272,1.308,1.331,1.37,1.4,1.533,1.657,1.679,1.726,1.82,1.87,2.001,2.025,2.103,2.133,2.165,2.196,2.432,2.574,2.827,3.056,3.107,3.276,3.462,3.528,3.637,3.756,3.822,3.853,3.883,3.908,4.081,4.101,4.226,4.391,4.425,4.475,4.504,4.531,4.552,4.626,4.704,4.822,4.93,4.958,5.038,5.139,5.188,5.305,5.343,5.394,5.513,5.585,5.67,5.731,5.857,5.898,5.943,6.045,6.149,6.181,6.258,6.417,6.466,6.5,6.625,6.651,6.692,6.901,6.952,6.981,7.118,7.135,7.178,7.312,7.324,7.375,7.529,7.586,7.627,7.693,7.722,7.773,7.811,7.838,7.856,7.872,8.016,8.151,8.188,8.217,8.247,8.345,8.431,8.518,8.574,8.703,8.717,8.732,8.769,9.209,9.265,9.33,9.366,9.443,9.465,9.492,9.55,9.634,9.668,9.698,9.723,9.925,9.961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.028,0.055,0.14,0.166,0.278,0.332,0.383,0.431,0.461,0.495,0.527,0.539,0.554,0.613,0.688,0.773,0.801,0.867,1.107,1.131,1.261,1.374,1.404,1.434,1.525,1.556,1.672,1.712,1.754,1.836,1.868,1.993,2.043,2.114,2.164,2.181,2.217,2.239,2.287,2.337,2.373,2.53,2.572,2.609,2.626,2.661,2.742,2.948,3.04,3.104,3.13,3.165,3.293,3.326,3.367,3.431,3.478,3.71,3.76,3.793,3.834,3.898,3.922,4.047,4.116,4.164,4.29,4.342,4.414,4.443,4.503,4.534,4.604,4.644,4.905,4.968,5.012,5.175,5.195,5.316,5.419,5.578,5.653,5.747,5.794,5.874,5.886,5.952,6.124,6.36,6.492,6.533,6.561,6.719,6.748,6.806,6.895,6.912,6.97,7.005,7.06,7.105,7.127,7.148,7.201,7.22,7.335,7.4,7.447,7.476,7.566,7.581,7.654,7.717,7.818,7.902,7.92,8.013,8.062,8.091,8.136,8.16,8.342,8.372,8.414,8.451,8.544,8.749,8.857,8.879,8.962,8.986,9.099,9.122,9.196,9.297,9.348,9.585,9.6,9.63,9.697,9.724,9.743,9.824,9.853,9.889,9.982,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.076,0.217,0.269,0.349,0.36,0.374,0.398,0.418,0.437,0.467,0.543,0.697,0.799,0.828,0.856,0.91,1.041,1.106,1.156,1.22,1.284,1.384,1.574,1.605,1.642,1.68,1.751,1.769,1.8,1.825,1.889,1.914,1.985,2.003,2.031,2.168,2.251,2.29,2.345,2.377,2.494,2.523,2.696,2.86,2.877,2.941,3.003,3.052,3.094,3.262,3.295,3.329,3.359,3.393,3.51,3.577,3.658,3.731,3.986,4.02,4.075,4.104,4.148,4.186,4.207,4.269,4.299,4.339,4.502,4.557,4.605,4.655,4.699,4.925,4.978,5.0,5.058,5.084,5.107,5.135,5.201,5.256,5.313,5.347,5.39,5.433,5.453,5.478,5.531,5.56,5.612,5.645,5.738,5.876,5.94,5.96,6.05,6.081,6.118,6.149,6.196,6.31,6.388,6.409,6.45,6.667,6.752,6.865,6.918,6.939,6.966,7.078,7.144,7.338,7.376,7.457,7.516,7.62,7.682,7.758,7.862,8.025,8.064,8.109,8.178,8.283,8.297,8.468,8.516,8.618,8.661,8.682,8.721,8.814,8.876,8.903,9.086,9.111,9.129,9.328,9.38,9.431,9.467,9.517,9.532,9.554,9.584,9.629,9.905,9.993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.05,0.07,0.29,0.4,0.449,0.516,0.6,0.654,0.745,0.783,0.835,0.872,0.898,1.038,1.054,1.1,1.143,1.221,1.26,1.285,1.337,1.471,1.5,1.532,1.593,1.607,1.76,1.868,1.946,1.987,2.031,2.074,2.167,2.385,2.512,2.556,2.594,2.696,2.713,2.777,2.948,3.003,3.069,3.141,3.218,3.244,3.337,3.401,3.457,3.524,3.791,3.831,3.86,3.969,3.998,4.071,4.26,4.431,4.582,4.609,4.683,4.843,4.882,5.031,5.11,5.172,5.304,5.336,5.369,5.396,5.468,5.569,5.643,5.67,5.7,5.727,5.762,5.846,5.986,6.024,6.132,6.303,6.323,6.356,6.486,6.526,6.614,6.703,6.749,6.821,6.913,6.938,7.004,7.029,7.05,7.155,7.359,7.46,7.495,7.558,7.67,7.693,7.734,7.82,7.888,7.979,8.033,8.081,8.103,8.155,8.192,8.236,8.277,8.382,8.408,8.438,8.523,8.57,8.758,8.769,8.809,8.917,8.982,9.156,9.196,9.262,9.297,9.315,9.417,9.474,9.542,9.554,9.765,9.912,9.986,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.047,0.086,0.123,0.295,0.397,0.471,0.535,0.632,0.672,0.698,0.774,0.807,0.867,0.946,0.988,1.004,1.034,1.107,1.196,1.332,1.356,1.375,1.395,1.416,1.565,1.62,1.773,1.791,1.863,1.89,1.919,1.952,2.076,2.103,2.21,2.235,2.341,2.377,2.431,2.487,2.585,2.678,2.7,2.747,2.768,2.816,3.001,3.044,3.071,3.125,3.169,3.243,3.37,3.421,3.469,3.567,3.642,3.677,3.746,3.809,3.837,3.89,3.98,4.012,4.053,4.078,4.129,4.156,4.223,4.265,4.298,4.348,4.403,4.447,4.512,4.569,4.616,4.697,4.75,4.789,4.853,4.916,4.939,4.99,5.117,5.143,5.161,5.199,5.226,5.253,5.299,5.371,5.405,5.463,5.506,5.548,5.631,5.676,5.723,5.769,5.804,5.845,5.887,5.931,6.071,6.094,6.146,6.218,6.254,6.279,6.338,6.374,6.407,6.528,6.613,6.63,6.648,6.695,6.746,6.848,6.978,6.996,7.047,7.081,7.226,7.395,7.42,7.443,7.474,7.552,7.61,7.681,7.785,8.1,8.155,8.187,8.286,8.405,8.547,8.567,8.646,8.811,8.862,8.903,8.952,8.977,9.014,9.034,9.113,9.139,9.197,9.226,9.261,9.314,9.393,9.541,9.57,9.617,9.65,9.788,9.822,9.896
0.037,0.121,0.163,0.275,0.309,0.362,0.456,0.489,0.543,0.612,0.676,0.694,0.708,0.792,0.812,0.899,0.94,0.968,1.003,1.089,1.152,1.214,1.23,1.249,1.294,1.332,1.421,1.466,1.491,1.68,1.813,1.911,1.954,1.994,2.016,2.108,2.202,2.252,2.299,2.326,2.466,2.541,2.58,2.64,2.722,2.777,2.796,3.021,3.219,3.239,3.344,3.46,3.495,3.532,3.624,3.706,3.819,3.852,3.916,3.984,4.025,4.063,4.127,4.162,4.186,4.398,4.423,4.474,4.54,4.601,4.633,4.694,4.729,4.835,4.967,5.084,5.1,5.218,5.28,5.319,5.41,5.49,5.513,5.571,5.641,5.692,5.736,5.786,5.913,6.081,6.196,6.336,6.486,6.525,6.557,6.584,6.646,6.675,6.717,6.91,6.956,6.978,7.012,7.056,7.094,7.124,7.252,7.268,7.295,7.405,7.42,7.481,7.601,7.665,7.724,7.742,7.772,7.848,7.94,8.149,8.227,8.393,8.497,8.555,8.609,8.732,8.89,8.921,8.972,9.149,9.161,9.225,9.261,9.318,9.392,9.423,9.453,9.51,9.56,9.64,9.746,9.761,9.869,9.945,9.998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.025,0.068,0.134,0.149,0.197,0.358,0.539,0.724,0.811,0.917,0.952,1.044,1.133,1.163,1.261,1.286,1.339,1.423,1.541,1.607,1.665,1.82,1.853,1.955,1.999,2.052,2.074,2.107,2.153,2.19,2.22,2.323,2.348,2.494,2.527,2.582,2.714,2.929,2.962,3.089,3.124,3.201,3.29,3.367,3.407,3.513,3.54,3.638,3.668,3.733,3.931,4.029,4.111,4.247,4.386,4.462,4.503,4.555,4.593,4.631,4.665,4.754,4.787,4.803,4.835,5.082,5.106,5.145,5.196,5.352,5.374,5.545,5.643,5.682,5.771,5.984,6.004,6.167,6.199,6.283,6.436,6.49,6.526,6.653,6.853,6.875,6.89,6.961,7.026,7.129,7.286,7.368,7.473,7.538,7.584,7.782,7.812,7.841,7.931,8.002,8.088,8.149,8.17,8.215,8.353,8.433,8.49,8.526,8.602,8.645,8.678,8.748,8.793,8.855,8.884,8.931,9.067,9.283,9.32,9.364,9.435,9.467,9.501,9.547,9.609,9.808,9.828,9.934,9.987,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.068,0.099,0.131,0.166,0.263,0.289,0.335,0.423,0.446,0.47,0.559,0.603,0.635,0.74,0.787,0.818,0.9,0.997,1.273,1.339,1.356,1.4,1.451,1.476,1.568,1.606,1.619,1.725,1.803,1.827,1.945,2.012,2.127,2.213,2.297,2.329,2.396,2.446,2.57,2.596,2.627,2.663,2.817,2.919,2.962,3.065,3.186,3.243,3.302,3.372,3.42,3.471,3.532,3.562,3.724,3.807,3.97,4.036,4.093,4.11,4.146,4.233,4.329,4.401,4.446,4.467,4.496,4.606,4.624,4.646,4.724,4.748,4.787,4.812,4.853,4.887,4.963,4.985,5.151,5.176,5.217,5.283,5.401,5.471,5.528,5.549,5.713,5.848,5.922,5.961,5.994,6.147,6.257,6.312,6.504,6.556,6.669,6.704,6.739,6.761,6.799,6.817,6.855,6.913,6.989,7.089,7.132,7.17,7.586,7.625,7.654,7.694,7.772,7.905,7.967,8.107,8.176,8.26,8.348,8.393,8.478,8.532,8.579,8.631,8.669,8.727,8.841,8.856,8.885,8.996,9.137,9.197,9.286,9.308,9.413,9.52,9.58,9.618,9.664,9.698,9.762,9.806,9.954,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.187,0.232,0.341,0.378,0.413,0.5,0.678,0.725,0.745,0.836,0.905,0.945,0.996,1.139,1.181,1.283,1.358,1.378,1.416,1.556,1.599,1.63,1.688,1.722,1.814,1.89,1.92,1.972,2.048,2.202,2.288,2.333,2.374,2.423,2.453,2.493,2.545,2.721,2.773,2.824,2.857,2.887,2.903,2.972,3.036,3.083,3.102,3.212,3.274,3.308,3.422,3.478,3.54,3.579,3.615,3.677,3.748,3.82,3.877,3.956,3.984,4.175,4.211,4.239,4.284,4.382,4.455,4.502,4.519,4.686,4.706,4.721,4.747,4.848,4.963,4.999,5.091,5.11,5.137,5.195,5.263,5.328,5.367,5.574,5.653,5.776,5.927,5.971,6.026,6.096,6.164,6.339,6.364,6.386,6.421,6.527,6.654,6.705,6.745,6.784,6.808,6.897,6.949,6.989,7.045,7.212,7.257,7.385,7.496,7.544,7.612,7.724,7.745,8.024,8.16,8.272,8.329,8.376,8.448,8.492,8.51,8.562,8.603,8.647,8.687,8.712,8.924,8.996,9.068,9.155,9.21,9.475,9.537,9.606,9.628,9.685,9.82,9.927,9.948,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.035,0.162,0.182,0.218,0.235,0.307,0.469,0.582,0.735,0.891,0.919,0.988,1.301,1.447,1.535,1.682,1.714,1.798,1.92,1.99,2.055,2.097,2.143,2.21,2.234,2.369,2.391,2.451,2.59,2.654,2.675,2.707,2.741,2.779,2.801,3.056,3.234,3.271,3.311,3.4,3.444,3.474,3.493,3.534,3.576,3.775,3.861,3.894,3.964,4.115,4.158,4.172,4.264,4.396,4.425,4.486,4.579,4.678,4.73,4.759,4.777,4.909,4.926,4.95,4.985,5.006,5.031,5.11,5.149,5.222,5.237,5.337,5.372,5.453,5.607,5.662,5.744,5.887,5.951,6.039,6.074,6.194,6.252,6.304,6.349,6.401,6.559,6.619,6.644,6.692,6.764,6.834,6.886,7.02,7.046,7.1,7.128,7.149,7.193,7.284,7.321,7.493,7.691,7.838,7.88,8.048,8.126,8.265,8.288,8.359,8.401,8.457,8.491,8.561,8.596,8.654,8.711,8.806,8.895,8.937,8.968,9.146,9.174,9.197,9.423,9.481,9.572,9.679,9.817,9.848,9.905,9.93,9.958,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.151,0.189,0.266,0.337,0.353,0.416,0.484,0.523,0.534,0.573,0.602,0.665,0.731,0.867,0.914,0.968,0.999,1.017,1.041,1.092,1.161,1.271,1.313,1.378,1.454,1.576,1.601,1.671,1.798,1.849,1.882,1.959,2.046,2.083,2.197,2.228,2.267,2.305,2.329,2.518,2.574,2.624,2.683,2.725,2.773,2.9,3.026,3.124,3.143,3.201,3.248,3.258,3.331,3.389,3.439,3.527,3.573,3.695,3.711,3.732,3.821,3.859,3.88,4.012,4.029,4.061,4.213,4.249,4.274,4.347,4.506,4.598,4.646,4.775,4.818,4.854,4.889,5.003,5.03,5.212,5.25,5.291,5.346,5.392,5.409,5.584,5.613,5.625,5.653,5.681,5.836,5.92,6.064,6.186,6.243,6.362,6.395,6.427,6.471,6.529,6.563,6.677,6.696,6.745,6.774,6.807,6.862,6.906,6.967,7.022,7.073,7.13,7.173,7.204,7.245,7.341,7.386,7.463,7.587,7.615,7.665,7.676,7.69,7.907,7.945,8.007,8.113,8.226,8.375,8.439,8.511,8.556,8.68,8.707,8.737,8.898,8.957,9.012,9.063,9.126,9.231,9.256,9.386,9.464,9.487,9.498,9.577,9.651,9.814,9.919,9.936,9.984,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
