0.07,0.113,0.136,0.161,0.262,0.284,0.321,0.439,0.509,0.576,0.602,0.643,0.735,0.783,0.903,0.959,1.0,1.025,1.087,1.224,1.268,1.351,1.434,1.47,1.488,1.587,1.629,1.811,1.856,1.934,2.165,2.179,2.202,2.245,2.284,2.403,2.46,2.504,2.558,2.665,2.745,2.827,2.913,2.999,3.051,3.069,3.098,3.407,3.463,3.51,3.614,3.744,3.831,3.847,3.874,3.891,3.918,3.956,3.984,4.05,4.095,4.156,4.271,4.317,4.376,4.419,4.493,4.534,4.691,4.775,4.815,4.876,4.901,4.938,4.988,5.012,5.061,5.174,5.21,5.226,5.278,5.297,5.399,5.484,5.509,5.544,5.632,5.66,5.693,5.744,5.78,5.962,6.066,6.178,6.205,6.286,6.363,6.428,6.465,6.515,6.68,6.708,6.733,6.77,6.86,6.882,6.935,7.019,7.057,7.155,7.19,7.233,7.359,7.473,7.523,7.555,7.569,7.749,7.801,7.877,7.946,7.99,8.08,8.109,8.166,8.219,8.241,8.42,8.444,8.477,8.501,8.6,8.636,8.805,8.843,8.923,9.041,9.064,9.115,9.134,9.345,9.371,9.446,9.475,9.565,9.598,9.649,9.697,9.759,9.791,9.85,9.96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.059,0.078,0.297,0.326,0.397,0.433,0.616,0.719,0.755,0.831,0.945,0.975,1.063,1.081,1.145,1.194,1.23,1.331,1.409,1.524,1.574,1.743,1.858,1.879,1.908,1.966,2.009,2.064,2.16,2.369,2.444,2.471,2.533,2.604,2.649,2.667,2.688,2.767,2.794,2.89,2.941,2.983,3.07,3.163,3.199,3.229,3.324,3.347,3.381,3.469,3.789,3.83,3.912,3.929,4.004,4.054,4.119,4.191,4.229,4.249,4.308,4.379,4.411,4.438,4.549,4.594,4.655,4.685,4.763,4.782,4.803,5.124,5.186,5.256,5.376,5.424,5.497,5.638,5.718,5.749,5.769,5.806,5.954,6.056,6.119,6.144,6.189,6.224,6.402,6.451,6.506,6.595,6.784,6.859,6.903,7.166,7.198,7.26,7.291,7.312,7.393,7.428,7.475,7.526,7.555,7.672,7.878,7.891,8.016,8.108,8.155,8.176,8.222,8.309,8.391,8.446,8.469,8.511,8.618,8.648,8.698,8.833,8.876,8.923,8.944,8.975,9.073,9.128,9.24,9.327,9.365,9.409,9.423,9.499,9.52,9.543,9.605,9.843,9.896,9.921,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.111,0.219,0.37,0.42,0.444,0.55,0.604,0.801,0.854,1.051,1.111,1.155,1.168,1.197,1.265,1.33,1.365,1.488,1.527,1.747,1.764,1.78,1.801,1.832,1.887,2.032,2.219,2.238,2.277,2.307,2.378,2.396,2.458,2.529,2.626,2.715,2.784,2.843,2.895,2.919,3.038,3.078,3.16,3.233,3.256,3.271,3.307,3.342,3.412,3.451,3.527,3.577,3.612,3.635,3.683,3.737,3.793,3.819,3.935,3.961,4.077,4.126,4.154,4.172,4.267,4.3,4.332,4.406,4.528,4.615,4.727,4.76,4.883,4.992,5.031,5.053,5.135,5.201,5.302,5.375,5.415,5.547,5.601,5.659,5.674,5.718,5.737,5.766,5.785,6.016,6.083,6.107,6.276,6.35,6.447,6.463,6.678,6.813,6.884,6.925,6.965,7.031,7.067,7.143,7.186,7.227,7.269,7.382,7.545,7.787,7.893,7.925,8.065,8.086,8.223,8.243,8.289,8.308,8.368,8.393,8.433,8.466,8.501,8.53,8.565,8.643,8.67,8.771,8.81,8.895,8.913,8.98,9.101,9.317,9.431,9.559,9.631,9.826,9.884,9.93,9.958,9.982,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.046,0.094,0.191,0.238,0.261,0.293,0.362,0.392,0.421,0.515,0.573,0.612,0.653,0.676,0.701,0.783,0.909,1.016,1.155,1.22,1.241,1.294,1.458,1.526,1.567,1.691,1.725,1.794,1.879,1.93,1.996,2.203,2.26,2.297,2.384,2.458,2.496,2.569,2.587,2.645,2.712,2.783,2.976,3.019,3.07,3.143,3.36,3.391,3.525,3.721,3.737,3.915,3.96,4.013,4.174,4.211,4.28,4.341,4.392,4.445,4.57,4.633,4.702,4.82,4.944,4.97,5.06,5.078,5.093,5.216,5.376,5.483,5.55,5.712,5.902,5.965,5.999,6.128,6.199,6.209,6.238,6.274,6.377,6.455,6.511,6.637,6.684,6.712,6.745,6.804,6.834,6.928,7.056,7.216,7.291,7.319,7.359,7.417,7.533,7.562,7.593,7.674,7.734,7.785,7.859,7.927,7.982,8.114,8.211,8.311,8.411,8.472,8.534,8.601,8.697,8.738,8.874,8.937,9.006,9.218,9.296,9.399,9.421,9.493,9.596,9.621,9.68,9.697,9.752,9.783,9.989,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.105,0.128,0.191,0.233,0.293,0.314,0.387,0.418,0.457,0.601,0.632,0.682,0.742,0.764,0.807,0.842,0.928,0.97,1.063,1.169,1.266,1.312,1.386,1.437,1.482,1.512,1.559,1.605,1.644,1.696,1.818,1.876,1.942,2.171,2.286,2.407,2.487,2.51,2.551,2.659,2.728,2.763,2.828,2.878,2.909,2.991,3.017,3.064,3.225,3.278,3.347,3.405,3.475,3.522,3.579,3.602,3.716,3.831,3.894,4.095,4.111,4.129,4.147,4.202,4.292,4.544,4.601,4.743,4.806,4.836,4.862,4.922,4.973,5.004,5.079,5.137,5.242,5.384,5.491,5.534,5.661,5.752,5.946,6.057,6.084,6.119,6.14,6.213,6.246,6.287,6.345,6.382,6.444,6.649,6.698,6.719,6.79,6.878,6.926,6.964,6.993,7.111,7.155,7.173,7.275,7.37,7.413,7.552,7.587,7.643,7.686,7.72,7.804,7.849,7.905,8.117,8.24,8.394,8.455,8.498,8.568,8.616,8.778,8.884,8.925,9.02,9.038,9.219,9.252,9.324,9.407,9.551,9.666,9.693,9.746,9.768,9.863,9.99,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.064,0.117,0.188,0.261,0.328,0.363,0.463,0.496,0.562,0.594,0.632,0.658,0.775,0.848,0.871,0.922,0.993,1.017,1.054,1.144,1.216,1.368,1.403,1.442,1.489,1.521,1.567,1.619,1.703,1.842,1.888,1.926,2.037,2.13,2.162,2.207,2.286,2.324,2.348,2.515,2.573,2.601,2.633,2.716,2.772,2.884,2.903,2.963,3.065,3.151,3.33,3.388,3.473,3.494,3.517,3.565,3.673,3.83,3.919,3.953,4.006,4.038,4.077,4.134,4.315,4.363,4.408,4.459,4.579,4.633,4.648,4.714,4.78,4.981,5.068,5.154,5.202,5.332,5.403,5.521,5.583,5.849,5.875,5.921,5.972,6.064,6.092,6.11,6.135,6.282,6.311,6.36,6.498,6.611,6.737,6.817,6.829,6.84,6.921,7.026,7.076,7.148,7.2,7.361,7.63,7.721,7.837,7.881,7.923,7.997,8.143,8.229,8.241,8.438,8.458,8.538,8.682,8.707,8.73,8.748,8.788,8.859,8.925,8.976,9.057,9.166,9.237,9.293,9.344,9.411,9.446,9.471,9.543,9.588,9.614,9.646,9.702,9.838,9.871,9.97,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.081,0.153,0.175,0.235,0.29,0.317,0.35,0.474,0.511,0.531,0.639,0.672,0.79,0.839,0.867,0.888,0.991,1.033,1.148,1.188,1.211,1.247,1.269,1.28,1.313,1.356,1.415,1.454,1.489,1.53,1.637,1.687,1.981,2.207,2.256,2.318,2.341,2.417,2.444,2.539,2.606,2.678,2.784,2.899,2.961,3.019,3.16,3.184,3.256,3.347,3.38,3.42,3.481,3.566,3.639,3.691,3.72,3.753,3.885,3.988,4.06,4.09,4.171,4.227,4.275,4.46,4.547,4.579,4.653,4.689,4.719,4.77,4.809,4.855,4.881,4.911,4.993,5.15,5.289,5.306,5.388,5.48,5.585,5.658,5.749,5.873,5.953,6.125,6.18,6.217,6.261,6.296,6.412,6.632,6.654,6.711,6.766,6.8,6.855,6.93,7.094,7.179,7.256,7.32,7.346,7.384,7.405,7.732,7.76,7.799,7.873,7.895,8.033,8.083,8.133,8.175,8.298,8.391,8.407,8.457,8.518,8.576,8.634,8.725,8.757,8.835,8.888,8.982,9.035,9.095,9.213,9.263,9.299,9.405,9.438,9.48,9.599,9.626,9.741,9.828,9.921,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.047,0.156,0.23,0.269,0.311,0.408,0.464,0.515,0.603,0.648,0.687,0.727,0.765,0.955,1.145,1.201,1.224,1.553,1.609,1.658,1.694,1.72,1.773,1.818,1.879,1.911,1.941,1.991,2.045,2.073,2.219,2.279,2.599,2.629,2.735,2.775,2.822,2.882,3.012,3.103,3.221,3.246,3.282,3.314,3.369,3.404,3.527,3.556,3.651,3.761,3.824,3.861,3.891,4.008,4.085,4.12,4.211,4.27,4.434,4.463,4.52,4.57,4.633,4.661,4.756,4.787,4.841,4.918,5.016,5.064,5.115,5.33,5.391,5.407,5.622,5.665,5.7,5.735,5.831,5.872,5.905,6.042,6.176,6.228,6.34,6.399,6.429,6.597,6.622,6.64,6.841,6.965,7.161,7.2,7.224,7.267,7.553,7.744,7.803,7.916,7.963,8.05,8.116,8.197,8.32,8.405,8.444,8.48,8.524,8.621,8.689,8.749,8.898,8.976,9.016,9.147,9.224,9.287,9.315,9.373,9.422,9.446,9.526,9.632,9.705,9.761,9.82,9.985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.039,0.063,0.345,0.539,0.669,0.772,0.891,0.937,0.984,1.234,1.256,1.29,1.321,1.437,1.491,1.538,1.608,1.64,1.691,1.755,1.82,1.862,2.016,2.062,2.142,2.252,2.301,2.375,2.495,2.625,2.801,2.905,2.926,2.957,3.04,3.077,3.145,3.222,3.257,3.371,3.401,3.59,3.655,3.695,3.761,3.848,3.954,4.107,4.19,4.23,4.257,4.365,4.416,4.459,4.584,4.62,4.704,4.77,4.845,4.881,4.989,5.025,5.076,5.149,5.245,5.335,5.519,5.682,5.77,5.956,5.979,6.001,6.281,6.332,6.366,6.408,6.433,6.469,6.496,6.553,6.602,6.642,6.714,6.736,6.776,6.807,6.928,6.945,6.976,7.029,7.171,7.253,7.288,7.356,7.43,7.458,7.534,7.629,7.711,7.841,7.914,7.954,8.013,8.081,8.188,8.205,8.215,8.296,8.356,8.391,8.443,8.566,8.595,8.688,8.728,8.761,8.875,8.897,9.008,9.081,9.226,9.34,9.438,9.632,9.666,9.707,9.785,9.838,9.872,9.911,9.948,9.963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.052,0.087,0.123,0.209,0.314,0.384,0.434,0.475,0.494,0.529,0.568,0.664,0.732,0.773,0.798,0.855,0.895,0.911,0.956,1.005,1.086,1.164,1.197,1.236,1.291,1.355,1.517,1.611,1.652,1.814,1.906,1.931,1.961,1.985,2.034,2.065,2.09,2.134,2.203,2.321,2.357,2.406,2.453,2.489,2.505,2.536,2.614,2.681,2.756,2.819,2.878,2.919,3.05,3.094,3.125,3.232,3.263,3.299,3.335,3.367,3.605,3.649,3.742,3.76,3.969,4.125,4.299,4.353,4.437,4.456,4.554,4.663,4.68,4.749,4.864,4.914,4.938,5.006,5.047,5.095,5.195,5.245,5.263,5.297,5.393,5.545,5.74,5.751,5.808,5.866,5.939,6.046,6.088,6.185,6.21,6.328,6.373,6.472,6.563,6.61,6.649,6.678,6.721,6.894,6.964,7.021,7.079,7.095,7.131,7.149,7.243,7.377,7.402,7.434,7.512,7.547,7.63,7.658,7.715,7.836,7.904,7.993,8.057,8.175,8.249,8.395,8.438,8.509,8.537,8.56,8.735,8.793,8.851,8.898,8.941,9.003,9.042,9.094,9.113,9.158,9.232,9.301,9.373,9.462,9.496,9.52,9.538,9.563,9.605,9.687,9.836,9.861,9.902,9.931,9.988,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.14,0.392,0.422,0.475,0.502,0.53,0.595,0.653,0.738,0.824,0.955,1.039,1.071,1.203,1.265,1.282,1.349,1.509,1.562,1.659,1.711,1.768,1.941,1.988,2.099,2.117,2.246,2.277,2.474,2.617,2.647,2.762,2.808,2.869,2.914,3.051,3.099,3.12,3.195,3.211,3.238,3.274,3.298,3.358,3.443,3.516,3.629,3.724,3.759,3.785,3.82,3.865,4.008,4.143,4.207,4.253,4.299,4.361,4.505,4.546,4.583,4.708,4.799,4.963,4.984,5.055,5.073,5.126,5.178,5.218,5.272,5.311,5.35,5.598,5.629,5.649,5.713,5.744,5.766,5.792,5.819,5.979,6.079,6.104,6.14,6.202,6.345,6.522,6.76,6.793,6.826,6.866,7.115,7.309,7.384,7.534,7.562,7.782,7.808,7.834,7.877,8.152,8.189,8.217,8.256,8.335,8.43,8.556,8.574,8.62,8.68,8.846,8.895,8.957,9.102,9.128,9.143,9.162,9.241,9.285,9.323,9.347,9.491,9.521,9.575,9.621,9.797,9.832,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.03,0.127,0.225,0.287,0.557,0.604,0.648,0.681,0.713,0.761,0.816,0.894,0.924,1.102,1.116,1.151,1.214,1.264,1.308,1.362,1.393,1.423,1.486,1.512,1.551,1.639,1.675,1.739,1.761,1.909,2.007,2.179,2.297,2.506,2.576,2.778,2.836,2.902,3.041,3.124,3.22,3.324,3.408,3.44,3.463,3.486,3.562,3.587,3.62,3.705,3.763,3.823,3.842,3.893,4.047,4.108,4.127,4.142,4.19,4.229,4.268,4.292,4.366,4.427,4.536,4.594,4.7,4.748,4.8,4.879,4.894,4.946,4.992,5.03,5.128,5.176,5.259,5.324,5.383,5.494,5.517,5.532,5.604,5.624,5.733,5.766,5.839,5.916,5.949,5.994,6.108,6.171,6.254,6.279,6.328,6.406,6.484,6.519,6.586,6.663,6.829,6.85,6.932,6.978,7.001,7.181,7.203,7.399,7.435,7.477,7.513,7.537,7.561,7.645,7.704,7.744,7.821,7.862,7.942,8.068,8.138,8.174,8.194,8.218,8.254,8.284,8.317,8.396,8.465,8.514,8.537,8.639,8.725,8.743,8.822,8.905,9.075,9.156,9.211,9.329,9.383,9.414,9.434,9.557,9.725,9.808,9.844,9.874,9.936,9.979,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.044,0.147,0.217,0.369,0.55,0.669,0.728,0.757,0.805,0.914,0.949,0.979,1.064,1.149,1.26,1.287,1.433,1.594,1.656,1.712,1.79,1.864,1.895,2.059,2.082,2.173,2.205,2.257,2.3,2.38,2.47,2.488,2.52,2.694,2.83,2.907,2.986,3.107,3.161,3.188,3.294,3.362,3.444,3.594,3.65,3.717,3.752,3.876,3.926,3.953,3.983,4.093,4.118,4.225,4.318,4.331,4.374,4.437,4.561,4.599,4.652,4.692,4.719,4.793,4.819,4.947,5.063,5.103,5.18,5.237,5.339,5.466,5.519,5.683,5.808,5.839,5.916,5.96,5.984,6.018,6.11,6.203,6.354,6.383,6.467,6.5,6.609,6.764,6.777,6.841,6.884,6.968,7.008,7.047,7.087,7.139,7.213,7.406,7.488,7.724,7.746,7.804,7.99,8.092,8.146,8.194,8.286,8.425,8.473,8.577,8.608,8.724,8.807,8.892,8.912,9.195,9.258,9.399,9.42,9.435,9.551,9.718,9.885,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.035,0.117,0.168,0.332,0.382,0.558,0.611,0.636,0.66,0.685,0.708,0.838,0.87,0.927,0.972,1.025,1.047,1.084,1.137,1.164,1.185,1.215,1.265,1.308,1.352,1.426,1.448,1.547,1.61,1.704,1.781,1.806,1.847,1.99,2.01,2.068,2.106,2.23,2.287,2.412,2.547,2.577,2.641,2.743,2.932,2.977,3.137,3.161,3.206,3.26,3.346,3.378,3.476,3.578,3.646,3.68,3.766,3.83,3.878,4.145,4.251,4.316,4.345,4.365,4.542,4.561,4.787,4.86,4.915,4.944,5.003,5.07,5.16,5.204,5.233,5.266,5.374,5.486,5.52,5.623,5.689,5.723,5.786,5.825,5.918,5.945,6.009,6.08,6.172,6.21,6.343,6.432,6.463,6.523,6.593,6.693,6.727,6.777,6.866,6.959,6.999,7.138,7.172,7.208,7.306,7.328,7.402,7.438,7.461,7.569,7.649,7.677,7.784,7.847,7.904,7.928,7.955,7.988,8.023,8.083,8.114,8.199,8.232,8.254,8.267,8.321,8.395,8.546,8.583,8.841,8.869,8.99,9.023,9.123,9.184,9.272,9.454,9.464,9.482,9.538,9.562,9.721,9.743,9.812,9.832,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.062,0.122,0.166,0.201,0.341,0.437,0.61,0.686,0.73,0.825,0.861,0.88,0.903,0.935,0.977,1.067,1.111,1.134,1.187,1.222,1.279,1.309,1.344,1.49,1.516,1.609,1.658,1.909,2.036,2.132,2.192,2.219,2.261,2.3,2.415,2.545,2.608,2.665,2.691,2.748,2.867,3.078,3.143,3.192,3.274,3.314,3.413,3.543,3.58,3.697,3.719,3.738,3.772,3.896,4.025,4.073,4.121,4.257,4.312,4.335,4.376,4.434,4.585,4.664,4.7,4.782,4.915,4.942,5.063,5.104,5.153,5.181,5.204,5.242,5.311,5.448,5.462,5.504,5.564,5.667,5.695,5.759,5.863,5.918,5.953,5.998,6.084,6.111,6.138,6.197,6.278,6.308,6.366,6.412,6.437,6.467,6.588,6.649,6.67,6.921,6.972,7.007,7.112,7.144,7.198,7.265,7.326,7.379,7.448,7.494,7.534,7.554,7.639,7.771,7.841,7.88,7.955,7.987,8.117,8.21,8.34,8.374,8.456,8.659,8.712,8.799,8.849,8.943,9.015,9.056,9.078,9.095,9.153,9.246,9.334,9.367,9.505,9.558,9.579,9.617,9.669,9.787,9.804,9.849,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.209,0.227,0.253,0.29,0.346,0.406,0.443,0.469,0.55,0.644,0.79,0.891,0.954,1.062,1.103,1.298,1.352,1.423,1.466,1.569,1.698,1.808,1.918,2.096,2.116,2.227,2.313,2.357,2.383,2.448,2.54,2.591,2.648,2.784,2.891,3.02,3.101,3.119,3.214,3.261,3.368,3.393,3.45,3.631,3.711,3.745,3.932,3.959,4.02,4.04,4.141,4.199,4.225,4.256,4.286,4.315,4.427,4.49,4.544,4.565,4.609,4.629,4.745,4.779,4.812,4.845,4.87,4.99,5.038,5.345,5.483,5.512,5.641,5.693,5.736,5.772,5.839,5.96,6.033,6.18,6.201,6.232,6.551,6.572,6.734,6.81,6.851,6.883,6.909,6.952,7.129,7.264,7.312,7.44,7.486,7.538,7.569,7.633,7.661,7.788,7.822,7.872,7.98,8.014,8.035,8.129,8.142,8.171,8.234,8.302,8.375,8.477,8.578,8.594,8.642,8.684,8.792,8.837,8.875,8.903,8.955,9.078,9.135,9.177,9.241,9.278,9.362,9.426,9.467,9.564,9.626,9.668,9.688,9.755,9.866,9.929,9.956,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.048,0.096,0.182,0.234,0.257,0.394,0.431,0.489,0.511,0.66,0.708,0.737,0.752,0.843,0.93,0.971,1.045,1.113,1.168,1.201,1.304,1.368,1.52,1.571,1.603,1.648,1.694,1.785,1.91,1.927,1.944,2.042,2.089,2.129,2.302,2.425,2.46,2.523,2.554,2.669,2.709,2.738,2.787,2.968,3.084,3.328,3.35,3.392,3.457,3.496,3.565,3.609,3.63,3.744,3.799,3.952,4.016,4.097,4.225,4.294,4.333,4.463,4.528,4.558,4.635,4.695,4.795,4.843,4.972,5.088,5.125,5.177,5.201,5.255,5.452,5.491,5.537,5.563,5.584,5.603,5.735,5.772,5.794,5.932,6.093,6.143,6.191,6.249,6.301,6.355,6.39,6.444,6.536,6.608,6.732,6.764,6.826,6.937,6.986,7.013,7.045,7.201,7.295,7.347,7.451,7.486,7.511,7.622,7.633,7.705,7.759,7.865,7.884,7.906,7.924,8.005,8.115,8.363,8.473,8.579,8.598,8.808,8.897,9.001,9.094,9.191,9.282,9.307,9.322,9.56,9.596,9.652,9.729,9.853,9.881,9.927,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.054,0.131,0.19,0.223,0.292,0.32,0.56,0.621,0.669,0.718,0.839,0.87,0.94,1.119,1.217,1.29,1.31,1.355,1.41,1.499,1.566,1.61,1.66,1.691,1.805,1.868,1.955,1.98,2.044,2.094,2.197,2.255,2.293,2.333,2.413,2.449,2.654,2.703,2.797,2.815,2.871,2.9,2.941,3.106,3.129,3.173,3.193,3.366,3.386,3.444,3.529,3.559,3.592,3.647,3.682,3.762,3.822,3.895,3.918,3.961,4.021,4.073,4.15,4.288,4.364,4.528,4.598,4.619,4.665,4.716,4.829,4.897,4.918,4.946,4.979,5.009,5.176,5.254,5.373,5.408,5.438,5.482,5.506,5.527,5.549,5.571,5.646,5.68,5.703,5.836,5.902,5.979,6.03,6.079,6.112,6.133,6.159,6.243,6.305,6.432,6.5,6.51,6.529,6.562,6.743,6.838,7.003,7.093,7.194,7.245,7.265,7.355,7.378,7.428,7.518,7.556,7.592,7.844,7.858,7.87,7.906,8.003,8.058,8.092,8.174,8.297,8.325,8.503,8.537,8.636,8.666,8.708,8.73,8.757,8.805,9.041,9.063,9.132,9.159,9.222,9.327,9.359,9.445,9.556,9.575,9.601,9.648,9.738,9.77,9.926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.142,0.169,0.278,0.307,0.357,0.48,0.647,0.745,0.843,0.882,1.014,1.187,1.317,1.346,1.503,1.657,1.711,1.741,1.778,1.822,1.858,1.972,2.029,2.063,2.084,2.134,2.174,2.222,2.301,2.583,2.628,2.716,2.822,2.858,2.932,3.014,3.069,3.112,3.158,3.221,3.303,3.346,3.418,3.453,3.571,3.69,3.801,3.868,3.917,3.986,4.062,4.18,4.227,4.247,4.319,4.369,4.389,4.427,4.475,4.539,4.575,4.688,4.774,4.811,4.867,4.961,5.006,5.085,5.109,5.191,5.214,5.247,5.324,5.383,5.408,5.449,5.511,5.558,5.601,5.632,5.68,5.806,6.205,6.243,6.36,6.396,6.531,6.55,6.652,6.696,6.714,6.782,6.811,6.903,7.018,7.057,7.131,7.296,7.321,7.4,7.499,7.538,7.576,7.632,7.714,7.749,7.822,7.846,7.881,7.956,8.173,8.23,8.293,8.329,8.374,8.512,8.563,8.652,8.67,8.751,8.899,9.111,9.145,9.21,9.273,9.353,9.422,9.519,9.618,9.646,9.706,9.78,9.878,9.941,9.975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.025,0.072,0.097,0.138,0.185,0.229,0.35,0.603,0.677,0.711,0.81,0.831,0.885,1.009,1.055,1.154,1.226,1.305,1.333,1.458,1.493,1.576,1.602,1.625,1.651,1.676,1.718,1.906,1.976,2.007,2.05,2.132,2.168,2.412,2.455,2.48,2.553,2.583,2.619,2.71,2.888,3.022,3.09,3.146,3.185,3.239,3.343,3.366,3.504,3.53,3.589,3.659,3.722,3.818,3.992,4.054,4.248,4.264,4.346,4.372,4.472,4.596,4.784,4.829,4.848,4.914,4.978,5.053,5.114,5.141,5.187,5.218,5.278,5.381,5.52,5.543,5.579,5.614,5.646,5.732,5.774,5.822,5.953,6.107,6.137,6.234,6.419,6.608,6.649,6.736,6.781,6.837,6.893,6.921,6.968,7.107,7.133,7.16,7.181,7.215,7.28,7.386,7.41,7.5,7.66,7.735,7.871,7.914,8.037,8.106,8.172,8.186,8.232,8.257,8.28,8.363,8.393,8.414,8.456,8.67,8.97,9.062,9.077,9.132,9.173,9.207,9.249,9.303,9.353,9.413,9.511,9.564,9.613,9.696,9.74,9.998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.071,0.092,0.143,0.237,0.29,0.311,0.344,0.498,0.573,0.672,0.69,0.744,0.78,0.849,0.899,0.919,1.042,1.074,1.171,1.192,1.271,1.298,1.367,1.465,1.55,1.572,1.601,1.619,1.643,1.676,1.691,1.774,1.8,1.881,1.967,1.99,2.069,2.096,2.141,2.213,2.271,2.329,2.391,2.42,2.515,2.583,2.608,2.634,2.668,2.709,2.837,2.897,2.941,2.96,3.02,3.079,3.138,3.193,3.278,3.428,3.467,3.593,3.615,3.691,3.757,3.848,3.974,3.998,4.064,4.12,4.155,4.208,4.24,4.296,4.447,4.492,4.593,4.665,4.692,4.754,4.867,4.89,4.939,5.006,5.037,5.061,5.092,5.256,5.289,5.302,5.43,5.478,5.546,5.581,5.615,5.643,5.672,5.741,5.77,5.835,5.875,5.909,6.091,6.131,6.161,6.22,6.292,6.367,6.407,6.418,6.449,6.516,6.573,6.595,6.611,6.67,6.699,6.721,6.762,6.805,6.917,6.986,7.007,7.051,7.074,7.144,7.205,7.261,7.478,7.578,7.655,7.696,7.754,7.841,7.88,7.923,7.955,8.01,8.092,8.116,8.158,8.231,8.394,8.442,8.476,8.546,8.652,8.689,8.762,8.8,8.824,8.875,8.893,8.941,9.204,9.268,9.294,9.314,9.427,9.467,9.53,9.618,9.656,9.696,9.829,9.903,9.934
