0.1,0.365,0.543,0.657,0.993,1.06,1.183,1.594,1.65,1.952,1.985,2.052,2.318,2.445,2.611,2.694,2.817,3.249,3.312,3.633,3.755,3.936,3.978,4.082,4.128,4.179,4.697,4.732,4.794,4.831,4.914,5.833,6.057,6.19,6.333,6.375,6.608,6.712,7.133,7.16,7.323,7.389,7.564,7.607,7.73,8.048,8.12,8.897,9.122,9.406,9.798,9.887,10.639,10.725,11.02,11.103,11.36,11.537,12.026,12.048,12.325,12.384,12.691,12.797,12.87,14.117,14.774,15.091,15.5,15.587,15.754,16.266,16.401,16.496,16.529,16.717,16.907,16.979,17.501,17.57,17.799,18.433,18.74,19.244,19.359,19.413,19.479,19.54,19.754,19.857,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.03,0.08,0.118,0.209,0.267,0.672,0.855,0.904,0.944,1.138,1.245,1.301,1.413,1.795,1.918,2.115,2.202,2.423,2.436,2.71,3.018,3.485,3.917,4.081,4.192,4.285,4.704,4.778,5.038,5.542,5.701,5.871,6.152,6.227,6.907,7.417,7.522,7.598,7.766,8.036,8.174,8.228,8.619,8.745,8.817,8.853,8.912,9.023,9.224,9.342,9.505,9.611,9.956,10.706,10.751,11.062,11.184,11.285,11.335,11.513,11.828,11.859,12.006,12.123,12.513,12.528,12.723,12.922,12.953,13.042,13.387,13.477,13.652,13.687,14.105,14.256,14.313,14.455,14.511,14.542,14.688,15.23,15.31,15.849,16.226,16.298,16.469,16.637,16.83,17.47,17.793,18.264,18.542,18.739,19.165,19.221,19.522,19.792,19.912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.269,0.313,0.466,0.534,0.755,0.818,1.101,1.283,1.559,1.599,1.766,1.863,1.991,2.011,2.057,2.137,2.165,2.511,2.537,2.698,2.836,2.851,2.905,3.191,3.621,3.646,3.768,3.899,4.084,4.104,4.161,4.67,4.808,5.058,5.104,5.14,5.273,5.345,5.544,5.661,5.712,5.744,5.964,6.126,6.203,6.406,6.48,6.781,6.824,6.894,6.982,7.018,7.188,7.592,7.641,7.735,7.922,8.327,8.492,8.556,8.743,9.111,9.321,9.471,9.502,9.77,9.837,10.168,10.389,10.716,10.822,11.312,11.475,11.603,11.984,12.064,12.119,12.269,12.356,12.647,13.21,13.25,13.307,13.544,13.644,13.897,14.076,14.128,14.254,14.363,14.394,14.587,14.616,14.761,15.084,15.212,15.271,15.343,15.505,15.752,15.78,16.048,16.16,16.213,16.319,16.379,16.48,16.659,16.792,17.082,17.2,17.734,17.968,18.042,18.336,18.379,18.725,18.874,19.146,19.202,19.325,19.378,19.67,19.762,19.937
0.076,0.221,0.269,0.465,0.543,0.816,1.308,1.366,1.836,1.959,2.081,2.492,2.553,2.885,2.937,3.048,3.111,3.263,3.361,3.521,3.639,3.858,3.899,4.115,4.191,4.652,4.716,4.901,5.195,5.347,5.491,5.815,5.941,6.204,6.34,6.392,6.738,6.922,6.983,7.046,7.253,7.321,7.649,7.713,8.17,8.192,8.225,8.316,8.777,8.904,9.337,9.416,9.83,10.465,10.663,10.703,10.749,10.787,10.922,11.198,11.28,11.92,12.183,12.243,12.459,12.51,12.618,12.682,12.721,12.981,13.126,13.143,13.234,13.561,13.752,13.838,14.014,14.056,14.268,14.407,14.44,14.456,14.501,14.596,14.658,14.699,14.774,15.055,15.74,15.847,16.256,16.416,16.548,16.616,16.677,16.768,16.808,16.833,17.09,17.312,17.446,17.578,17.658,17.691,17.751,18.096,18.165,18.24,18.274,18.586,18.826,18.938,19.128,19.611,19.663,19.688,19.97,nan,nan,nan,nan,nan,nan,nan,nan
0.14,0.21,0.569,0.679,0.759,0.817,1.001,1.045,1.201,1.277,1.363,1.748,2.076,2.281,2.525,2.903,2.966,3.215,3.677,3.745,3.897,4.217,4.281,4.455,4.717,4.879,5.07,5.404,5.445,5.911,6.019,6.236,6.473,6.906,7.127,7.231,7.36,7.8,7.912,7.979,8.147,8.497,8.632,9.424,9.461,9.551,9.607,9.908,9.983,10.355,10.409,10.49,10.665,10.726,11.02,11.209,11.566,12.119,12.268,12.312,12.462,12.913,13.059,13.248,13.321,13.444,13.671,14.496,14.681,14.724,14.96,15.048,15.293,15.632,16.004,16.132,16.171,16.239,16.453,16.696,17.135,17.187,17.246,17.354,17.449,17.525,17.645,17.763,17.823,17.873,18.082,18.229,18.815,18.976,19.118,19.352,19.406,19.624,19.811,19.873,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.102,0.231,0.64,0.764,0.909,0.959,1.087,1.126,1.29,1.621,2.012,2.045,2.2,2.547,2.606,2.632,3.619,3.774,3.924,3.959,4.069,4.105,4.328,4.434,4.613,5.128,5.221,5.311,5.435,5.621,5.656,5.735,5.975,6.17,6.32,6.61,6.915,6.949,7.162,7.191,7.46,7.964,8.026,8.128,8.182,8.268,8.311,8.522,8.607,8.676,8.906,8.925,9.204,9.244,9.651,10.197,10.903,10.972,11.004,11.218,11.318,11.408,11.448,11.509,11.55,11.813,11.919,12.472,12.548,12.783,13.04,13.075,13.59,13.863,13.908,13.973,14.315,14.809,14.853,15.041,15.189,15.305,15.408,15.878,16.083,16.169,16.244,17.12,17.297,17.424,18.011,18.04,18.162,18.201,18.251,18.323,18.677,18.927,18.967,19.107,19.24,19.38,19.733,19.898,19.982,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.088,0.205,0.443,0.528,0.748,0.986,1.067,1.271,1.484,1.706,1.907,2.137,2.24,2.27,2.434,2.7,2.88,3.631,3.687,4.022,4.119,4.16,4.32,4.491,4.535,4.607,4.72,4.858,4.959,5.487,5.621,6.534,6.671,6.719,6.952,7.499,7.779,8.361,8.485,8.876,8.924,9.114,9.218,9.248,9.377,9.694,9.775,9.939,9.985,10.021,10.057,10.229,10.647,10.689,10.816,10.936,10.963,11.184,11.377,11.945,12.093,12.343,12.507,12.608,12.903,13.026,13.162,13.378,13.523,13.803,14.021,14.261,14.301,14.403,14.807,14.885,15.023,15.131,15.205,15.577,15.816,15.987,16.468,16.634,16.863,17.039,17.113,17.535,17.591,17.613,17.826,18.039,18.343,18.755,18.999,19.03,19.069,19.112,19.199,19.405,19.481,19.577,19.617,19.767,19.801,19.849,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.096,0.506,0.762,1.024,1.193,1.239,1.397,1.805,2.008,2.136,2.559,3.088,3.181,3.311,4.133,4.257,4.714,4.734,4.933,5.134,5.205,5.378,5.515,5.554,5.632,6.023,6.215,6.339,6.386,6.482,6.65,6.739,6.815,7.25,7.361,7.456,7.541,7.731,7.955,8.03,8.405,8.692,8.761,8.791,9.104,9.147,9.227,9.593,9.933,10.042,10.086,10.167,10.719,11.057,11.332,11.656,11.982,12.446,12.507,12.616,12.963,13.215,13.388,13.43,13.566,13.946,14.118,14.3,14.334,14.992,15.031,15.055,15.412,15.536,15.817,15.916,15.956,16.398,16.742,16.859,16.977,17.041,17.453,17.704,18.288,18.486,18.681,19.62,19.661,19.935,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.029,0.158,0.203,0.29,0.867,0.934,1.16,1.408,1.541,1.626,1.865,1.906,1.967,2.104,2.159,2.319,2.826,2.88,3.033,3.099,3.336,3.472,3.518,3.587,3.665,3.963,3.995,4.206,4.305,4.344,4.692,4.715,5.109,5.292,5.468,5.622,5.667,5.777,5.881,6.077,6.134,6.169,6.56,6.674,6.753,7.143,7.301,7.393,7.708,8.071,8.249,8.275,8.448,8.602,8.659,8.717,8.964,9.614,9.898,10.042,10.095,10.235,10.414,10.726,10.936,11.056,11.242,11.492,11.758,11.806,11.917,12.026,12.668,12.735,12.838,12.914,13.014,13.122,13.172,13.363,13.662,13.701,13.769,14.043,14.171,14.337,14.397,14.422,14.546,14.605,14.807,14.855,14.896,15.157,15.236,15.459,15.542,15.6,15.674,15.841,15.974,16.001,16.215,16.356,16.516,16.578,16.642,16.709,16.852,17.078,17.3,17.352,17.596,17.714,17.785,17.933,18.104,18.991,19.322,19.382,19.616,19.748,19.863,19.998,nan
0.92,0.985,1.029,1.339,1.535,1.941,2.468,2.685,2.725,2.775,2.849,3.17,3.292,3.492,3.523,3.927,4.277,4.577,5.096,5.321,5.357,5.721,5.827,5.974,6.001,6.022,6.252,6.495,6.532,6.674,6.747,6.835,6.933,7.097,7.168,7.462,7.568,7.686,7.799,7.829,8.136,8.628,8.741,8.848,8.884,8.986,9.366,9.399,9.841,9.944,10.017,10.467,10.508,10.84,10.938,11.074,11.105,11.615,11.901,11.94,12.163,12.497,12.637,13.03,13.262,13.431,13.49,13.524,14.371,14.428,14.473,14.535,15.044,15.077,15.122,15.225,15.335,15.679,15.84,15.871,16.412,16.474,16.721,16.938,17.013,17.288,17.675,17.828,18.067,18.238,18.52,18.719,18.895,19.079,19.182,19.285,19.395,19.568,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.169,0.349,0.65,0.787,1.079,1.168,1.525,1.619,1.914,2.1,2.207,2.304,2.503,2.553,2.774,3.122,3.213,3.424,3.722,3.753,3.846,3.915,4.053,4.219,4.274,4.651,4.744,5.151,5.214,5.428,5.466,5.613,5.722,6.05,6.38,6.703,6.933,6.981,7.07,7.283,7.355,7.584,7.808,8.263,8.609,8.729,8.821,8.905,9.38,9.405,9.85,10.006,10.128,10.239,10.532,10.658,10.761,10.825,10.983,11.214,11.565,12.185,12.462,12.896,12.996,13.106,13.164,13.356,13.435,13.783,13.934,14.04,14.174,14.305,14.378,14.469,14.737,14.792,15.093,15.154,15.292,15.398,15.455,15.841,15.881,15.942,16.16,16.258,16.432,16.498,17.011,17.2,17.597,17.716,17.786,17.891,18.051,18.441,18.534,18.64,18.726,18.787,19.152,19.268,19.43,19.607,19.979,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.032,0.085,0.114,0.275,0.317,0.693,0.872,0.972,1.045,1.086,1.25,1.394,1.505,1.826,1.994,2.143,2.352,2.476,3.204,3.473,3.667,3.837,4.07,4.122,4.192,4.264,4.506,4.685,4.756,5.066,5.203,5.511,5.629,5.886,5.915,6.065,6.16,6.2,6.25,6.303,6.553,6.613,6.974,7.219,7.367,8.025,8.386,8.485,8.703,8.743,8.873,8.901,9.191,9.382,9.543,9.678,9.885,10.021,10.079,10.14,10.187,10.246,10.543,10.589,10.73,10.808,11.081,11.117,11.319,11.501,11.569,11.806,12.09,12.31,12.418,12.524,12.625,12.894,13.136,13.449,13.626,13.732,13.758,13.804,14.399,14.462,14.669,14.725,14.874,14.929,15.17,15.263,15.298,15.832,15.872,16.049,16.105,16.854,17.205,17.237,17.423,18.121,18.163,18.581,18.62,18.842,19.01,19.768,19.938,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.111,0.19,0.299,0.506,1.081,1.201,1.267,1.332,1.434,1.563,1.634,1.812,2.112,3.028,3.068,3.173,3.201,4.4,4.575,4.703,4.98,5.351,5.456,5.486,5.662,5.748,5.775,5.993,6.045,6.259,6.348,6.387,6.446,6.536,6.618,7.147,7.175,7.254,7.365,7.578,7.604,7.86,8.119,8.157,8.214,8.696,8.772,8.928,9.342,9.388,9.509,9.536,9.574,10.128,10.202,10.337,10.466,10.515,10.682,10.708,10.912,10.974,11.349,11.458,11.625,11.702,12.113,12.15,12.277,13.341,13.4,13.975,14.317,14.36,14.535,14.568,14.896,15.004,15.093,15.182,15.491,16.063,16.099,16.442,16.577,16.618,16.695,16.958,17.137,17.31,17.502,17.59,17.874,17.969,18.072,18.193,18.239,18.296,18.374,18.809,18.946,19.012,19.584,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.064,0.169,0.374,0.435,0.548,0.774,1.174,1.381,1.454,1.871,2.206,2.322,2.351,2.378,2.853,2.955,3.03,3.354,3.602,3.63,3.847,4.209,4.312,4.39,4.463,4.7,5.034,5.178,5.24,5.393,5.58,5.662,5.724,5.818,5.919,5.994,6.014,6.065,6.364,6.515,6.551,6.801,6.826,6.873,7.238,7.371,7.399,7.501,7.575,7.689,7.722,7.809,7.896,7.922,7.992,8.019,8.063,8.313,8.509,8.654,8.959,9.877,9.953,10.081,10.328,10.584,10.657,10.992,11.513,11.587,11.669,11.903,11.981,12.02,12.236,12.776,12.813,13.025,13.106,13.236,13.294,13.809,13.847,14.016,14.249,15.027,15.251,15.308,15.589,15.66,15.836,15.967,16.013,16.454,16.522,16.602,16.715,16.945,17.101,17.16,17.236,17.292,17.519,17.625,17.642,17.783,17.853,18.035,18.771,18.834,19.029,19.103,19.149,19.201,19.585,19.875,nan,nan,nan,nan,nan,nan,nan,nan,nan
